"probe1"	"probe2"	"ont"
"215735_s_at"	"221539_at"	0.705
"215624_at"	"207163_s_at"	0.733
"215735_s_at"	"207163_s_at"	0.733
"215624_at"	"202240_at"	0.641
"215735_s_at"	"202240_at"	0.641
"215624_at"	"200094_s_at"	0.73
"215624_at"	"204102_s_at"	0.73
"215735_s_at"	"200094_s_at"	0.73
"215735_s_at"	"204102_s_at"	0.73
"215624_at"	"203691_at"	0.612
"215624_at"	"41469_at"	0.612
"215735_s_at"	"203691_at"	0.612
"215735_s_at"	"41469_at"	0.612
"215624_at"	"207359_at"	0.666
"215624_at"	"210787_s_at"	0.666
"215624_at"	"212252_at"	0.666
"215624_at"	"213812_s_at"	0.666
"215735_s_at"	"207359_at"	0.666
"215735_s_at"	"210787_s_at"	0.666
"215735_s_at"	"212252_at"	0.666
"215735_s_at"	"213812_s_at"	0.666
"207933_at"	"208449_s_at"	1
"207933_at"	"208330_at"	0.704
"207824_s_at"	"212983_at"	NA
"212064_x_at"	"212983_at"	NA
"207824_s_at"	"207163_s_at"	NA
"212064_x_at"	"207163_s_at"	NA
"202329_at"	"200744_s_at"	0.771
"202329_at"	"200745_s_at"	0.771
"202329_at"	"200746_s_at"	0.771
"202329_at"	"212983_at"	0.753
"202329_at"	"202112_at"	0.477
"202329_at"	"208991_at"	0.708
"202329_at"	"208992_s_at"	0.708
"202329_at"	"203388_at"	0.773
"202329_at"	"203175_at"	0.774
"202329_at"	"221548_s_at"	0.61
"202329_at"	"207000_s_at"	0.722
"202329_at"	"209697_at"	0.722
"202329_at"	"213950_s_at"	0.722
"202329_at"	"32540_at"	0.722
"202329_at"	"32541_at"	0.722
"202329_at"	"200601_at"	0.598
"202329_at"	"207163_s_at"	0.701
"202329_at"	"206493_at"	0.677
"202329_at"	"206494_s_at"	0.677
"202329_at"	"216956_s_at"	0.677
"202329_at"	"216966_at"	0.677
"202329_at"	"208894_at"	0.549
"202329_at"	"210982_s_at"	0.549
"202329_at"	"208018_s_at"	0.622
"202329_at"	"210845_s_at"	0.471
"202329_at"	"211924_s_at"	0.471
"202329_at"	"214866_at"	0.471
"202329_at"	"202253_s_at"	0.599
"202329_at"	"216024_at"	0.599
"202329_at"	"205049_s_at"	0.582
"202329_at"	"219483_s_at"	0.437
"202329_at"	"203872_at"	0.588
"202295_s_at"	"204493_at"	0.6
"202295_s_at"	"211725_s_at"	0.6
"202295_s_at"	"208894_at"	0.569
"202295_s_at"	"210982_s_at"	0.569
"218481_at"	"200717_x_at"	0.723
"218481_at"	"212042_x_at"	0.723
"218481_at"	"212044_s_at"	0.616
"218481_at"	"200010_at"	0.73
"218481_at"	"200908_s_at"	0.51
"218481_at"	"217670_at"	0.51
"218481_at"	"214317_x_at"	0.729
"218481_at"	"217747_s_at"	0.729
