"symbol1","symbol2","MF","BP","CC"
"RPLP2","FIS1",0.625,0.266,0.448
"RPLP2","VPS28",0.494,0.43,0.688
"RPLP2","BIN2",0.545,0.195,0.491
"RPLP2","LSM7",0.47,0.535,0.453
"RPLP2","PAF1",0.487,0.442,0.582
"RPLP2","KLHDC4",1,NA,NA
"RPLP2","UBE2R2",0.4,0.486,1
"RPLP2","MRPL16",0.564,0.618,0.477
"RPLP2","ARHGAP17",0.454,0.174,0.466
"RPLP2","CNDP2",0,0.693,0.607
"RPLP2","PRMT8",0.3,0.383,0.539
"RPLP2","PPAN",0.153,0.063,0.273
"RPLP2","EXOSC5",0.5,0.484,0.413
"RPLP2","XAB2",1,0.529,0.464
"RPLP2","PLSCR3",0.408,0.107,0.422
"RPLP2","THOC2",0.543,0.449,0.235
"RPLP2","LSM2",0.429,0.535,0.455
"RPLP2","MRPL17",0.69,0.555,0.477
"RPLP2","CHTF18",0.421,0.352,0.604
"RPLP2","MRPS24",0.621,0.618,0.43
"RPLP2","PDCL3",0.559,0.341,0.483
"RPLP2","MUS81",0.333,0.348,0.224
"RPLP2","FTSJ3",0.374,0.287,0.294
"RPLP2","MRPL52",1,0.686,0.477
"RPLP2","TRAPPC5",0.568,0.313,0.404
"RPLP2","TUBB",0.641,0.191,0.473
"RPLP2","MRPL21",0.621,0.555,0.477
"RPLP2","HIST1H2AA",0.262,0.09,0.417
"RPLP2","POLR2J2",0,NA,0.291
"RPLP2","TSEN54",0.5,0.262,0.19
"MRPS12","RPS2",0.787,0.644,0.485
"MRPS12","RPS9",0.829,0.613,0.53
"MRPS12","UQCRC2",0.448,0.311,0.762
"MRPS12","CLPP",0.33,0.434,0.743
"MRPS12","RPL14",0.904,0.637,0.496
"MRPS12","COX5A",0.374,0.298,0.818
"MRPS12","NUDC",0.477,0.042,0.418
"MRPS12","RPL35",0.839,0.665,0.578
"MRPS12","RPL13A",0.839,0.648,0.546
"MRPS12","TXN2",1,0.298,0.774
"MRPS12","TIMM13",0.101,0.133,0.739
"MRPS12","UQCRQ",0,0.299,0.812
"MRPS12","SEC61A1",0.356,0.07,0.341
"MRPS12","MRPL16",0.678,0.978,0.932
"MRPS12","MRPL17",0.579,0.95,0.932
"MRPS12","MRPS24",0.848,0.978,0.983
"MRPS12","MUS81",0.32,0.298,0.397
"MRPS12","MRPL52",1,0.989,0.932
"MRPS12","TRAPPC5",0.503,0.198,0.288
"RPN1","RPS2",0.587,0.452,0.552
"RPN1","RPS9",0.579,0.401,0.525
"RPN1","RPS23",0.667,0.414,0.745
"RPN1","RRM2",0.52,0.361,1
"RPN1","SET",0.366,0.362,0.547
"RPN1","SH3GL1",0.504,0.104,0.456
"RPN1","SLC1A5",0.28,0.033,0.524
"RPN1","SURF4",1,0.075,0.678
"RPN1","TBCA",0.714,0.092,0.357
"RPN1","UGP2",0.54,0.416,0.476
"RPN1","UQCRC2",0.536,0.435,0.418
"RPN1","SLC39A7",0.448,0.051,0.815
"RPN1","RPL14",0.618,0.39,0.589
"RPN1","ZBED1",0.43,0.484,0.271
"RPN1","RAB11B",0.484,0.137,0.52
"RPN1","ATP6V1F",0.405,0.038,0.632
"RPN1","ENTPD4",0.148,0.343,0.534
"RPN1","ARPC5",0.425,0.096,0.388
"RPN1","ARPC1B",0.425,0.076,0.37
"RPN1","PRMT5",0.414,0.285,0.566
"RPN1","MYBBP1A",0.484,0.283,0.514
"RPN1","AGPAT1",0.573,0.276,0.862
"RPN1","TUBGCP2",0.386,0.088,0.479
"RPN1","OS9",1,0.44,0.765
"RPN1","RPL35",0.506,0.433,0.638
"RPN1","NUP210",NA,0.205,0.541
"RPN1","HARS2",0.65,0.548,0.482
"RPN1","RPL13A",0.506,0.418,0.519
"RPN1","GSPT2",0.713,0.524,0.445
"RPN1","DHRS7B",NA,0.264,1
"RPN1","TIMM13",0.101,0.048,0.35
"RPN1","CPSF1",0.599,0.316,0.305
"RPN1","PYCR2",0.519,0.381,0.306
"RPN1","SEC61A1",0.356,0.023,0.929
"RPN1","EXOSC3",0.735,0.308,0.467
"RPN1","VPS28",0.452,0.263,0.608
"RPN1","UBE2R2",0.558,0.598,1
"RPN1","PPAN",0.575,0.074,0.294
"RPN1","XAB2",1,0.438,0.48
"RPN1","SIGIRR",1,0.211,0.474
"RPN1","MRPL17",0.179,0.475,0.369
"RPN1","CHTF18",0.526,0.281,0.611
"RPN1","PDCL3",0.496,0.393,0.499
"RPN1","MUS81",0.432,0.286,0.302
"RPN1","SLC44A4",0,0.158,0.388
"RPN1","YIF1B",NA,0,0.624
"RPN1","TRAPPC5",0.503,0.053,0.404
"RPN1","TUBB",0.389,0.11,0.324
"RPN1","POLR2J2",0.191,NA,0.52
"RPN1","TUBB2B",0.471,0.095,0.363
"RPS2","RPS9",0.708,0.872,0.936
"RPS2","RPS21",0.59,0.877,0.724
"RPS2","RPS23",0.787,0.857,0.789
"RPS2","RRM2",0.388,0.311,1
"RPS2","SET",0.346,0.482,0.547
"RPS2","TBCA",0.615,0.076,0.432
"RPS2","TMSB4X",0.691,0.373,0.649
"RPS2","UQCRC2",0.388,0.391,0.473
"RPS2","CLPP",0.362,0.452,0.329
"RPS2","RBM10",0.592,NA,0.472
"RPS2","HIST1H2AC",0.757,0.239,0.658
"RPS2","STK24",0.469,0.369,0.735
"RPS2","DYRK2",0.378,0.307,0.655
"RPS2","PIAS1",0.374,0.438,0.547
"RPS2","VAMP8",0.388,0.366,0.592
"RPS2","HDAC3",0.394,0.452,0.67
"RPS2","RPL14",0.867,0.935,0.719
"RPS2","MTA1",0.389,0.404,0.654
"RPS2","ZBED1",0.373,0.567,0.478
"RPS2","MTA2",0.39,0.413,0.639
"RPS2","ARPC1B",0.518,0.253,0.658
"RPS2","PRMT5",0.3,0.345,0.63
"RPS2","MYBBP1A",0.407,0.383,0.698
"RPS2","RPL35",0.662,0.907,0.728
"RPS2","GABARAP",0.447,0.417,0.413
"RPS2","EXOSC7",0.587,0.676,0.551
"RPS2","SMG6",0.51,0.561,0.604
"RPS2","HARS2",0.559,0.64,0.499
"RPS2","RPL13A",0.662,0.818,0.824
"RPS2","GSPT2",0.581,0.695,0.361
"RPS2","TXN2",1,0.457,0.416
"RPS2","TIMM13",0.104,0.335,0.388
"RPS2","PYCR2",0.388,0.362,0.338
"RPS2","SEC61A1",0.34,0.504,0.557
"RPS2","GEMIN4",1,0.52,0.736
"RPS2","EXOSC3",0.587,0.638,0.596
"RPS2","CHCHD2",0.534,0.397,0.472
"RPS2","ISYNA1",0.388,0.213,0.423
"RPS2","DPH5",0,0.686,1
"RPS2","LSM7",0.641,0.523,0.595
"RPS2","MRPL16",0.465,0.558,0.457
"RPS2","ARHGAP17",0.424,0.246,0.612
"RPS2","PRMT8",0.299,0.456,0.475
"RPS2","PPAN",0.449,0.785,0.478
"RPS2","EXOSC5",0.388,0.594,0.596
"RPS2","XAB2",1,0.536,0.636
"RPS2","THOC2",0.652,0.442,0.439
"RPS2","MRPL17",0.408,0.497,0.457
"RPS2","MRPS24",0.601,0.558,0.446
"RPS2","PDCL3",0.414,0.384,0.625
"RPS2","MUS81",0.317,0.348,0.514
"RPS2","ANP32E",0.16,0.317,0.545
"RPS2","RHOT2",0.441,0.258,0.6
"RPS2","FTSJ3",0.533,0.513,0.5
"RPS2","MRPL52",1,0.622,0.457
"RPS2","TRAPPC5",0.472,0.3,0.373
"RPS2","TUBB",0.615,0.221,0.568
"RPS2","MRPL21",0.601,0.497,0.457
"RPS2","HIST1H2AA",0.757,0.414,0.593
"RPS2","POLR2J2",0,NA,0.512
"RPS2","RNF149",0,0.72,1
"RPS9","RPS21",0.649,0.842,0.732
"RPS9","RPS23",0.829,0.823,0.802
"RPS9","RRM2",0.339,0.299,1
"RPS9","SET",0.299,0.468,0.639
"RPS9","STAT3",0.376,0.307,0.731
"RPS9","TBCA",0.614,0.076,0.551
"RPS9","RBM10",0.587,NA,0.42
"RPS9","HIST1H2AC",0.757,0.353,0.585
"RPS9","STK24",0.3,0.358,0.752
"RPS9","EIF4G3",0.554,0.921,0.367
"RPS9","HDAC3",0.282,0.454,0.692
"RPS9","RPL14",0.773,0.892,0.703
"RPS9","ZBED1",0.342,0.567,0.442
"RPS9","MTA2",0.329,0.397,0.653
"RPS9","ATP6V1F",0.263,0.243,0.598
"RPS9","COX5A",0.296,0.298,0.323
"RPS9","ARPC5",0.508,0.309,0.72
"RPS9","ARPC1B",0.508,0.269,0.626
"RPS9","PRMT5",0.269,0.42,0.656
"RPS9","MYBBP1A",0.442,0.394,0.739
"RPS9","WDR6",0.662,0.387,0.573
"RPS9","RPL35",0.708,0.862,0.766
"RPS9","EXOSC7",0.58,0.662,0.55
"RPS9","DNAJC9",0.381,0.051,0.76
"RPS9","HARS2",0.547,0.606,0.518
"RPS9","RPL13A",0.708,0.786,0.914
"RPS9","GSPT2",0.573,0.664,0.362
"RPS9","TIMM13",0.085,0.31,0.437
"RPS9","ANAPC2",1,0.335,0.571
"RPS9","CPSF1",0.501,0.529,0.51
"RPS9","PYCR2",0.339,0.347,0.337
"RPS9","SEC61A1",0.291,0.472,0.526
"RPS9","GEMIN4",1,0.476,0.78
"RPS9","EXOSC3",0.579,0.625,0.668
"RPS9","ISYNA1",0.339,0.202,0.444
"RPS9","LSM7",0.647,0.482,0.649
"RPS9","MRPL16",0.68,0.53,0.509
"RPS9","ARHGAP17",0.33,0.246,0.615
"RPS9","PRMT8",0.262,0.422,0.417
"RPS9","PPAN",0.606,0.785,0.503
"RPS9","EXOSC5",0.339,0.581,0.668
"RPS9","XAB2",1,0.502,0.656
"RPS9","THOC2",0.589,0.422,0.439
"RPS9","LSM2",0.6,0.482,0.655
"RPS9","MRPL17",0.426,0.47,0.509
"RPS9","CHTF18",0.384,0.366,0.66
"RPS9","MUS81",0.263,0.334,0.492
"RPS9","FTSJ3",0.515,0.459,0.568
"RPS9","TRAPPC5",0.378,0.274,0.383
"RPS9","TUBB",0.567,0.221,0.649
"RPS9","HIST1H2AA",0.757,0.414,0.529
"RPS9","POLR2J2",0,NA,0.512
"RPS9","TSEN54",0.339,0.367,0.417
"RPS9","RNF149",0,0.72,1
"RPS21","RPS23",0.76,0.872,0.858
"RPS21","RPL14",0.677,0.9,0.609
"RPS21","RPL35",0.816,0.89,0.747
"RPS21","RPL13A",0.816,0.813,0.689
"RPS23","RRM2",0.448,0.282,1
"RPS23","SET",0.366,0.477,0.626
"RPS23","TBCA",0.714,0.076,0.5
"RPS23","RBM10",0.655,NA,0.393
"RPS23","HIST1H2AC",0.757,0.21,0.503
"RPS23","STK24",0.367,0.332,0.647
"RPS23","PIAS1",0.3,0.338,0.475
"RPS23","RPL14",0.904,0.878,0.712
"RPS23","ATP6V1F",0.32,0.216,0.574
"RPS23","ARPC5",0.656,0.273,0.468
"RPS23","ARPC1B",0.656,0.223,0.433
"RPS23","PRMT5",0.283,0.335,0.624
"RPS23","MYBBP1A",0.484,0.348,0.666
"RPS23","RPL35",0.839,0.878,0.835
"RPS23","GABARAP",0.435,0.412,0.481
"RPS23","EXOSC7",0.656,0.559,0.559
"RPS23","DNAJC9",0.507,0.025,0.657
"RPS23","SMG6",0.492,0.519,0.603
"RPS23","HARS2",0.605,0.609,0.53
"RPS23","RPL13A",0.839,0.829,0.771
"RPS23","GSPT2",0.646,0.742,0.449
"RPS23","TIMM13",0.101,0.311,0.419
"RPS23","UQCRQ",0,0.299,0.37
"RPS23","CPSF1",0.599,0.501,0.482
"RPS23","PYCR2",0.448,0.371,0.356
"RPS23","SEC61A1",0.356,0.475,0.743
"RPS23","EXOSC3",0.667,0.539,0.589
"RPS23","CHCHD2",0.621,0.38,0.409
"RPS23","VPS28",0.452,0.45,0.571
"RPS23","DPH5",0,0.882,1
"RPS23","MRPL16",0.678,0.602,0.578
"RPS23","PRMT8",0.295,0.431,0.552
"RPS23","PPAN",0.575,0.689,0.466
"RPS23","LSM2",0.681,0.435,0.626
"RPS23","MRPL17",0.579,0.549,0.578
"RPS23","MRPS24",0.848,0.602,0.58
"RPS23","FTSJ3",0.571,0.388,0.49
"RPS23","MRPL21",0.848,0.549,0.578
"RPS23","HIST1H2AA",0.757,0.426,0.438
"RPS23","POLR2J2",0,NA,0.512
"RRM2","SET",0.386,0.356,0.6
"RRM2","SH3GL1",0.557,0.146,1
"RRM2","STK24",0.508,0.267,1
"RRM2","KHSRP",0.47,0.316,1
"RRM2","RPL14",0.428,0.28,1
"RRM2","POLD3",0.594,0.325,0.248
"RRM2","NUDC",0.525,0.032,1
"RRM2","RPL35",0.131,0.307,1
"RRM2","DNAJC9",0.573,0.061,1
"RRM2","PPAN",0.153,0.05,0.248
"RRM2","LSM2",0.429,0.328,1
"RRM2","CENPH",0.525,0.05,1
"RRM2","MUS81",0.456,0.371,0.248
"RRM2","SLC44A4",0,0.178,0.107
"RRM2","TUBB",0.34,0.301,0.6
"S100A8","S100A12",0.81,0.729,0.937
"S100A8","S100A14",0.653,0.538,0.668
"SALL2","TFAP4",0.813,0.543,1
"SCTR","DCXR",0.028,0.028,0.722
"SCTR","ADM2",0.093,0.52,0
"SDHC","UQCRC2",0.184,0.693,0.761
"SDHC","CLPP",0.192,0.208,0.575
"SDHC","COX7A2L",NA,0.425,0.712
"SDHC","COX5A",0.536,0.882,0.762
"SDHC","TXN2",0.142,0.482,0.57
"SDHC","DHRS7B",NA,0.387,0.674
"SDHC","TIMM13",0.045,0.03,0.68
"SDHC","UQCRQ",0.833,0.778,0.809
"SDHC","CHCHD2",0.163,0.263,0.581
"SDHC","NDUFB11",0.142,0.057,0.857
"SDHC","ARHGAP17",0.067,0.094,0.323
"SDHC","MRPL17",0.045,0.18,0.746
"SELL","TNF",0.437,0.329,0.583
"SELL","CXCR4",0.269,0.374,0.517
"SET","SMARCD3",0.245,0.589,0.589
"SET","TBCA",0.406,0.077,0.573
"SET","UGP2",0.396,0.281,0.615
"SET","KHSRP",0.381,0.55,0.529
"SET","TNFSF13",0.501,0.474,0.562
"SET","HDAC3",0.298,0.552,0.663
"SET","TAF1C",0.403,0.45,0.603
"SET","RPL14",0.361,0.467,0.376
"SET","MTA1",0.243,0.512,0.705
"SET","MTA2",0.248,0.682,0.643
"SET","ARPC5",0.375,0.275,0.526
"SET","PRMT5",0.219,0.402,0.708
"SET","MYBBP1A",0.116,0.506,0.675
"SET","NUDC",0.42,0.046,0.639
"SET","RPL35",0.11,0.471,0.489
"SET","PDAP1",0.242,0.185,0.314
"SET","EXOSC7",0.335,0.577,0.554
"SET","NUP210",NA,0.196,0.36
"SET","DNAJC9",0.435,0.074,0.602
"SET","HARS2",0.378,0.368,0.522
"SET","RPL13A",0.11,0.514,0.599
"SET","TIMM13",0.079,0.163,0.426
"SET","ANAPC2",1,0.346,0.574
"SET","CPSF1",0.419,0.448,0.61
"SET","EXOSC3",0.366,0.569,0.665
"SET","DPH5",0,0.564,0.6
"SET","PAF1",0.393,0.544,0.545
"SET","PPAN",0.121,0.437,0.53
"SET","EXOSC5",0.386,0.544,0.665
"SET","XAB2",1,0.548,0.528
"SET","LSM2",0.361,0.494,0.589
"SET","MUS81",0.29,0.483,0.591
"SET","FTSJ3",0.32,0.311,0.569
"SH3GL1","SURF4",1,0.184,0.307
"SH3GL1","RPL14",0.671,0.092,0.587
"SH3GL1","MTA1",0.302,0.347,0.514
"SH3GL1","ARPC5",0.516,0.259,0.393
"SH3GL1","CRTAP",0.202,0.126,0.259
"SH3GL1","GABARAP",0.513,0.235,0.501
"SH3GL1","TIMM13",0.12,0.139,0.322
"SH3GL1","ANAPC2",1,0.294,0.509
"SH3GL1","CPSF1",0.566,0.068,0.244
"SH3GL1","VPS28",0.542,0.099,0.511
"SH3GL1","BIN2",0.593,0.216,0.186
"SH3GL1","UBE2R2",0.464,0.091,1
"SH3GL1","PPAN",0.177,0.078,0.217
"SH3GL1","SH3GLB2",1,NA,0.726
"SH3GL1","PLSCR3",0.461,0.154,0.337
"SH3GL1","LSM2",0.479,0.119,0.341
"SH3GL1","RHOT2",0.491,0.299,0.447
"SIX3","MTA1",0.772,0.258,0.56
"SIX3","LHX2",1,0.72,NA
"SLAMF1","TNFRSF13B",0.758,0.391,0
"SLC1A5","SLC3A2",0.633,0.625,0.78
"SLC1A5","RPL35",0.082,0.329,0.523
"SLC1A5","SEC61A1",0.447,0.426,0.559
"SLC3A2","STAT3",0.374,0.257,0.718
"SLC34A1","SLC9A3R2",0.413,0.129,0.524
"SMARCD3","SP1",0.333,0.646,0.804
"SMARCD3","STK11",0.218,0.338,0.562
"SMARCD3","TBX5",0.391,0.475,0.632
"SMARCD3","KHSRP",0.281,0.438,0.543
"SMARCD3","HDAC3",0.511,0.565,0.563
"SMARCD3","MYBBP1A",0.346,0.49,0.614
"SMARCD3","SIN3B",0.488,0.646,0.877
"SMARCD3","PAF1",0.293,0.589,0.556
"SMARCD3","MUS81",0.215,0.345,0.678
"SMARCD3","KLHDC3",0.307,0.296,0.763
"SIGLEC1","SPN",0.088,0.378,0.827
"SOS1","THPO",0.548,0.523,0
"SOS1","VWF",0.405,0.268,0.227
"SOS1","NCK2",0.393,0.629,0.775
"SOS1","RHOBTB1",0.378,0.572,0.893
"SOS1","FRS3",0.795,0.662,1
"SOS1","ARHGAP17",0.906,0.48,0.744
"SOS1","ARHGAP9",0.736,0.493,0.641
"SOS1","RHOT2",0.39,0.532,0.767
"SP1","SRF",0.86,0.603,0.623
"SP1","STAT3",0.878,0.49,0.664
"SP1","TAL1",0.816,0.57,0.744
"SP1","TFAP4",0.805,0.616,0.756
"SP1","ZNF35",0.623,0.604,0.458
"SP1","HDAC3",0.412,0.525,0.651
"SP1","BBC3",0.294,0.377,0.281
"SP1","THOC2",0.39,0.38,0.611
"SPARC","TMSB4X",0.428,0.505,0.771
"SPARC","VEGFB",0.359,0.631,0.763
"SPARC","VWF",0.512,0.408,0.749
"SPARC","STAB1",0.375,0.521,0.346
"SPI1","STAT3",0.749,0.475,0.726
"SPI1","STAT5A",0.619,0.392,0.72
"SPI1","TNF",0.492,0.457,0.108
"SPI1","VAV1",0.518,0.322,0.192
"SPI1","HDAC3",0.356,0.592,0.564
"SPI1","ZFPM1",0.875,0.57,0.679
"SRF","HDAC3",0.296,0.438,0.675
"SRMS","ILKAP",1,NA,0.563
"STAT3","STAT4",0.641,0.458,0.729
"STAT3","STAT5A",0.543,0.57,0.729
"STAT3","THPO",0.197,0.488,0
"STAT3","ZNF148",0.749,0.425,0.66
"STAT3","CXCR4",0.27,0.615,0.518
"STAT3","PIAS1",0.349,0.522,0.645
"STAT3","SOCS1",0.327,0.583,0.739
"STAT3","HDAC3",0.451,0.461,0.805
"STAT3","DIRAS3",1,0.315,NA
"STAT3","MTA1",0.675,0.456,0.801
"STAT3","PIAS3",0.347,0.201,1
"STAT3","RPL35",0.248,0.256,0.696
"STAT3","USP22",0.291,0.353,0.558
"STAT3","KPNA6",0.274,0.875,0.769
"STAT3","SEC61A1",0.268,0.157,0.545
"STAT3","TUBB",0.351,0.262,0.54
"STAT4","PIAS1",0.292,0.505,0.716
"STAT5A","THPO",0.217,0.434,0
"STAT5A","CXCR4",0.23,0.404,0.276
"STAT5A","PIAS1",0.353,0.486,0.716
"STAT5A","SOCS1",0.26,0.559,0.701
"STAT5A","HDAC3",0.333,0.363,0.613
"STAT5A","SQSTM1",0.422,0.384,0.518
"STAT5A","PIAS3",0.449,0.211,1
"STAT5A","ZFPM1",0.654,0.293,0.522
"STK11","TSC2",0.459,0.591,0.716
"STK11","USP11",0.387,0.596,0.742
"STK11","WDR6",0.441,0.377,0.676
"STK11","CAB39",0.722,0.537,0.611
"STK11","ILKAP",1,NA,0.742
"STK11","BRSK1",0.657,0.599,0.613
"SURF4","SLC39A7",1,0.217,0.684
"SURF4","RPL14",1,0.286,0.471
"SURF4","ENTPD4",0,0.049,0.645
"SURF4","ARPC1B",1,0.57,0.323
"SURF4","RABAC1",1,NA,0.769
"SURF4","KPNA6",1,0.34,0.466
"SURF4","GSPT2",1,0.161,0.287
"SURF4","TIMM13",0.185,0.346,0.382
"SURF4","SEC61A1",1,0.408,0.689
"SURF4","EXOSC3",1,0.247,0.304
"SURF4","VPS28",1,0.386,0.608
"SURF4","PLSCR3",1,0.731,0.504
"SURF4","UBL5",1,0.39,0.338
"SURF4","SMAP1",NA,0.495,NA
"SURF4","YIF1B",NA,0.813,0.746
"SURF4","ZNF598",1,0.085,NA
"SURF4","ORMDL3",1,0.446,0.753
"SURF4","TRAPPC5",1,0.635,0.435
"TBCA","HDAC3",0.337,0.078,0.589
"TBCA","ARPC5",0.472,0.08,0.521
"TBCA","MPHOSPH6",1,0.067,0.598
"TBCA","NUDC",0.524,1,0.711
"TBCA","RPL35",0.523,0.076,0.608
"TBCA","TIMM13",0.12,0.062,0.53
"TBCA","PPAN",0.596,0.056,0.374
"TBCA","XAB2",1,0.09,0.379
"TBCA","LSM2",0.721,0.072,0.464
"TBCA","UBL5",0.505,0.092,0.698
"TBCA","MUS81",0.361,0.076,0.464
"TBCA","TRAPPC5",0.559,0.059,0.277
"TBCA","TUBB",0.42,0.124,0.573
"TBCA","TUBB2B",0.511,0.077,0.859
"TBX5","ALX4",0.777,0.265,1
"TFAP4","TFCP2",0.841,0.456,0.658
"TFAP4","NUDC",0.316,0.149,0.493
"TFAP4","SIN3B",0.268,0.48,0.584
"TFCP2","GABARAP",0.351,0.188,0.428
"THRA","HDAC3",0.399,0.464,0.683
"TMSB4X","VEGFB",0.414,0.514,0.642
"TMSB4X","VWF",0.411,0.373,0.7
"TNF","RIPK1",0.507,0.695,0.335
"TNF","TNIP1",0.585,0.523,0.13
"TNNI1","TNNI2",1,0.855,0.85
"TNNI1","TNNT2",1,0.653,0.908
"TNNI1","TNNT3",1,0.845,1
"TNNI1","TPM2",0.454,0.813,0.836
"TNNI1","TCAP",1,0.533,0.86
"TNNI2","TNNT2",0.642,0.681,0.835
"TNNI2","TNNT3",0.608,0.818,0.85
"TNNI2","TPM2",0.567,0.746,0.754
"TNNI2","TCAP",0.469,0.551,0.758
"TNNT2","TPM2",0.493,0.781,0.804
"TNNT3","TPM2",0.472,0.916,0.836
"TNNT3","TCAP",0.408,0.701,0.86
"TP73","PIAS1",0.355,0.519,0.677
"TP73","TNK2",0.349,0.469,0.489
"TPM2","TCAP",0.478,0.552,0.734
"TRAF5","RIPK1",0.617,0.457,0.586
"TRAF5","TNFSF13",0.592,0.569,0.36
"TRAF5","TNFRSF13B",0.464,0.385,0.505
"TSC2","TMEM115",0.591,0.413,0.616
"TSC2","KLC2",0.433,0.168,0.582
"TYRO3","TNIP1",0.356,0.514,0.455
"TYRO3","ILKAP",1,NA,0.509
"UBE2V1","RIPK1",0.464,0.581,0.562
"UGP2","ENTPD4",0.132,0.397,0.312
"UGP2","NUDC",0.513,0.035,0.827
"UGP2","GSPT2",0.459,0.329,0.508
"UGP2","PYCR2",0.555,0.391,0.427
"UGP2","CAB39",0.468,0.229,0.69
"UGP2","SMAP1",NA,0.051,NA
"UGP2","SLC44A4",0,0.142,0.406
"UNG","DNAJC9",0.423,0,0.621
"UNG","APEX2",0.146,1,0.768
"UNG","MRPL16",0.145,0.325,0.73
"UNG","CTNNBL1",0.458,0.279,0.624
"UNG","CHCHD4",0.437,0.182,0.713
"UNG","TUBB",0.333,0.2,0.46
"UQCRC2","CLPP",0.696,0.409,0.695
"UQCRC2","NIPSNAP1",1,0,1
"UQCRC2","COX7A2L",NA,0.687,0.83
"UQCRC2","COX5A",0.549,0.882,0.867
"UQCRC2","RPL35",0.131,0.398,0.448
"UQCRC2","DHRS7B",NA,0.416,0.44
"UQCRC2","TIMM13",0.093,0.424,0.785
"UQCRC2","UQCRQ",0.213,0.857,0.909
"UQCRC2","SEC61A1",0.375,0.43,0.413
"UQCRC2","CHCHD2",0.523,0.404,0.771
"UQCRC2","NDUFB11",1,0.598,0.858
"UQCRC2","UBE2R2",0.567,0.374,0.442
"UQCRC2","QRSL1",0.6,0.319,0.649
"UQCRC2","MRPL17",0.19,0.268,0.82
"UQCRC2","MRPS24",0.121,0.284,0.762
"UQCRC2","CHCHD4",0.613,0.475,0.731
"UQCRC2","NDUFS7",0.495,0.757,0.782
"VAV1","CXCR4",0.296,0.546,0.413
"VAV1","SOCS1",0.494,0.551,0.522
"VAV1","LAT",0.598,0.684,0.535
"VAV1","TUBB",0.364,0.325,0.222
"VEGFB","VWF",0.417,0.322,0.84
"VWF","ADAMTS13",0.483,0.577,0.589
"VWF","WDTC1",1,0.304,0.435
"WNT3","WNT10B",0.875,0.764,0.489
"WNT3","WNT11",0.76,0.624,0.571
"WNT10B","WNT11",0.625,0.608,0.8
"WNT10B","HDAC3",0.181,0.319,0
"ZNF35","ZNF598",0.318,0.291,NA
"ZNF148","HDAC3",0.262,0.528,0.657
"ZP2","ZP3",0.653,0.408,0.783
"CXCR4","SOCS1",0.268,0.482,0.443
"CXCR4","RGS14",0.318,0.451,0.394
"CXCR4","NPW",1,0.285,0.793
"SLC39A7","SEC61A1",0.515,0.243,0.824
"RASSF7","NCK2",1,NA,0.218
"SF3A2","RBM10",0.748,NA,0.519
"SF3A2","PQBP1",0.614,0.547,0.59
"SF3A2","CPSF1",0.718,0.77,0.613
"SF3A2","CTNNBL1",0.687,0.691,0.718
"SF3A2","XAB2",1,0.789,0.732
"SF3A2","LSM2",0.794,0.875,0.783
"SF3A2","MUS81",0.374,0.337,0.589
"SF3A2","FTSJ3",0.667,0.619,0.566
"CLPP","NIPSNAP1",1,0,1
"CLPP","MTA1",0.376,0.353,0.429
"CLPP","COX5A",0.457,0.294,0.648
"CLPP","NUDC",0.372,0.034,0.447
"CLPP","RPL35",0.101,0.456,0.34
"CLPP","DNAJC9",0.377,0,0.361
"CLPP","HARS2",0.572,0.418,0.721
"CLPP","HSPBP1",0.358,0.534,0.508
"CLPP","TXN2",1,0.602,0.761
"CLPP","TIMM13",0.074,0.042,0.679
"CLPP","CPSF1",0.425,0.254,0.438
"CLPP","SEC61A1",0.298,0.02,0.298
"CLPP","NDUFB11",1,0.068,0.756
"CLPP","MRPL16",0.054,0.395,0.789
"CLPP","EXOSC5",0.545,0.456,0.4
"CLPP","LSM2",0.363,0.535,0.35
"CLPP","MRPL17",0.151,0.372,0.789
"CLPP","MRPS24",0.092,0.395,0.695
"CLPP","ALKBH7",NA,0.149,1
"CLPP","MRPL52",0,0.435,0.789
"CLPP","TUBB",0.323,0.081,0.304
"CLPP","NDUFS7",0.436,0.199,0.744
"DGCR6","ZBED1",NA,0,0
"USP11","DYRK1B",0.475,0.596,1
"USP11","KPNA6",0.302,0,0.745
"USP11","SEC61A1",0.281,0.061,0.471
"RBM10","RPL14",0.619,NA,0.23
"RBM10","POM121",0.391,NA,0.593
"RBM10","PRMT5",0.444,NA,0.585
"RBM10","MYBBP1A",0.473,NA,0.588
"RBM10","RPL35",0.489,NA,0.359
"RBM10","PDAP1",1,NA,0.225
"RBM10","USP22",0.293,NA,0.783
"RBM10","RPL13A",0.489,NA,0.341
"RBM10","CPSF1",0.58,NA,0.802
"RBM10","LSM7",0.723,NA,0.482
"RBM10","PAF1",0.431,NA,0.414
"RBM10","XAB2",1,NA,0.499
"RBM10","FTSJ3",0.582,NA,0.618
"RBM10","TUBB",0.405,NA,0.397
"HIST1H2AC","RPL14",0.757,0.264,0.432
"HIST1H2AC","PRMT5",0.568,0.382,0.61
"HIST1H2AC","MYBBP1A",0.871,0.238,0.633
"HIST1H2AC","RPL35",0.757,0.223,0.424
"HIST1H2AC","RPL13A",0.757,0.229,0.414
"HIST1H2AC","GSPT2",0.757,0.284,0.153
"HIST1H2AC","CPSF1",0.401,0.064,0.778
"HIST1H2AC","PRMT8",0.262,0.364,0.143
