"symbol1","symbol2","MF","BP","CC"
"PLCB3","GNB1",0.354,0.543,0.332
"PLCB3","PLCD1",0.545,0.452,0.375
"PLCB3","GNB2",0.354,0.401,0.251
"PLCB3","PIK3R5",0.086,0.508,0.433
"PLCB3","PROK2",0.23,0.355,0
"PLCB3","GNAI2",0.319,0.422,0.426
"PLCB3","P2RY11",0,0.394,0.018
"PLCB3","SLC9A3R2",0.402,0.034,0.066
"PLCB3","CAMK2A",0.382,0.385,0.456
"PLCB3","PIP5K1C",0.278,0.239,0.5
"PLCB3","UTS2R",0,0.666,0.015
"PLCB3","CALML5",0.033,0.253,0.347
"PLCB3","FAU",0.098,NA,NA
"PLCB3","SMYD3",0.326,NA,0.722
"CTF1","SOCS1",0.495,0.566,0
"CTF1","CSF3R",0.23,0.45,0
"CTF1","IL7R",0.264,0.632,0
"CTF1","IL6R",0.331,0.596,0.913
"CTF1","TLX1",0.381,NA,NA
"CTF1","SOS1",0.592,0.549,0
"CATSPER3","CACNA2D4",NA,0,0.895
"CATSPER3","PPP2R4",NA,NA,NA
"CATSPER3","CACNA1H",NA,0.78,0.775
"CENPH","RANGAP1",0.262,0.011,0.57
"CENPH","INCENP",0.657,0.019,0.757
"CENPH","KIAA0101",NA,NA,NA
"CENPH","HIST1H2AC",0.106,0.505,0.649
"CENPH","NUDC",0.352,0.01,0.701
"CENPH","NPM1",0.25,0.243,0.597
"CENPH","PLK1",0.256,0.133,0.666
"TMSB4Y","TMSB4X",0.624,0.517,0.67
"BATF","CEBPA",0.658,0.459,0.671
"RPL30","HINT1",0.076,0.375,0.594
"RPL30","RPL7",0.769,0.674,0.788
"RPL30","RPS21",0.713,0.751,0.611
"RPL30","RPL27A",0.871,0.797,0.575
"RPL30","RPL11",0.744,0.589,0.699
"RPL30","UQCRQ",0,0.261,0.235
"RPL30","MRPL16",0.651,0.494,0.393
"RPL30","RPLP2",0.681,0.797,0.789
"RPL30","RPS9",0.729,0.701,0.767
"RPL30","RPS2",0.669,0.729,0.804
"RPL30","RPL4",0.871,0.797,0.747
"RPL30","DDOST",0.235,0.382,0.413
"RPL30","RPL36AL",0.657,NA,0.61
"RPL30","RPL18",0.802,0.831,0.753
"RPL30","RPL15",0.777,0.831,0.619
"RPL30","RPN1",0.539,0.334,0.412
"RPL30","RPL13A",0.795,0.813,0.718
"RPL30","RPL32",0.802,0.831,0.632
"RPL30","GSPT2",0.533,0.641,0.292
"RPL30","EEF2",0.53,0.498,0.615
"RPL30","EXOSC3",0.539,0.454,0.425
"RPL30","RPL10",0.746,0.664,0.592
"RPL30","RPL37A",0.871,0.797,0.786
"RPL30","MRPS12",0.871,0.577,0.402
"RPL30","RPL41",0.741,0.831,0.555
"RPL30","RPLP0",0.815,0.733,0.822
"RPL30","RPL14",0.777,0.703,0.782
"RPL30","EEF1G",0.325,0.571,0.602
"RPL30","RPS23",0.871,0.755,0.651
"RPL30","EIF4A2",0.462,0.515,0.291
"RPL30","FAU",0.959,NA,NA
"NTAN1","NUMA1",0,0.215,NA
"MRPL17","MRPL16",0.516,0.984,0.984
"MRPL17","RPS9",0.369,0.454,0.433
"MRPL17","RPS2",0.336,0.481,0.376
"MRPL17","RPL4",0.509,0.544,0.396
"MRPL17","RPL13A",0.429,0.493,0.488
"MRPL17","MRPL52",0.996,0.953,0.984
"MRPL17","EEF2",0.126,0.646,0.313
"MRPL17","RPL10",0.424,0.442,0.426
"MRPL17","MRPS12",0.509,0.948,0.923
"MRPL17","RPLP0",0.429,0.488,0.368
"MRPL17","MRPS24",0.525,0.984,0.902
"MRPL17","RPS23",0.509,0.539,0.513
"MRPL17","PSTPIP1",0.162,0.282,0.341
"MRPL17","MRPL21",0.525,0.999,0.984
"MRPL17","RPL11",0.388,0.319,0.456
"MRPL17","RPL7",0.35,0.453,0.407
"MRPL17","RPL27A",0.509,0.544,0.479
"RHPN1","RGS14",0.657,NA,0.403
"RHPN1","ZFYVE1",0.657,NA,0.315
"F11R","KCNE1",0.186,0.399,0.278
"F11R","S100A8",0.238,0.501,0.445
"ARHGAP17","RHOBTB1",0.227,0.767,0.486
"ARHGAP17","RHOG",0.347,0.608,0.366
"ARHGAP17","TNK2",0.367,0.36,0.35
"ARHGAP17","RHOT2",0.259,0.579,0.363
"PSMB4","ANAPC2",0.657,0.518,0.615
"PSMB4","PSME4",0.251,0.711,0.811
"PSMB4","OAZ2",0.328,0.455,0.526
"PSMB4","TNF",0.259,0.14,0.224
"PSMB4","NFKBIB",0.328,0.284,0.925
"PSMB4","FAU",0.098,NA,NA
"PSMB4","NFKB2",0.173,0.247,0.596
"PSMB4","PSMA7",0.718,0.997,0.85
"PSMB4","CDC25A",0.446,0.321,0.588
"PSMB4","RPN1",0.361,0.517,0.406
"PSMB4","PLK1",0.291,0.249,0.44
"TEPP","DPH5",NA,NA,NA
"FTCD","GLUD2",0.085,0.561,0.341
"MCM3AP","KPNA6",NA,NA,0.706
"FCN2","FCN1",0.418,0.655,0.574
"LILRA4","HLA-G",0.479,0.508,0.337
"HIPK4","PLK1",0.657,NA,NA
"SHKBP1","GNB2",0.657,0.301,NA
"MYL3","TCAP",0.395,0.615,0.917
"MYL3","MYO18B",NA,NA,0.795
"MYL3","TNNT2",0.364,0.869,0.864
"MYL3","ACTA1",0.448,0.655,0.554
"MYL3","TPM2",0.57,0.804,0.75
"MYL3","MIB2",0.089,0.041,0.435
"MYL3","CAMK2A",0.075,0.199,0.281
"MYL3","TNNI1",0.157,0.748,0.798
"AZGP1","SARDH",0.138,0.086,0.155
"HK3","MRPL52",0,0.4,0.258
"HK3","MGAM",0.228,0.57,0.597
"HK3","MDH2",0.117,0.504,0.448
"HK3","FCN1",0.099,0.448,0.757
"HK3","WDTC1",0,0.274,0.463
"HK3","PGK1",0.219,0.455,0.577
"HK3","UGP2",0.239,0.505,0.603
"HK3","HCK",0.323,0.359,0.308
"HK3","IDH2",0.101,0.568,0.489
"HK3","SLC3A2",0,0.247,0.406
"HK3","ACTA1",0,0.065,0.41
"LY6E","LY6H",1,0,0.732
"HBE1","TH",0.265,0.218,0.252
"HBE1","PAH",0.429,0.344,0.925
"HBE1","HBD",0.956,0.998,0.981
"HBE1","DCXR",0.235,0.323,0.217
"HBE1","ECHS1",0.208,0.45,0.175
"CYGB","ECHS1",0.295,0.112,0.347
"CYGB","TH",0.442,0.116,0.313
"CYGB","PAH",0.528,0.078,0.925
"CABP2","CACNA1A",0,0.166,0.393
"CABP2","ACTA1",0,0.329,0.107
"CABP2","OBSCN",0.505,0.238,0.39
"CABP2","TUBB",0,0.093,0.194
"CABP2","POR",0,0.136,0.465
"CABP2","MYO18B",NA,NA,0.076
"CABP2","CAMK2A",0.488,0.21,0.318
"CABP2","TNNI1",0,0.477,0.197
"CABP2","EEF1G",0,0.109,0.417
"CABP2","FAU",0,NA,NA
"CABP2","MYO1A",NA,0.541,0.274
"TAL1","GATA2",0.758,0.598,0.55
"TAL1","TLX1",0.426,NA,NA
"TAL1","ZFPM1",0.724,0.619,0.711
"PROK2","GNB1",0.23,0.393,0.728
"PROK2","FGF8",0.134,0.455,0.913
"PROK2","S100A12",0.448,0.466,0.913
"PROK2","UTS2R",0,0.407,0
"PROK2","GNB2",0.23,0.215,0.826
"PROK2","ADRBK1",NA,NA,NA
"PROK2","P2RY11",0,0.367,0
"CHCHD4","TIMM8A",0.657,0.125,0.98
"CHCHD4","RAB5B",0.317,0.195,0.193
"CHCHD4","RHOT2",0.353,0.27,0.492
"CHCHD4","CHCHD2",0.332,0.291,0.849
"PF4","GNB1",0.252,0.457,0.383
"PF4","NPW",0.657,0.261,0.913
"PF4","VEGFB",0.579,0.566,0.698
"PF4","GNB2",0.252,0.261,0.423
"PF4","GP9",0.657,0.285,0.013
"PF4","TNF",0.462,0.592,0.352
"PF4","TMSB4X",0.283,0.533,0.595
"PF4","FLII",0.319,NA,0.211
"PF4","ADCY1",0,0.437,0.473
"PF4","WDTC1",0.657,0.275,0.386
"PF4","GNAI2",0.542,0.443,0.407
"PF4","CXCR4",0.174,0.646,0.388
"PF4","CORT",0.544,0.299,0.513
"PF4","GRM4",0,0.425,0.172
"DTX3L","ANAPC2",0.657,0.369,0.597
"DTX3L","SOCS1",0.553,0.355,0.626
"DTX3L","H2AFY",0.373,0.506,0.461
"DTX3L","RNF130",0.286,0.261,0.67
"DTX3L","MIB2",0.418,0.463,0.44
"DTX3L","IRF7",0.183,0.456,0.708
"DTX3L","ASB2",0.397,0.42,0.437
"DTX3L","HECTD3",0.418,0.942,0.253
"DTX3L","UBE2V1",0.374,0.613,0.68
"RPN1","RPS9",0.48,0.356,0.416
"RPN1","RPL15",0.493,0.429,0.404
"RPN1","RPL41",0.457,0.429,0.406
"RPN1","RPS2",0.47,0.408,0.441
"RPN1","RPL36AL",0.657,NA,0.71
"RPN1","DDOST",0.733,0.551,0.712
"RPN1","OS9",0.657,0.405,0.724
"RPN1","RPL4",0.539,0.423,0.559
"RPN1","RPL18",0.403,0.429,0.617
"RPN1","PPIB",0.374,0.168,0.55
"RPN1","RPL13A",0.463,0.379,0.417
"RPN1","RPL10",0.462,0.319,0.699
"RPN1","RPL37A",0.539,0.423,0.354
"RPN1","RAB5B",0.358,0.018,0.421
"RPN1","RPLP0",0.53,0.34,0.523
"RPN1","RPL14",0.493,0.35,0.475
"RPN1","RPL32",0.403,0.429,0.52
"RPN1","RPS23",0.539,0.377,0.664
"RPN1","RAB5C",0.392,0.02,0.377
"RPN1","PSMA7",0.35,0.517,0.381
"RPN1","RPL7",0.547,0.333,0.428
"RPN1","RPL27A",0.539,0.423,0.784
"RPN1","RPS21",0.381,0.373,0.383
"RPN1","RPL11",0.495,0.263,0.453
"RPN1","RPLP2",0.282,0.423,0.467
"SAP30","HINT1",0.266,0.953,0.457
"SAP30","SUDS3",0.547,0.781,0.748
"SAP30","FOXK1",0.174,0.33,0.756
"SAP30","HIST1H2AC",0.106,0.19,0.624
"SAP30","HIST1H2AA",0.106,0.037,0.463
"SAP30","SIN3B",0.884,0.726,0.757
"SAP30","HDAC3",0.573,0.781,0.494
"ANXA5","STAT5A",0.167,0.32,0.304
"ANXA5","EIF4EBP1",0.16,0.223,0.383
"ANXA5","SDHC",0.067,0.109,0.247
"ANXA5","CXCR4",0.165,0.497,0.452
"ANXA5","MCL1",0.229,0.559,0.425
"ANXA5","SPN",0.075,0.415,0.413
"ANXA5","NPM1",0.246,0.447,0.411
"ANXA5","HRAS",0.407,0.467,0.459
"ANXA5","IL13",0.657,0.406,0.39
"ANXA5","TUBB",0.334,0.253,0.41
"ANXA5","IL7R",0.142,0.385,0.28
"ANXA5","WDTC1",0.657,0.034,0.176
"ANXA5","LAMP1",0.254,0.402,0.517
"ANXA5","BBC3",0.225,0.497,0.171
"ANXA5","TNF",0.272,0.473,0.426
"ANXA5","HDAC3",0.256,0.389,0.355
"RPS23","RPL7",0.769,0.852,0.636
"RPS23","RPS21",0.713,0.869,0.824
"RPS23","RPL27A",0.871,0.851,0.804
"RPS23","RPS9",0.729,0.814,0.717
"RPS23","RPL11",0.744,0.696,0.744
"RPS23","MRPL16",0.651,0.592,0.513
"RPS23","RPLP2",0.681,0.851,0.614
"RPS23","RPL4",0.871,0.851,0.658
"RPS23","RPS2",0.669,0.851,0.703
"RPS23","DDOST",0.235,0.389,0.581
"RPS23","RPL36AL",0.657,NA,0.789
"RPS23","RPL18",0.802,0.881,0.785
"RPS23","RPL15",0.777,0.881,0.719
"RPS23","RPL13A",0.795,0.822,0.691
"RPS23","GSPT2",0.533,0.736,0.384
"RPS23","EEF2",0.53,0.536,0.551
"RPS23","RPL10",0.746,0.785,0.779
"RPS23","RPL37A",0.871,0.851,0.574
"RPS23","RPL41",0.741,0.881,0.702
"RPS23","RPLP0",0.815,0.857,0.628
"RPS23","MRPS24",0.802,0.592,0.527
"RPS23","CSNK1E",0.462,0.313,0.546
"RPS23","RPL14",0.777,0.874,0.622
"RPS23","EEF1G",0.325,0.424,0.614
"RPS23","RPL32",0.802,0.881,0.772
"RPS23","EIF4A2",0.462,0.57,0.377
"RPS23","EIF5A",0.56,0.443,0.55
"RPS23","FAU",0.959,NA,NA
"RPS23","MYBBP1A",0.436,0.312,0.541
"NPM1","PRAM1",0.275,0.239,0.299
"NPM1","NPM3",0.445,0.998,0.547
"NPM1","IDH2",0.211,0.109,0.222
"NPM1","RPL37A",0.283,0.345,0.583
"NPM1","RPL14",0.28,0.512,0.448
"NPM1","TNF",0.395,0.551,0.167
"NPM1","SURF4",0.657,0.327,0.237
"NPM1","PADI4",0.257,0.397,0.627
"NPM1","SP1",0.492,0.393,0.526
"NPM1","MYBBP1A",0.266,0.398,0.582
"NPM1","HRAS",0.226,0.63,0.349
"NPM1","RPL11",0.323,0.604,0.682
"NPM1","STAT5A",0.166,0.334,0.415
"NPM1","RPL4",0.283,0.345,0.717
"NPM1","CD7",0,0.121,0.179
"NPM1","HIST1H2AC",0.681,0.336,0.366
"NPM1","FOXM1",0.316,0.513,0.938
"NPM1","CEBPA",0.55,0.433,0.444
"NPM1","ADRBK1",NA,NA,NA
"NPM1","AQP7",0,0.135,0.328
"NPM1","RPL13A",0.186,0.487,0.748
"NPM1","PLK1",0.348,0.629,0.621
"NPM1","NUMA1",0.252,0.484,0.622
"HIST1H2AA","FOXK1",0.77,0.027,0.579
"HIST1H2AA","HDAC3",0.106,0.988,0.367
"HIST1H2AA","HCFC1",0.106,0.677,0.356
"HIST1H2AA","SUDS3",0.106,0.759,0.589
"HIST1H2AA","HIST1H2AC",0.944,0.988,0.872
"HIST1H2AA","PRMT5",0.536,0.667,0.404
"HIST1H2AA","MTA1",0.702,0.759,0.521
"ADCY1","GNB2",0.092,0.394,0.603
"ADCY1","CXCR4",0,0.414,0.555
"ADCY1","GPR20",0,0.483,0.536
"ADCY1","GNB1",0.092,0.603,0.659
"ADCY1","HRAS",0.079,0.311,0.578
"ADCY1","NPW",0,0.392,0.724
"ADCY1","GNAI2",0.079,0.475,0.6
"ADCY1","CORT",0,0.499,0.401
"ADCY1","P2RY11",0,0.528,0.625
"ADCY1","GRM4",0,0.496,0.7
"ADCY1","HTR4",0,0.491,0.627
"ADCY1","FSHR",0,0.514,0.565
"ADCY1","ADM2",0,0.415,0.724
"RAPSN","ACHE",0.143,0.193,0.3
"RAPSN","CHRNG",0.143,0.473,0.354
"RAPSN","ACTA1",0.143,0.013,0.348
"SCN3B","WNT11",0.239,0.299,0.063
"PPIB","FKBP10",NA,NA,NA
"PPIB","RANGAP1",0.359,0.101,0.424
"PPIB","HINT1",0.179,0.123,0.459
"PPIB","PCBP2",0.442,0.367,0.57
"PPIB","STAT5A",0.198,0.212,0.257
"PPIB","CRTAP",0.983,0.47,0.644
"PPIB","OS9",0.657,0.195,0.56
"PPIB","ECHS1",0.228,0.136,0.198
"PPIB","ISYNA1",0.325,0.044,0.163
"PPIB","COL9A3",0,0.14,0.519
"PPIB","ADAMTS13",0.349,0.208,0.413
"PPIB","IRF3",0.271,0.261,0.32
"PPIB","FKBP1C",NA,NA,NA
"KIAA0101","FOXM1",NA,NA,NA
"KIAA0101","WDTC1",NA,NA,NA
"KIAA0101","PLK1",NA,NA,NA
"KIAA0101","SPHK1",NA,NA,NA
"KIAA0101","CSNK2B",NA,NA,NA
"KIAA0101","NUMA1",NA,NA,NA
"KIAA0101","TNF",NA,NA,NA
"KIAA0101","RRM2",NA,NA,NA
"KIAA0101","CKS1B",NA,NA,NA
"PLK1","BRSK1",0.683,0.535,0.554
"PLK1","FOXM1",0.316,0.596,0.938
"PLK1","CDC25A",0.372,0.614,0.479
"PLK1","CSNK1E",0.57,0.657,0.479
"PLK1","PPP2R4",NA,NA,NA
"PLK1","NUDC",0.205,0.064,0.441
"PLK1","MUS81",0.259,0.439,0.384
"PLK1","TBC1D2B",0.244,0.182,0.925
"PLK1","DYRK2",0.689,0.279,0.476
"PLK1","AZI1",NA,NA,NA
"PLK1","PCNT",0.657,0.559,0.606
"PLK1","RRM2",0.252,0.407,0.925
"PLK1","SCNN1D",0.657,0.435,0.343
"PLK1","KIFC1",0.457,0.459,0.594
"PLK1","EIF4EBP1",0.184,0.476,0.216
"PLK1","DUSP23",0.283,0.633,0.369
"PLK1","HIST1H2AC",0.506,0.269,0.508
"PLK1","ANAPC2",0.657,0.292,0.44
"PLK1","PSME4",0.234,0.35,0.461
"PLK1","DYRK1B",0.464,0.256,0.811
"PLK1","MYT1",0.136,0.726,0.484
"PLK1","ACTA1",0.411,0.239,0.414
"PLK1","CALML5",0.144,0.331,0.302
"PLK1","CNTROB",0.209,0.358,0.597
"PLK1","INCENP",0.657,0.363,0.864
"PLK1","CKS1B",0.292,0.518,0.338
"PLK1","HRAS",0.4,0.608,0.25
"PLK1","RANGAP1",0.274,0.197,0.498
"PLK1","PSMA7",0.395,0.249,0.42
"PLK1","TUBB",0.321,0.528,0.513
"PLK1","MIB2",0.375,0.249,0.216
"PLK1","TACC3",0.657,0.487,0.637
"PLK1","KIF25",0.309,0.53,0.541
"PLK1","DYNC1H1",0.279,0.538,0.541
"MYO1A","CALML5",NA,0.091,0.188
"MYO1A","ACTA1",NA,0.242,0.447
"MYO1A","ARPC4",NA,0.082,0.267
"MYO1A","TPM2",NA,0.267,0.442
"MYO1A","HRAS",NA,0.052,0.354
"MYO1A","MYL6",NA,0.36,0.454
"MYO1A","RAB5B",NA,0.259,0.245
"MYO1A","ARPC5",NA,0.15,0.318
"MYO1A","CALB2",NA,0,0.244
"MRPL16","MRPL52",0.996,0.96,0.984
"MRPL16","MRPS24",0.801,0.999,0.902
"MRPL16","RPL14",0.548,0.538,0.415
"MRPL16","RPL32",0.801,0.618,0.535
"MRPL16","PSTPIP1",0.036,0.233,0.341
"MRPL16","MRPL21",0.801,0.984,0.984
"MRPL16","EIF5A",0.3,0.327,0.378
"MRPL16","RPL7",0.529,0.511,0.407
"MRPL16","RPS9",0.664,0.513,0.433
"MRPL16","RPS2",0.431,0.542,0.376
"MRPL16","RPL4",0.651,0.608,0.396
"MRPL16","RPL36AL",0.052,NA,0.45
"MRPL16","RPL18",0.801,0.618,0.43
"MRPL16","EEF2",0.249,0.664,0.313
"MRPL16","RPLP0",0.721,0.543,0.368
"MRPL16","EEF1G",0.034,0.653,0.291
"MRPL16","FAU",0.605,NA,NA
"MRPL16","RPL27A",0.651,0.608,0.479
"MRPL16","RPS21",0.647,0.543,0.553
"MRPL16","RPL11",0.637,0.36,0.456
"MRPL16","RPLP2",0.524,0.608,0.404
"MRPL16","RPL15",0.548,0.618,0.549
"MRPL16","RPL13A",0.745,0.55,0.488
"MRPL16","MRPS12",0.651,0.976,0.923
"MRPL16","MARCKSL1",0.052,NA,0.202
"MRPL16","RPL37A",0.651,0.608,0.395
"CRK","SOCS1",0.314,0.526,0.592
"CRK","KCTD17",0.261,0.262,0.38
"CRK","LPXN",0.243,0.47,0.476
"CRK","STAT5A",0.206,0.439,0.52
"CRK","PIK3R5",0.025,0.479,0.426
"CRK","FYB",NA,NA,NA
"CRK","HCK",0.449,0.65,0.317
"CRK","EPHB3",0,0.627,0.494
"CRK","VAV1",0.441,0.67,0.341
"CRK","DNM2",0.419,0.547,0.304
"CRK","SOS1",0.319,0.613,0.423
"TBC1D2B","DUSP23",0.19,0,0.403
"PCSK4","DDOST",0.657,0.113,0.354
"PCSK4","CNDP2",0,0.246,0.342
"PCSK4","MGAM",0,0.066,0.555
"WNT10B","TCF7",0.103,0.344,0
"WNT10B","PORCN",0,0.278,0
"WNT10B","WNT11",0.585,0.586,0.745
"WNT10B","FGF8",0.226,0.466,0.913
"WNT10B","CEBPA",0.095,0.435,0
"KRT16","MIB2",0.328,0.054,0.367
"VPS37C","VPS28",0.349,0.82,0.761
"LTBP3","MSX1",0.095,0.172,0.12
"KCNK9","KCNK3",0.808,0.688,0.929
"GBX2","FGF8",0,0.57,NA
"GBX2","PAX8",0.418,0.816,NA
"GBX2","LHX2",0.945,0,NA
"LRG1","GNB1",0.657,0.654,0.563
"LRG1","HRAS",0.657,0.486,0.293
"LRG1","LRRC20",0.657,NA,NA
"LRG1","DIRAS3",0.657,0.185,NA
"LRG1","DIRAS2",0.066,NA,0.566
"LRG1","EEF1G",0.657,0.177,0.587
"LRG1","GNB2",0.657,0.207,0.583
"LRG1","GNAI2",0.657,0.26,0.526
"RPS9","RPL7",0.684,0.878,0.789
"RPS9","RPS21",0.611,0.834,0.68
"RPS9","RPL27A",0.729,0.821,0.567
"RPS9","RPL11",0.721,0.712,0.791
"RPS9","RPLP2",0.494,0.821,0.739
"RPS9","RPS2",0.608,0.866,0.852
"RPS9","LENG8",0.657,NA,NA
"RPS9","DDOST",0.183,0.361,0.455
"RPS9","RPL4",0.729,0.821,0.839
"RPS9","RPL36AL",0.657,NA,0.623
"RPS9","RPL18",0.659,0.818,0.767
"RPS9","RPL15",0.672,0.818,0.649
"RPS9","RPL13A",0.672,0.775,0.817
"RPS9","GSPT2",0.482,0.649,0.292
"RPS9","EEF2",0.484,0.559,0.684
"RPS9","RPL10",0.87,0.763,0.619
"RPS9","EXOSC3",0.48,0.612,0.578
"RPS9","MRPS12",0.729,0.595,0.473
"RPS9","RPL37A",0.729,0.821,0.764
"RPS9","RPL41",0.644,0.818,0.511
"RPS9","RPLP0",0.767,0.796,0.743
"RPS9","RPL14",0.672,0.884,0.621
"RPS9","CSNK1E",0.426,0.362,0.553
"RPS9","EEF1G",0.24,0.386,0.612
"RPS9","RPL32",0.659,0.818,0.575
"RPS9","EIF4A2",0.426,0.552,0.295
"RPS9","FAU",0.959,NA,NA
"RPS9","EIF5A",0.509,0.589,0.552
"HDAC3","TPM2",0.146,0.162,0.386
"HDAC3","GATA2",0.385,0.476,0.529
"HDAC3","TCF7",0.171,0.388,0.486
"HDAC3","PRAM1",0.338,0.201,0.287
"HDAC3","SIN3B",0.573,0.613,0.527
"HDAC3","H2AFY",0.387,0.615,0.405
"HDAC3","BAZ1B",0.241,0.521,0.422
"HDAC3","FAU",0.098,NA,NA
"HDAC3","SP1",0.34,0.493,0.559
"HDAC3","POLR2L",0.227,0.417,0.572
"HDAC3","IRF3",0.254,0.436,0.6
"HDAC3","HIST1H2AC",0.106,0.357,0.441
"HDAC3","CEBPA",0.403,0.452,0.479
"HDAC3","ZNF148",0.16,0.497,0.571
"HDAC3","PRMT5",0.296,0.432,0.674
"HDAC3","KLF6",0.176,0.412,0.524
"HDAC3","MTA1",0.636,0.624,0.716
"HDAC3","ISYNA1",0.245,0.163,0.356
"HDAC3","ACTA1",0.186,0.329,0.297
"HDAC3","HINT1",0.303,0.392,0.684
"HDAC3","SUDS3",0.632,0.605,0.669
"ACHE","MGAM",0.218,0.217,0.541
"ACHE","CALB2",0.416,0.19,0.243
"ACHE","HTR3A",0.231,0.294,0.404
"ACHE","CNGA2",0.047,NA,0.303
"ACHE","TH",0.229,0.38,0.196
"DCXR","SPHK1",0.134,0.165,0.355
"DCXR","NES",0.035,0.058,0.332
"CDC25A","PRMT5",0.23,0.45,0.703
"CDC25A","CAMKK2",0.179,0.366,0.471
"CDC25A","PSME4",0.215,0.281,0.649
"CDC25A","CKS1B",0.386,0.596,0.397
"CDC25A","RRM2",0.322,0.469,0.925
"CDC25A","HRAS",0.335,0.528,0.511
"CDC25A","PSMA7",0.428,0.321,0.544
"CDC25A","BRSK1",0.163,0.406,0.522
"CDC25A","FOXM1",0.356,0.562,0.938
"OR5A2","GNB1",0.031,0.468,0.882
"OR5A2","ADRBK1",NA,NA,NA
"GP9","GNB2",0.657,0.156,0.298
"GP9","PIK3R5",0.045,0.557,0.271
"GP9","DIRAS2",0.066,NA,0.882
"GP9","EEF1G",0.657,0.207,0.204
"GP9","GNB1",0.657,0.369,0.42
"GP9","HRAS",0.657,0.245,0.414
"GP9","WDTC1",0.657,0.272,0.023
"GP9","DIRAS3",0.657,0.196,NA
"GP9","GNAI2",0.657,0.152,0.297
"HINT1","FAU",0.04,NA,NA
"HINT1","UBE2V1",0.216,0.494,0.605
"HINT1","TBCA",0.096,0.033,0.468
"HINT1","SIN3B",0.266,0.421,0.542
"HINT1","RPLP0",0.067,0.415,0.532
"HINT1","RPS21",0.049,0.404,0.507
"HINT1","RPL11",0.169,0.404,0.638
"HINT1","SUDS3",0.461,0.483,0.674
"HINT1","UQCRQ",0.224,0.604,0.306
"HINT1","RPL15",0.082,0.418,0.557
"HINT1","PFDN2",0.107,0.116,0.472
"HINT1","FHIT",0.507,0.709,0.564
"RAB24","RBM10",0.262,NA,0.166
"ZNHIT1","ANP32E",0.113,1,0.746
"ZNHIT1","CSNK2B",0.409,0.195,0.417
"ZNHIT1","ACTA1",0.233,0.161,0.165
"ORMDL3","IL13",0.657,0.191,0
"ORMDL3","DDOST",0.657,0.497,0.718
"IL13","SOCS1",0.657,0.493,0
"IL13","GATA2",0.657,0.519,0
"IL13","CSF3R",0.657,0.484,0
"IL13","STAT5A",0.657,0.374,0
"IL13","IL7R",0.657,0.358,0
"IL13","STAT4",0.657,0.443,0
"IL13","CXCR4",0.657,0.448,0.185
"IL13","SERPINB5",0.657,0.382,0.681
"IL13","IL6R",0.657,0.482,0.321
"IL13","TNF",0.657,0.464,0.338
"IL13","HBD",0.657,0.188,0.283
"RFXANK","HLA-DRA",0,NA,0.216
"RFXANK","POU3F4",0.556,NA,0.811
"TRIM56","TRIM22",0.042,0.352,0.481
"TRIM56","LSM2",0.429,0.089,0.265
"GNB2","GNB1",0.905,0.6,0.746
"GNB2","FSHR",0.236,0.295,0.29
"GNB2","WNT11",0.211,0.137,0.407
"GNB2","CACNA1A",0.203,0.146,0.329
"GNB2","HRAS",0.44,0.234,0.442
"GNB2","ADM2",0.983,0.326,0.826
"GNB2","OPTC",0,NA,0.278
"GNB2","NPW",0.657,0.499,0.826
"GNB2","DIRAS3",0.657,0.209,NA
"GNB2","PIK3R5",0.256,0.463,0.377
"GNB2","RTN4RL2",0,0.29,0.508
"GNB2","ADRBK1",NA,NA,NA
"GNB2","GNAI2",0.572,0.6,0.6
"GNB2","CXCR4",0.219,0.236,0.57
"GNB2","RHOG",0.598,0.269,0.693
"GNB2","CACNA1H",0.228,0.107,0.321
"GNB2","CORT",0.136,0.621,0.324
"GNB2","P2RY11",0,0.439,0.298
"GNB2","GRM4",0,0.468,0.486
"GNB2","HTR4",0,0.641,0.375
"GNB2","IGFALS",0.166,0.318,0.48
"GNB2","UTS2R",0,0.553,0.351
"GNB2","DIRAS2",0.066,NA,0.882
"GNB2","GPR20",0,0.589,0.273
"SOX14","GATA2",0.637,0.529,0.568
"PCBP1","GTF2F1",0.415,0.601,0.437
"PCBP1","POLR2L",0.166,0.537,0.552
"PCBP1","XAB2",0.657,0.675,0.531
"PCBP1","CTNNBL1",0.298,0.437,0.546
"PCBP1","FTL",0.22,0.02,0.608
"PCBP1","PCBP2",0.577,0.724,0.711
"PCBP1","LSM2",0.59,0.647,0.608
"PCBP1","CPSF1",0.512,0.614,0.443
"PCBP1","ECHS1",0.25,0.216,0.305
"HOXC4","POLR2L",0.13,0.428,0.811
"HOXC4","HIST1H2AC",0.755,0.059,0.811
"PAM","CYB561",0.414,0.115,0.304
"PAM","SERPINB5",0.231,0.211,0.429
"PAM","FAU",0.098,NA,NA
"IL7R","IL6R",0.411,0.54,0.328
"IL7R","TNF",0.218,0.384,0.44
"IL7R","SPN",0.097,0.456,0.394
"IL7R","STAT5A",0.172,0.45,0.168
"IL7R","STAT4",0.209,0.528,0.168
"IL7R","SLAMF1",0.681,0.442,0.463
"IL7R","LAMP1",0.284,0.288,0.534
"IL7R","CXCR4",0.466,0.437,0.405
"IL7R","P2RY8",0.64,0.298,0.643
"SLAMF1","TREX1",0.209,0.397,0.145
"SLAMF1","SIGLEC1",0.063,0.119,0
