"symbol1","symbol2","MF","BP","CC"
"RPLP2","MUS81",0.219,0.316,0.15
"RPLP2","FTSJ3",0.235,0.258,0.232
"RPLP2","MRPL52",0.996,0.674,0.404
"RPLP2","TRAPPC5",0.373,0.287,0.371
"RPLP2","TUBB",0.514,0.138,0.413
"RPLP2","MRPL21",0.547,0.544,0.404
"RPLP2","HIST1H2AA",0.106,0.03,0.367
"RPLP2","POLR2J2",0,NA,0.256
"RPLP2","TSEN54",0.328,0.236,0.132
"MRPS12","RPS2",0.669,0.628,0.426
"MRPS12","RPS9",0.729,0.595,0.473
"MRPS12","UQCRC2",0.282,0.271,0.747
"MRPS12","CLPP",0.21,0.395,0.724
"MRPS12","RPL14",0.777,0.62,0.434
"MRPS12","COX5A",0.235,0.26,0.811
"MRPS12","NUDC",0.303,0.014,0.336
"MRPS12","RPL35",0.795,0.651,0.523
"MRPS12","RPL13A",0.795,0.634,0.497
"MRPS12","TXN2",0.657,0.26,0.753
"MRPS12","TIMM13",0.041,0.106,0.722
"MRPS12","UQCRQ",0,0.261,0.801
"MRPS12","SEC61A1",0.216,0.053,0.271
"MRPS12","MRPL16",0.651,0.976,0.923
"MRPS12","MRPL17",0.509,0.948,0.923
"MRPS12","MRPS24",0.802,0.976,0.979
"MRPS12","MUS81",0.202,0.254,0.331
"MRPS12","MRPL52",0.996,0.986,0.923
"MRPS12","TRAPPC5",0.318,0.174,0.24
"RPN1","RPS2",0.47,0.408,0.441
"RPN1","RPS9",0.48,0.356,0.416
"RPN1","RPS23",0.539,0.377,0.664
"RPN1","RRM2",0.339,0.333,0.925
"RPN1","SET",0.231,0.313,0.47
"RPN1","SH3GL1",0.321,0.035,0.362
"RPN1","SLC1A5",0.176,0.011,0.393
"RPN1","SURF4",0.657,0.025,0.61
"RPN1","TBCA",0.569,0.031,0.24
"RPN1","UGP2",0.368,0.386,0.372
"RPN1","UQCRC2",0.352,0.399,0.338
"RPN1","SLC39A7",0.282,0.017,0.727
"RPN1","RPL14",0.493,0.35,0.475
"RPN1","ZBED1",0.336,0.399,0.189
"RPN1","RAB11B",0.355,0.106,0.455
"RPN1","ATP6V1F",0.269,0.013,0.529
"RPN1","ENTPD4",0.118,0.314,0.485
"RPN1","ARPC5",0.269,0.032,0.326
"RPN1","ARPC1B",0.269,0.026,0.306
"RPN1","PRMT5",0.325,0.253,0.5
"RPN1","MYBBP1A",0.436,0.217,0.368
"RPN1","AGPAT1",0.397,0.214,0.775
"RPN1","TUBGCP2",0.244,0.029,0.382
"RPN1","OS9",0.657,0.405,0.724
"RPN1","RPL35",0.463,0.39,0.522
"RPN1","NUP210",NA,0.159,0.44
"RPN1","HARS2",0.509,0.515,0.381
"RPN1","RPL13A",0.463,0.379,0.417
"RPN1","GSPT2",0.587,0.483,0.381
"RPN1","DHRS7B",NA,0.238,0.736
"RPN1","TIMM13",0.041,0.016,0.263
"RPN1","CPSF1",0.448,0.256,0.218
"RPN1","PYCR2",0.339,0.351,0.222
"RPN1","SEC61A1",0.216,0.008,0.862
"RPN1","EXOSC3",0.593,0.259,0.39
"RPN1","VPS28",0.278,0.231,0.521
"RPN1","UBE2R2",0.404,0.555,0.925
"RPN1","PPAN",0.524,0.025,0.206
"RPN1","XAB2",0.657,0.365,0.375
"RPN1","SIGIRR",0.657,0.167,0.332
"RPN1","MRPL17",0.111,0.451,0.279
"RPN1","CHTF18",0.386,0.26,0.492
"RPN1","PDCL3",0.313,0.362,0.395
"RPN1","MUS81",0.291,0.229,0.214
"RPN1","SLC44A4",0,0.137,0.286
"RPN1","YIF1B",NA,0,0.573
"RPN1","TRAPPC5",0.318,0.018,0.352
"RPN1","TUBB",0.277,0.037,0.245
"RPN1","POLR2J2",0.175,NA,0.513
"RPN1","TUBB2B",0.337,0.032,0.244
"RPS2","RPS9",0.608,0.866,0.852
"RPS2","RPS21",0.54,0.872,0.679
"RPS2","RPS23",0.669,0.851,0.703
"RPS2","RRM2",0.243,0.285,0.925
"RPS2","SET",0.218,0.46,0.445
"RPS2","TBCA",0.488,0.025,0.35
"RPS2","TMSB4X",0.585,0.348,0.544
"RPS2","UQCRC2",0.243,0.358,0.391
"RPS2","CLPP",0.259,0.426,0.258
"RPS2","RBM10",0.47,NA,0.375
"RPS2","HIST1H2AC",0.681,0.197,0.586
"RPS2","STK24",0.36,0.329,0.654
"RPS2","DYRK2",0.268,0.263,0.566
"RPS2","PIAS1",0.281,0.411,0.458
"RPS2","VAMP8",0.243,0.344,0.511
"RPS2","HDAC3",0.297,0.426,0.565
"RPS2","RPL14",0.769,0.929,0.632
"RPS2","MTA1",0.311,0.379,0.559
"RPS2","ZBED1",0.282,0.525,0.412
"RPS2","MTA2",0.311,0.384,0.534
"RPS2","ARPC1B",0.375,0.218,0.611
"RPS2","PRMT5",0.217,0.32,0.541
"RPS2","MYBBP1A",0.352,0.349,0.557
"RPS2","RPL35",0.615,0.901,0.635
"RPS2","GABARAP",0.324,0.387,0.35
"RPS2","EXOSC7",0.479,0.669,0.494
"RPS2","SMG6",0.43,0.542,0.516
"RPS2","HARS2",0.437,0.627,0.416
"RPS2","RPL13A",0.615,0.81,0.733
"RPS2","GSPT2",0.473,0.683,0.307
"RPS2","TXN2",0.657,0.446,0.344
"RPS2","TIMM13",0.042,0.313,0.305
"RPS2","PYCR2",0.243,0.338,0.258
"RPS2","SEC61A1",0.208,0.486,0.444
"RPS2","GEMIN4",0.657,0.501,0.653
"RPS2","EXOSC3",0.47,0.628,0.519
"RPS2","CHCHD2",0.396,0.364,0.367
"RPS2","ISYNA1",0.243,0.177,0.337
"RPS2","DPH5",0,0.68,0.925
"RPS2","LSM7",0.522,0.505,0.54
"RPS2","MRPL16",0.431,0.542,0.376
"RPS2","ARHGAP17",0.306,0.201,0.491
"RPS2","PRMT8",0.188,0.424,0.383
"RPS2","PPAN",0.393,0.783,0.386
"RPS2","EXOSC5",0.243,0.584,0.519
"RPS2","XAB2",0.657,0.509,0.535
"RPS2","THOC2",0.529,0.417,0.38
"RPS2","MRPL17",0.336,0.481,0.376
"RPS2","MRPS24",0.547,0.542,0.381
"RPS2","PDCL3",0.26,0.36,0.521
"RPS2","MUS81",0.199,0.316,0.427
"RPS2","ANP32E",0.099,0.281,0.461
"RPS2","RHOT2",0.317,0.215,0.473
"RPS2","FTSJ3",0.427,0.499,0.414
"RPS2","MRPL52",0.996,0.604,0.376
"RPS2","TRAPPC5",0.341,0.274,0.331
"RPS2","TUBB",0.519,0.17,0.493
"RPS2","MRPL21",0.547,0.481,0.376
"RPS2","HIST1H2AA",0.681,0.367,0.515
"RPS2","POLR2J2",0,NA,0.48
"RPS2","RNF149",0,0.71,0.736
"RPS9","RPS21",0.611,0.834,0.68
"RPS9","RPS23",0.729,0.814,0.717
"RPS9","RRM2",0.209,0.272,0.925
"RPS9","SET",0.186,0.441,0.518
"RPS9","STAT3",0.288,0.271,0.61
"RPS9","TBCA",0.503,0.025,0.456
"RPS9","RBM10",0.477,NA,0.319
"RPS9","HIST1H2AC",0.681,0.317,0.51
"RPS9","STK24",0.187,0.314,0.661
"RPS9","EIF4G3",0.516,0.919,0.299
"RPS9","HDAC3",0.176,0.426,0.575
"RPS9","RPL14",0.672,0.884,0.621
"RPS9","ZBED1",0.265,0.525,0.376
"RPS9","MTA2",0.25,0.365,0.543
"RPS9","ATP6V1F",0.163,0.202,0.506
"RPS9","COX5A",0.183,0.26,0.247
"RPS9","ARPC5",0.379,0.269,0.634
"RPS9","ARPC1B",0.379,0.234,0.569
"RPS9","PRMT5",0.198,0.393,0.551
"RPS9","MYBBP1A",0.402,0.36,0.601
"RPS9","WDR6",0.548,0.359,0.463
"RPS9","RPL35",0.672,0.854,0.685
"RPS9","EXOSC7",0.489,0.653,0.485
"RPS9","DNAJC9",0.236,0.029,0.641
"RPS9","HARS2",0.439,0.591,0.414
"RPS9","RPL13A",0.672,0.775,0.817
"RPS9","GSPT2",0.482,0.649,0.292
"RPS9","TIMM13",0.034,0.286,0.36
"RPS9","ANAPC2",0.657,0.313,0.502
"RPS9","CPSF1",0.385,0.508,0.422
"RPS9","PYCR2",0.209,0.323,0.256
"RPS9","SEC61A1",0.174,0.453,0.414
"RPS9","GEMIN4",0.657,0.456,0.684
"RPS9","EXOSC3",0.48,0.612,0.578
"RPS9","ISYNA1",0.209,0.167,0.331
"RPS9","LSM7",0.545,0.461,0.589
"RPS9","MRPL16",0.664,0.513,0.433
"RPS9","ARHGAP17",0.205,0.198,0.475
"RPS9","PRMT8",0.164,0.383,0.325
"RPS9","PPAN",0.573,0.783,0.41
"RPS9","EXOSC5",0.209,0.569,0.578
"RPS9","XAB2",0.657,0.474,0.559
"RPS9","THOC2",0.479,0.395,0.375
"RPS9","LSM2",0.501,0.461,0.593
"RPS9","MRPL17",0.369,0.454,0.433
"RPS9","CHTF18",0.285,0.358,0.562
"RPS9","MUS81",0.163,0.301,0.403
"RPS9","FTSJ3",0.426,0.442,0.49
"RPS9","TRAPPC5",0.234,0.246,0.329
"RPS9","TUBB",0.468,0.169,0.559
"RPS9","HIST1H2AA",0.681,0.367,0.447
"RPS9","POLR2J2",0,NA,0.48
"RPS9","TSEN54",0.209,0.349,0.349
"RPS9","RNF149",0,0.71,0.736
"RPS21","RPS23",0.713,0.869,0.824
"RPS21","RPL14",0.628,0.896,0.565
"RPS21","RPL35",0.786,0.887,0.715
"RPS21","RPL13A",0.786,0.806,0.643
"RPS23","RRM2",0.282,0.257,0.925
"RPS23","SET",0.231,0.457,0.547
"RPS23","TBCA",0.569,0.025,0.413
"RPS23","RBM10",0.521,NA,0.301
"RPS23","HIST1H2AC",0.681,0.174,0.427
"RPS23","STK24",0.232,0.289,0.571
"RPS23","PIAS1",0.191,0.303,0.391
"RPS23","RPL14",0.777,0.874,0.622
"RPS23","ATP6V1F",0.202,0.181,0.473
"RPS23","ARPC5",0.496,0.236,0.404
"RPS23","ARPC1B",0.496,0.19,0.375
"RPS23","PRMT5",0.205,0.311,0.557
"RPS23","MYBBP1A",0.436,0.312,0.541
"RPS23","RPL35",0.795,0.874,0.75
"RPS23","GABARAP",0.277,0.382,0.414
"RPS23","EXOSC7",0.543,0.546,0.506
"RPS23","DNAJC9",0.321,0.014,0.549
"RPS23","SMG6",0.401,0.499,0.529
"RPS23","HARS2",0.473,0.595,0.44
"RPS23","RPL13A",0.795,0.822,0.691
"RPS23","GSPT2",0.533,0.736,0.384
"RPS23","TIMM13",0.041,0.29,0.344
"RPS23","UQCRQ",0,0.261,0.287
"RPS23","CPSF1",0.448,0.48,0.413
"RPS23","PYCR2",0.282,0.351,0.279
"RPS23","SEC61A1",0.216,0.458,0.66
"RPS23","EXOSC3",0.539,0.522,0.519
"RPS23","CHCHD2",0.462,0.349,0.315
"RPS23","VPS28",0.278,0.436,0.478
"RPS23","DPH5",0,0.881,0.925
"RPS23","MRPL16",0.651,0.592,0.513
"RPS23","PRMT8",0.186,0.398,0.447
"RPS23","PPAN",0.524,0.688,0.396
"RPS23","LSM2",0.557,0.412,0.58
"RPS23","MRPL17",0.509,0.539,0.513
"RPS23","MRPS24",0.802,0.592,0.527
"RPS23","FTSJ3",0.462,0.372,0.423
"RPS23","MRPL21",0.802,0.539,0.513
"RPS23","HIST1H2AA",0.681,0.401,0.356
"RPS23","POLR2J2",0,NA,0.48
"RRM2","SET",0.254,0.33,0.403
"RRM2","SH3GL1",0.365,0.093,0.925
"RRM2","STK24",0.35,0.234,0.925
"RRM2","KHSRP",0.291,0.29,0.925
"RRM2","RPL14",0.271,0.258,0.925
"RRM2","POLD3",0.403,0.302,0.102
"RRM2","NUDC",0.344,0.011,0.925
"RRM2","RPL35",0.053,0.283,0.925
"RRM2","DNAJC9",0.376,0.034,0.925
"RRM2","PPAN",0.062,0.017,0.102
"RRM2","LSM2",0.267,0.298,0.925
"RRM2","CENPH",0.338,0.017,0.925
"RRM2","MUS81",0.317,0.35,0.102
"RRM2","SLC44A4",0,0.16,0.024
"RRM2","TUBB",0.218,0.277,0.403
"S100A8","S100A12",0.735,0.718,0.849
"S100A8","S100A14",0.559,0.526,0.598
"SALL2","TFAP4",0.722,0.507,0.811
"SCTR","DCXR",0.011,0.009,0.657
"SCTR","ADM2",0.038,0.473,0
"SDHC","UQCRC2",0.121,0.688,0.734
"SDHC","CLPP",0.13,0.167,0.552
"SDHC","COX7A2L",NA,0.411,0.68
"SDHC","COX5A",0.501,0.882,0.746
"SDHC","TXN2",0.057,0.475,0.536
"SDHC","DHRS7B",NA,0.373,0.496
"SDHC","TIMM13",0.018,0.01,0.647
"SDHC","UQCRQ",0.831,0.776,0.79
"SDHC","CHCHD2",0.118,0.219,0.54
"SDHC","NDUFB11",0.057,0.019,0.837
"SDHC","ARHGAP17",0.027,0.053,0.21
"SDHC","MRPL17",0.018,0.146,0.716
"SELL","TNF",0.316,0.282,0.543
"SELL","CXCR4",0.184,0.338,0.458
"SET","SMARCD3",0.161,0.56,0.495
"SET","TBCA",0.258,0.026,0.446
"SET","UGP2",0.26,0.247,0.444
"SET","KHSRP",0.237,0.526,0.432
"SET","TNFSF13",0.329,0.438,0.427
"SET","HDAC3",0.193,0.532,0.541
"SET","TAF1C",0.26,0.414,0.502
"SET","RPL14",0.229,0.443,0.275
"SET","MTA1",0.154,0.491,0.57
"SET","MTA2",0.157,0.669,0.547
"SET","ARPC5",0.246,0.235,0.415
"SET","PRMT5",0.138,0.382,0.577
"SET","MYBBP1A",0.047,0.479,0.541
"SET","NUDC",0.276,0.015,0.491
"SET","RPL35",0.045,0.449,0.397
"SET","PDAP1",0.098,0.115,0.229
"SET","EXOSC7",0.208,0.561,0.458
"SET","NUP210",NA,0.169,0.297
"SET","DNAJC9",0.286,0.041,0.46
"SET","HARS2",0.241,0.33,0.372
"SET","RPL13A",0.045,0.495,0.48
"SET","TIMM13",0.032,0.138,0.336
"SET","ANAPC2",0.657,0.322,0.469
"SET","CPSF1",0.271,0.421,0.497
"SET","EXOSC3",0.231,0.554,0.541
"SET","DPH5",0,0.557,0.403
"SET","PAF1",0.252,0.524,0.442
"SET","PPAN",0.049,0.427,0.4
"SET","EXOSC5",0.254,0.53,0.541
"SET","XAB2",0.657,0.521,0.434
"SET","LSM2",0.226,0.474,0.493
"SET","MUS81",0.19,0.464,0.478
"SET","FTSJ3",0.202,0.281,0.454
"SH3GL1","SURF4",0.657,0.127,0.2
"SH3GL1","RPL14",0.529,0.045,0.534
"SH3GL1","MTA1",0.192,0.273,0.35
"SH3GL1","ARPC5",0.338,0.196,0.283
"SH3GL1","CRTAP",0.081,0.073,0.174
"SH3GL1","GABARAP",0.337,0.185,0.409
"SH3GL1","TIMM13",0.049,0.093,0.212
"SH3GL1","ANAPC2",0.657,0.255,0.404
"SH3GL1","CPSF1",0.367,0.023,0.098
"SH3GL1","VPS28",0.348,0.056,0.381
"SH3GL1","BIN2",0.38,0.158,0.111
"SH3GL1","UBE2R2",0.305,0.031,0.925
"SH3GL1","PPAN",0.071,0.026,0.086
"SH3GL1","SH3GLB2",0.875,NA,0.553
"SH3GL1","PLSCR3",0.296,0.087,0.211
"SH3GL1","LSM2",0.302,0.064,0.244
"SH3GL1","RHOT2",0.316,0.237,0.352
"SIX3","MTA1",0.706,0.216,0.416
"SIX3","LHX2",0.945,0.686,NA
"SLAMF1","TNFRSF13B",0.589,0.366,0
"SLC1A5","SLC3A2",0.538,0.613,0.672
"SLC1A5","RPL35",0.033,0.307,0.369
"SLC1A5","SEC61A1",0.346,0.41,0.438
"SLC3A2","STAT3",0.285,0.231,0.587
"SLC34A1","SLC9A3R2",0.271,0.043,0.455
"SMARCD3","SP1",0.278,0.623,0.749
"SMARCD3","STK11",0.137,0.289,0.46
"SMARCD3","TBX5",0.332,0.446,0.543
"SMARCD3","KHSRP",0.175,0.402,0.491
"SMARCD3","HDAC3",0.457,0.537,0.476
"SMARCD3","MYBBP1A",0.282,0.448,0.518
"SMARCD3","SIN3B",0.401,0.627,0.822
"SMARCD3","PAF1",0.188,0.566,0.51
"SMARCD3","MUS81",0.141,0.302,0.6
"SMARCD3","KLHDC3",0.196,0.258,0.697
"SIGLEC1","SPN",0.035,0.356,0.768
"SOS1","THPO",0.483,0.497,0
"SOS1","VWF",0.305,0.212,0.154
"SOS1","NCK2",0.258,0.59,0.593
"SOS1","RHOBTB1",0.336,0.543,0.722
"SOS1","FRS3",0.688,0.62,0.882
"SOS1","ARHGAP17",0.816,0.444,0.521
"SOS1","ARHGAP9",0.632,0.456,0.494
"SOS1","RHOT2",0.251,0.502,0.639
"SP1","SRF",0.814,0.581,0.525
"SP1","STAT3",0.835,0.459,0.57
"SP1","TAL1",0.76,0.545,0.681
"SP1","TFAP4",0.74,0.583,0.656
"SP1","ZNF35",0.568,0.571,0.344
"SP1","HDAC3",0.34,0.493,0.559
"SP1","BBC3",0.189,0.342,0.193
"SP1","THOC2",0.302,0.347,0.563
"SPARC","TMSB4X",0.26,0.482,0.656
"SPARC","VEGFB",0.225,0.616,0.726
"SPARC","VWF",0.406,0.381,0.705
"SPARC","STAB1",0.277,0.504,0.314
"SPI1","STAT3",0.674,0.44,0.622
"SPI1","STAT5A",0.509,0.35,0.626
"SPI1","TNF",0.401,0.429,0.052
"SPI1","VAV1",0.406,0.272,0.074
"SPI1","HDAC3",0.28,0.57,0.461
"SPI1","ZFPM1",0.807,0.551,0.587
"SRF","HDAC3",0.221,0.411,0.529
"SRMS","ILKAP",0.657,NA,0.428
"STAT3","STAT4",0.537,0.425,0.639
"STAT3","STAT5A",0.429,0.544,0.639
"STAT3","THPO",0.122,0.459,0
"STAT3","ZNF148",0.663,0.389,0.545
"STAT3","CXCR4",0.189,0.594,0.384
"STAT3","PIAS1",0.278,0.5,0.533
"STAT3","SOCS1",0.242,0.563,0.627
"STAT3","HDAC3",0.385,0.437,0.684
"STAT3","DIRAS3",0.657,0.28,NA
"STAT3","MTA1",0.613,0.414,0.677
"STAT3","PIAS3",0.251,0.172,0.938
"STAT3","RPL35",0.194,0.22,0.593
"STAT3","USP22",0.212,0.312,0.482
"STAT3","KPNA6",0.169,0.873,0.661
"STAT3","SEC61A1",0.163,0.129,0.43
"STAT3","TUBB",0.273,0.213,0.418
"STAT4","PIAS1",0.192,0.479,0.627
"STAT5A","THPO",0.143,0.407,0
"STAT5A","CXCR4",0.151,0.373,0.179
"STAT5A","PIAS1",0.259,0.457,0.627
"STAT5A","SOCS1",0.171,0.537,0.622
"STAT5A","HDAC3",0.224,0.325,0.529
"STAT5A","SQSTM1",0.308,0.344,0.433
"STAT5A","PIAS3",0.321,0.173,0.938
"STAT5A","ZFPM1",0.537,0.258,0.44
"STK11","TSC2",0.337,0.577,0.548
"STK11","USP11",0.263,0.557,0.628
"STK11","WDR6",0.314,0.343,0.528
"STK11","CAB39",0.617,0.51,0.511
"STK11","ILKAP",0.657,NA,0.628
"STK11","BRSK1",0.63,0.576,0.489
"SURF4","SLC39A7",0.657,0.177,0.607
"SURF4","RPL14",0.657,0.244,0.371
"SURF4","ENTPD4",0,0.016,0.614
"SURF4","ARPC1B",0.657,0.553,0.256
"SURF4","RABAC1",0.657,NA,0.566
"SURF4","KPNA6",0.657,0.31,0.364
"SURF4","GSPT2",0.657,0.124,0.202
"SURF4","TIMM13",0.075,0.322,0.315
"SURF4","SEC61A1",0.657,0.385,0.622
"SURF4","EXOSC3",0.657,0.211,0.21
"SURF4","VPS28",0.657,0.367,0.547
"SURF4","PLSCR3",0.657,0.728,0.406
"SURF4","UBL5",0.657,0.36,0.219
"SURF4","SMAP1",NA,0.482,NA
"SURF4","YIF1B",NA,0.809,0.721
"SURF4","ZNF598",0.657,0.043,NA
"SURF4","ORMDL3",0.657,0.421,0.713
"SURF4","TRAPPC5",0.657,0.622,0.399
"TBCA","HDAC3",0.213,0.026,0.468
"TBCA","ARPC5",0.3,0.027,0.421
"TBCA","MPHOSPH6",0.657,0.022,0.522
"TBCA","NUDC",0.334,0.998,0.528
"TBCA","RPL35",0.47,0.025,0.532
"TBCA","TIMM13",0.048,0.021,0.448
"TBCA","PPAN",0.533,0.019,0.257
"TBCA","XAB2",0.657,0.03,0.307
"TBCA","LSM2",0.584,0.024,0.389
"TBCA","UBL5",0.319,0.031,0.495
"TBCA","MUS81",0.228,0.025,0.354
"TBCA","TRAPPC5",0.355,0.02,0.183
"TBCA","TUBB",0.297,0.042,0.478
"TBCA","TUBB2B",0.364,0.026,0.729
"TBX5","ALX4",0.708,0.248,0.811
"TFAP4","TFCP2",0.751,0.408,0.529
"TFAP4","NUDC",0.192,0.115,0.37
"TFAP4","SIN3B",0.16,0.443,0.459
"TFCP2","GABARAP",0.215,0.131,0.361
"THRA","HDAC3",0.323,0.437,0.583
"TMSB4X","VEGFB",0.266,0.495,0.578
"TMSB4X","VWF",0.29,0.345,0.621
"TNF","RIPK1",0.43,0.684,0.305
"TNF","TNIP1",0.464,0.502,0.063
"TNNI1","TNNI2",0.657,0.845,0.79
"TNNI1","TNNT2",0.657,0.64,0.889
"TNNI1","TNNT3",0.657,0.838,0.962
"TNNI1","TPM2",0.298,0.803,0.809
"TNNI1","TCAP",0.657,0.522,0.828
"TNNI2","TNNT2",0.557,0.664,0.804
"TNNI2","TNNT3",0.522,0.806,0.79
"TNNI2","TPM2",0.501,0.729,0.715
"TNNI2","TCAP",0.371,0.537,0.71
"TNNT2","TPM2",0.439,0.774,0.787
"TNNT3","TPM2",0.417,0.913,0.809
"TNNT3","TCAP",0.328,0.698,0.828
"TP73","PIAS1",0.281,0.489,0.557
"TP73","TNK2",0.275,0.426,0.376
"TPM2","TCAP",0.416,0.541,0.704
"TRAF5","RIPK1",0.548,0.421,0.534
"TRAF5","TNFSF13",0.568,0.516,0.29
"TRAF5","TNFRSF13B",0.305,0.313,0.445
"TSC2","TMEM115",0.46,0.383,0.53
"TSC2","KLC2",0.284,0.136,0.461
"TYRO3","TNIP1",0.234,0.492,0.312
"TYRO3","ILKAP",0.657,NA,0.387
"UBE2V1","RIPK1",0.34,0.561,0.489
"UGP2","ENTPD4",0.105,0.382,0.215
"UGP2","NUDC",0.337,0.012,0.654
"UGP2","GSPT2",0.297,0.296,0.417
"UGP2","PYCR2",0.374,0.371,0.29
"UGP2","CAB39",0.342,0.196,0.579
"UGP2","SMAP1",NA,0.017,NA
"UGP2","SLC44A4",0,0.123,0.325
"UNG","DNAJC9",0.267,0,0.503
"UNG","APEX2",0.131,0.999,0.603
"UNG","MRPL16",0.114,0.286,0.674
"UNG","CTNNBL1",0.291,0.243,0.536
"UNG","CHCHD4",0.286,0.151,0.653
"UNG","TUBB",0.23,0.155,0.348
"UQCRC2","CLPP",0.574,0.382,0.665
"UQCRC2","NIPSNAP1",0.657,0,0.962
"UQCRC2","COX7A2L",NA,0.684,0.804
"UQCRC2","COX5A",0.381,0.882,0.846
"UQCRC2","RPL35",0.053,0.366,0.368
"UQCRC2","DHRS7B",NA,0.402,0.324
"UQCRC2","TIMM13",0.037,0.412,0.762
"UQCRC2","UQCRQ",0.17,0.856,0.883
"UQCRC2","SEC61A1",0.236,0.419,0.338
"UQCRC2","CHCHD2",0.332,0.372,0.718
"UQCRC2","NDUFB11",0.657,0.594,0.831
"UQCRC2","UBE2R2",0.396,0.342,0.321
"UQCRC2","QRSL1",0.408,0.29,0.607
"UQCRC2","MRPL17",0.125,0.233,0.8
"UQCRC2","MRPS24",0.049,0.248,0.746
"UQCRC2","CHCHD4",0.418,0.464,0.705
"UQCRC2","NDUFS7",0.348,0.752,0.764
"VAV1","CXCR4",0.223,0.519,0.32
"VAV1","SOCS1",0.411,0.529,0.423
"VAV1","LAT",0.508,0.664,0.432
"VAV1","TUBB",0.278,0.278,0.129
"VEGFB","VWF",0.321,0.285,0.802
"VWF","ADAMTS13",0.382,0.555,0.556
"VWF","WDTC1",0.657,0.272,0.386
"WNT3","WNT10B",0.845,0.746,0.456
"WNT3","WNT11",0.65,0.602,0.494
"WNT10B","WNT11",0.585,0.586,0.745
"WNT10B","HDAC3",0.117,0.283,0
"ZNF35","ZNF598",0.263,0.252,NA
"ZNF148","HDAC3",0.16,0.497,0.571
"ZP2","ZP3",0.557,0.39,0.714
"CXCR4","SOCS1",0.196,0.458,0.317
"CXCR4","RGS14",0.248,0.421,0.277
"CXCR4","NPW",0.657,0.235,0.724
"SLC39A7","SEC61A1",0.37,0.222,0.737
"RASSF7","NCK2",0.657,NA,0.124
"SF3A2","RBM10",0.596,NA,0.438
"SF3A2","PQBP1",0.473,0.535,0.521
"SF3A2","CPSF1",0.537,0.759,0.552
"SF3A2","CTNNBL1",0.436,0.68,0.687
"SF3A2","XAB2",0.657,0.775,0.705
"SF3A2","LSM2",0.65,0.869,0.753
"SF3A2","MUS81",0.235,0.298,0.527
"SF3A2","FTSJ3",0.539,0.613,0.521
"CLPP","NIPSNAP1",0.657,0,0.962
"CLPP","MTA1",0.29,0.321,0.328
"CLPP","COX5A",0.322,0.257,0.624
"CLPP","NUDC",0.244,0.011,0.34
"CLPP","RPL35",0.041,0.433,0.28
"CLPP","DNAJC9",0.248,0,0.265
"CLPP","HARS2",0.465,0.381,0.658
"CLPP","HSPBP1",0.263,0.514,0.341
"CLPP","TXN2",0.657,0.593,0.729
"CLPP","TIMM13",0.03,0.014,0.65
"CLPP","CPSF1",0.318,0.199,0.357
"CLPP","SEC61A1",0.189,0.007,0.224
"CLPP","NDUFB11",0.657,0.023,0.728
"CLPP","MRPL16",0.022,0.36,0.764
"CLPP","EXOSC5",0.411,0.435,0.32
"CLPP","LSM2",0.254,0.512,0.288
"CLPP","MRPL17",0.099,0.338,0.764
"CLPP","MRPS24",0.037,0.36,0.674
"CLPP","ALKBH7",NA,0.101,0.993
"CLPP","MRPL52",0,0.395,0.764
"CLPP","TUBB",0.234,0.027,0.226
"CLPP","NDUFS7",0.309,0.163,0.726
"DGCR6","ZBED1",NA,0,0
"USP11","DYRK1B",0.339,0.557,0.811
"USP11","KPNA6",0.194,0,0.678
"USP11","SEC61A1",0.177,0.021,0.385
"RBM10","RPL14",0.487,NA,0.139
"RBM10","POM121",0.235,NA,0.5
"RBM10","PRMT5",0.382,NA,0.464
"RBM10","MYBBP1A",0.411,NA,0.458
"RBM10","RPL35",0.432,NA,0.28
"RBM10","PDAP1",0.959,NA,0.152
"RBM10","USP22",0.181,NA,0.736
"RBM10","RPL13A",0.432,NA,0.254
"RBM10","CPSF1",0.43,NA,0.693
"RBM10","LSM7",0.586,NA,0.396
"RBM10","PAF1",0.26,NA,0.342
"RBM10","XAB2",0.657,NA,0.42
"RBM10","FTSJ3",0.463,NA,0.511
"RBM10","TUBB",0.285,NA,0.29
"HIST1H2AC","RPL14",0.681,0.223,0.367
"HIST1H2AC","PRMT5",0.536,0.349,0.492
"HIST1H2AC","MYBBP1A",0.822,0.184,0.515
"HIST1H2AC","RPL35",0.681,0.185,0.353
"HIST1H2AC","RPL13A",0.681,0.193,0.331
"HIST1H2AC","GSPT2",0.681,0.243,0.063
"HIST1H2AC","CPSF1",0.361,0.021,0.675
"HIST1H2AC","PRMT8",0.106,0.319,0.054
"HIST1H2AC","PPAN",0.681,0.417,0.473
"HIST1H2AC","XAB2",0.106,0.105,0.487
"HIST1H2AC","LSM2",0.681,0.165,0.475
"HIST1H2AC","MRPL17",0.056,0.178,0.317
"HIST1H2AC","TUBB",0.424,0.133,0.545
"HIST1H2AC","HIST1H2AA",0.944,0.988,0.872
"STK24","RPL14",0.425,0.292,0.497
"STK24","RPL35",0.045,0.28,0.573
"STK24","CAB39",0.518,0.582,0.547
"STK24","TUBB",0.196,0.218,0.579
"NCK2","ARPC5",0.485,0.574,0.374
"NCK2","ARPC1B",0.485,0.57,0.366
"NCK2","TNK2",0.199,0.564,0.343
"NCK2","GIT1",0.657,0.39,0.428
