"symbol1","symbol2","MF","BP","CC"
"PLCB3","PLCD1",0.276,0.273,0.105
"PLCB3","GNB2",0.133,0.169,0.083
"PLCB3","PIK3R5",0.076,0.245,0.15
"PLCB3","PROK2",0.095,0.186,0
"PLCB3","GNAI2",0.124,0.199,0.134
"PLCB3","P2RY11",0,0.185,0.018
"PLCB3","SLC9A3R2",0.148,0.034,0.035
"PLCB3","CAMK2A",0.171,0.246,0.143
"PLCB3","PIP5K1C",0.121,0.146,0.135
"PLCB3","UTS2R",0,0.284,0.015
"PLCB3","CALML5",0.026,0.108,0.105
"PLCB3","FAU",0.046,NA,NA
"PLCB3","SMYD3",0.115,NA,0.181
"CTF1","SOCS1",0.216,0.317,0
"CTF1","CSF3R",0.059,0.165,0
"CTF1","IL7R",0.055,0.27,0
"CTF1","IL6R",0.152,0.31,0.214
"CTF1","TLX1",0.071,NA,NA
"CTF1","SOS1",0.234,0.241,0
"CATSPER3","CACNA2D4",NA,0,0.411
"CATSPER3","PPP2R4",NA,NA,NA
"CATSPER3","CACNA1H",NA,0.549,0.355
"CENPH","RANGAP1",0.067,0.026,0.211
"CENPH","INCENP",0.095,0.034,0.274
"CENPH","KIAA0101",NA,NA,NA
"CENPH","HIST1H2AC",0.046,0.278,0.201
"CENPH","NUDC",0.085,0.017,0.189
"CENPH","NPM1",0.119,0.174,0.188
"CENPH","PLK1",0.107,0.101,0.249
"TMSB4Y","TMSB4X",0.288,0.329,0.097
"BATF","CEBPA",0.2,0.281,0.16
"RPL30","HINT1",0.047,0.187,0.179
"RPL30","RPL7",0.26,0.356,0.303
"RPL30","RPS21",0.293,0.412,0.292
"RPL30","RPL27A",0.293,0.414,0.22
"RPL30","RPL11",0.267,0.333,0.278
"RPL30","UQCRQ",0,0.183,0.116
"RPL30","MRPL16",0.322,0.254,0.201
"RPL30","RPLP2",0.246,0.414,0.308
"RPL30","RPS9",0.255,0.374,0.279
"RPL30","RPS2",0.233,0.382,0.283
"RPL30","RPL4",0.293,0.414,0.274
"RPL30","DDOST",0.039,0.206,0.135
"RPL30","RPL36AL",0.095,NA,0.218
"RPL30","RPL18",0.322,0.445,0.307
"RPL30","RPL15",0.264,0.445,0.244
"RPL30","RPN1",0.127,0.177,0.134
"RPL30","RPL13A",0.316,0.454,0.285
"RPL30","RPL32",0.322,0.445,0.286
"RPL30","GSPT2",0.149,0.35,0.112
"RPL30","EEF2",0.154,0.27,0.187
"RPL30","EXOSC3",0.127,0.305,0.149
"RPL30","RPL10",0.251,0.342,0.209
"RPL30","RPL37A",0.293,0.414,0.306
"RPL30","MRPS12",0.293,0.266,0.222
"RPL30","RPL41",0.312,0.445,0.291
"RPL30","RPLP0",0.292,0.401,0.317
"RPL30","RPL14",0.264,0.367,0.306
"RPL30","EEF1G",0.066,0.311,0.16
"RPL30","RPS23",0.293,0.412,0.274
"RPL30","EIF4A2",0.109,0.287,0.112
"RPL30","FAU",0.285,NA,NA
"NTAN1","NUMA1",0,0.147,NA
"MRPL17","MRPL16",0.272,0.603,0.434
"MRPL17","RPS9",0.183,0.263,0.203
"MRPL17","RPS2",0.174,0.268,0.179
"MRPL17","RPL4",0.246,0.292,0.186
"MRPL17","RPL13A",0.227,0.286,0.242
"MRPL17","MRPL52",0.498,0.574,0.434
"MRPL17","EEF2",0.067,0.392,0.137
"MRPL17","RPL10",0.205,0.247,0.203
"MRPL17","MRPS12",0.246,0.567,0.459
"MRPL17","RPLP0",0.213,0.277,0.175
"MRPL17","MRPS24",0.272,0.603,0.441
"MRPL17","RPS23",0.246,0.317,0.261
"MRPL17","PSTPIP1",0.079,0.176,0.143
"MRPL17","MRPL21",0.272,0.62,0.434
"MRPL17","RPL11",0.196,0.194,0.226
"MRPL17","RPL7",0.177,0.258,0.191
"MRPL17","RPL27A",0.246,0.292,0.232
"RHPN1","RGS14",0.095,NA,0.097
"RHPN1","ZFYVE1",0.095,NA,0.113
"F11R","KCNE1",0.052,0.261,0.091
"F11R","S100A8",0.08,0.275,0.14
"ARHGAP17","RHOBTB1",0.117,0.392,0.108
"ARHGAP17","RHOG",0.114,0.309,0.097
"ARHGAP17","TNK2",0.164,0.204,0.078
"ARHGAP17","RHOT2",0.055,0.304,0.105
"PSMB4","ANAPC2",0.095,0.317,0.23
"PSMB4","PSME4",0.055,0.412,0.337
"PSMB4","OAZ2",0.048,0.251,0.119
"PSMB4","TNF",0.074,0.088,0.093
"PSMB4","NFKBIB",0.048,0.131,0.227
"PSMB4","FAU",0.046,NA,NA
"PSMB4","NFKB2",0.03,0.121,0.173
"PSMB4","PSMA7",0.219,0.526,0.335
"PSMB4","CDC25A",0.151,0.172,0.137
"PSMB4","RPN1",0.104,0.218,0.176
"PSMB4","PLK1",0.098,0.143,0.153
"TEPP","DPH5",NA,NA,NA
"FTCD","GLUD2",0.089,0.417,0.113
"MCM3AP","KPNA6",NA,NA,0.251
"FCN2","FCN1",0.186,0.452,0.188
"LILRA4","HLA-G",0.124,0.363,0.153
"HIPK4","PLK1",0.095,NA,NA
"SHKBP1","GNB2",0.095,0.179,NA
"MYL3","TCAP",0.291,0.397,0.45
"MYL3","MYO18B",NA,NA,0.611
"MYL3","TNNT2",0.243,0.535,0.445
"MYL3","ACTA1",0.315,0.411,0.284
"MYL3","TPM2",0.364,0.48,0.42
"MYL3","MIB2",0.057,0.045,0.143
"MYL3","CAMK2A",0.058,0.146,0.118
"MYL3","TNNI1",0.095,0.456,0.418
"AZGP1","SARDH",0.085,0.072,0.057
"HK3","MRPL52",0,0.231,0.131
"HK3","MGAM",0.142,0.374,0.301
"HK3","MDH2",0.118,0.329,0.173
"HK3","FCN1",0.079,0.26,0.336
"HK3","WDTC1",0,0.173,0.191
"HK3","PGK1",0.185,0.3,0.173
"HK3","UGP2",0.209,0.335,0.19
"HK3","HCK",0.21,0.206,0.112
"HK3","IDH2",0.102,0.368,0.186
"HK3","SLC3A2",0,0.15,0.133
"HK3","ACTA1",0,0.053,0.149
"LY6E","LY6H",0.841,0,0.173
"HBE1","TH",0.114,0.149,0.089
"HBE1","PAH",0.321,0.246,0.227
"HBE1","HBD",0.608,0.585,0.575
"HBE1","DCXR",0.15,0.227,0.116
"HBE1","ECHS1",0.08,0.298,0.076
"CYGB","ECHS1",0.103,0.101,0.152
"CYGB","TH",0.223,0.083,0.106
"CYGB","PAH",0.476,0.076,0.227
"CABP2","CACNA1A",0,0.073,0.104
"CABP2","ACTA1",0,0.186,0.06
"CABP2","OBSCN",0.289,0.083,0.13
"CABP2","TUBB",0,0.05,0.097
"CABP2","POR",0,0.066,0.139
"CABP2","MYO18B",NA,NA,0.074
"CABP2","CAMK2A",0.289,0.11,0.102
"CABP2","TNNI1",0,0.265,0.09
"CABP2","EEF1G",0,0.053,0.127
"CABP2","FAU",0,NA,NA
"CABP2","MYO1A",NA,0.312,0.119
"TAL1","GATA2",0.281,0.354,0.16
"TAL1","TLX1",0.118,NA,NA
"TAL1","ZFPM1",0.28,0.389,0.251
"PROK2","GNB1",0.095,0.2,0.214
"PROK2","FGF8",0.095,0.237,0.214
"PROK2","S100A12",0.285,0.246,0.214
"PROK2","UTS2R",0,0.179,0
"PROK2","GNB2",0.095,0.097,0.214
"PROK2","ADRBK1",NA,NA,NA
"PROK2","P2RY11",0,0.178,0
"CHCHD4","TIMM8A",0.095,0.111,0.443
"CHCHD4","RAB5B",0.103,0.152,0.089
"CHCHD4","RHOT2",0.104,0.219,0.208
"CHCHD4","CHCHD2",0.066,0.206,0.375
"PF4","GNB1",0.071,0.264,0.156
"PF4","NPW",0.095,0.136,0.214
"PF4","VEGFB",0.329,0.325,0.283
"PF4","GNB2",0.071,0.137,0.153
"PF4","GP9",0.095,0.18,0.011
"PF4","TNF",0.219,0.349,0.128
"PF4","TMSB4X",0.083,0.322,0.213
"PF4","FLII",0.087,NA,0.092
"PF4","ADCY1",0,0.26,0.158
"PF4","WDTC1",0.095,0.147,0.191
"PF4","GNAI2",0.242,0.225,0.148
"PF4","CXCR4",0.062,0.35,0.151
"PF4","CORT",0.316,0.16,0.149
"PF4","GRM4",0,0.239,0.074
"DTX3L","ANAPC2",0.095,0.254,0.179
"DTX3L","SOCS1",0.24,0.227,0.172
"DTX3L","H2AFY",0.15,0.33,0.17
"DTX3L","RNF130",0.121,0.142,0.097
"DTX3L","MIB2",0.138,0.262,0.107
"DTX3L","IRF7",0.051,0.251,0.187
"DTX3L","ASB2",0.138,0.215,0.138
"DTX3L","HECTD3",0.138,0.427,0.113
"DTX3L","UBE2V1",0.138,0.344,0.183
"RPN1","RPS9",0.131,0.194,0.138
"RPN1","RPL15",0.122,0.227,0.15
"RPN1","RPL41",0.169,0.227,0.155
"RPN1","RPS2",0.133,0.208,0.135
"RPN1","RPL36AL",0.095,NA,0.226
"RPN1","DDOST",0.41,0.351,0.286
"RPN1","OS9",0.095,0.203,0.292
"RPN1","RPL4",0.127,0.213,0.225
"RPN1","RPL18",0.123,0.227,0.2
"RPN1","PPIB",0.125,0.109,0.21
"RPN1","RPL13A",0.15,0.215,0.148
"RPN1","RPL10",0.109,0.171,0.229
"RPN1","RPL37A",0.127,0.213,0.127
"RPN1","RAB5B",0.132,0.022,0.147
"RPN1","RPLP0",0.149,0.184,0.174
"RPN1","RPL14",0.122,0.176,0.145
"RPN1","RPL32",0.123,0.227,0.163
"RPN1","RPS23",0.127,0.215,0.222
"RPN1","RAB5C",0.138,0.025,0.152
"RPN1","PSMA7",0.103,0.218,0.166
"RPN1","RPL7",0.149,0.17,0.134
"RPN1","RPL27A",0.127,0.213,0.239
"RPN1","RPS21",0.127,0.204,0.155
"RPN1","RPL11",0.143,0.14,0.149
"RPN1","RPLP2",0.047,0.213,0.139
"SAP30","HINT1",0.128,0.258,0.228
"SAP30","SUDS3",0.229,0.258,0.356
"SAP30","FOXK1",0.03,0.147,0.219
"SAP30","HIST1H2AC",0.046,0.095,0.195
"SAP30","HIST1H2AA",0.046,0.034,0.177
"SAP30","SIN3B",0.401,0.258,0.327
"SAP30","HDAC3",0.27,0.258,0.215
"ANXA5","STAT5A",0.061,0.196,0.084
"ANXA5","EIF4EBP1",0.051,0.145,0.077
"ANXA5","SDHC",0.065,0.078,0.086
"ANXA5","CXCR4",0.069,0.257,0.133
"ANXA5","MCL1",0.098,0.282,0.094
"ANXA5","SPN",0.055,0.229,0.115
"ANXA5","NPM1",0.12,0.254,0.122
"ANXA5","HRAS",0.186,0.242,0.102
"ANXA5","IL13",0.095,0.236,0.105
"ANXA5","TUBB",0.151,0.155,0.123
"ANXA5","IL7R",0.043,0.185,0.104
"ANXA5","WDTC1",0.095,0.034,0.082
"ANXA5","LAMP1",0.089,0.275,0.154
"ANXA5","BBC3",0.089,0.274,0.063
"ANXA5","TNF",0.127,0.291,0.134
"ANXA5","HDAC3",0.119,0.226,0.09
"RPS23","RPL7",0.26,0.478,0.235
"RPS23","RPS21",0.293,0.503,0.385
"RPS23","RPL27A",0.293,0.453,0.302
"RPS23","RPS9",0.255,0.449,0.258
"RPS23","RPL11",0.267,0.407,0.296
"RPS23","MRPL16",0.322,0.324,0.261
"RPS23","RPLP2",0.246,0.453,0.244
"RPS23","RPL4",0.293,0.453,0.25
"RPS23","RPS2",0.233,0.463,0.256
"RPS23","DDOST",0.039,0.215,0.187
"RPS23","RPL36AL",0.095,NA,0.291
"RPS23","RPL18",0.322,0.481,0.314
"RPS23","RPL15",0.264,0.481,0.293
"RPS23","RPL13A",0.316,0.476,0.267
"RPS23","GSPT2",0.149,0.421,0.155
"RPS23","EEF2",0.154,0.301,0.178
"RPS23","RPL10",0.251,0.427,0.284
"RPS23","RPL37A",0.293,0.453,0.239
"RPS23","RPL41",0.312,0.481,0.356
"RPS23","RPLP0",0.292,0.486,0.231
"RPS23","MRPS24",0.322,0.324,0.293
"RPS23","CSNK1E",0.109,0.175,0.159
"RPS23","RPL14",0.264,0.481,0.249
"RPS23","EEF1G",0.066,0.242,0.169
"RPS23","RPL32",0.322,0.481,0.345
"RPS23","EIF4A2",0.109,0.33,0.151
"RPS23","EIF5A",0.178,0.293,0.177
"RPS23","FAU",0.285,NA,NA
"RPS23","MYBBP1A",0.137,0.162,0.162
"NPM1","PRAM1",0.106,0.147,0.081
"NPM1","NPM3",0.175,0.546,0.165
"NPM1","IDH2",0.109,0.085,0.088
"NPM1","RPL37A",0.098,0.212,0.212
"NPM1","RPL14",0.098,0.305,0.161
"NPM1","TNF",0.172,0.319,0.069
"NPM1","SURF4",0.095,0.188,0.089
"NPM1","PADI4",0.101,0.23,0.154
"NPM1","SP1",0.221,0.189,0.191
"NPM1","MYBBP1A",0.125,0.217,0.172
"NPM1","HRAS",0.09,0.352,0.09
"NPM1","RPL11",0.123,0.36,0.2
"NPM1","STAT5A",0.061,0.196,0.117
"NPM1","RPL4",0.098,0.212,0.224
"NPM1","CD7",0,0.073,0.041
"NPM1","HIST1H2AC",0.256,0.179,0.111
"NPM1","FOXM1",0.128,0.272,0.244
"NPM1","CEBPA",0.23,0.234,0.136
"NPM1","ADRBK1",NA,NA,NA
"NPM1","AQP7",0,0.101,0.098
"NPM1","RPL13A",0.083,0.33,0.241
"NPM1","PLK1",0.153,0.365,0.257
"NPM1","NUMA1",0.116,0.326,0.29
"HIST1H2AA","FOXK1",0.256,0.034,0.167
"HIST1H2AA","HDAC3",0.046,0.373,0.125
"HIST1H2AA","HCFC1",0.046,0.373,0.141
"HIST1H2AA","SUDS3",0.046,0.373,0.259
"HIST1H2AA","HIST1H2AC",0.256,0.373,0.307
"HIST1H2AA","PRMT5",0.256,0.373,0.132
"HIST1H2AA","MTA1",0.256,0.373,0.206
"ADCY1","GNB2",0.071,0.187,0.171
"ADCY1","CXCR4",0,0.23,0.17
"ADCY1","GPR20",0,0.249,0.15
"ADCY1","GNB1",0.071,0.369,0.212
"ADCY1","HRAS",0.061,0.169,0.129
"ADCY1","NPW",0,0.184,0.214
"ADCY1","GNAI2",0.061,0.25,0.174
"ADCY1","CORT",0,0.262,0.122
"ADCY1","P2RY11",0,0.293,0.175
"ADCY1","GRM4",0,0.277,0.208
"ADCY1","HTR4",0,0.242,0.151
"ADCY1","FSHR",0,0.306,0.16
"ADCY1","ADM2",0,0.208,0.214
"RAPSN","ACHE",0.095,0.161,0.082
"RAPSN","CHRNG",0.095,0.251,0.102
"RAPSN","ACTA1",0.095,0.022,0.15
"SCN3B","WNT11",0.149,0.198,0.034
"PPIB","FKBP10",NA,NA,NA
"PPIB","RANGAP1",0.127,0.094,0.173
"PPIB","HINT1",0.122,0.09,0.154
"PPIB","PCBP2",0.153,0.27,0.185
"PPIB","STAT5A",0.071,0.166,0.099
"PPIB","CRTAP",0.361,0.31,0.237
"PPIB","OS9",0.095,0.142,0.249
"PPIB","ECHS1",0.085,0.116,0.095
"PPIB","ISYNA1",0.156,0.042,0.069
"PPIB","COL9A3",0,0.094,0.232
"PPIB","ADAMTS13",0.148,0.14,0.203
"PPIB","IRF3",0.085,0.185,0.102
"PPIB","FKBP1C",NA,NA,NA
"KIAA0101","FOXM1",NA,NA,NA
"KIAA0101","WDTC1",NA,NA,NA
"KIAA0101","PLK1",NA,NA,NA
"KIAA0101","SPHK1",NA,NA,NA
"KIAA0101","CSNK2B",NA,NA,NA
"KIAA0101","NUMA1",NA,NA,NA
"KIAA0101","TNF",NA,NA,NA
"KIAA0101","RRM2",NA,NA,NA
"KIAA0101","CKS1B",NA,NA,NA
"PLK1","BRSK1",0.314,0.322,0.211
"PLK1","FOXM1",0.11,0.318,0.244
"PLK1","CDC25A",0.143,0.336,0.147
"PLK1","CSNK1E",0.19,0.367,0.147
"PLK1","PPP2R4",NA,NA,NA
"PLK1","NUDC",0.062,0.042,0.147
"PLK1","MUS81",0.105,0.298,0.14
"PLK1","TBC1D2B",0.083,0.112,0.227
"PLK1","DYRK2",0.266,0.16,0.153
"PLK1","AZI1",NA,NA,NA
"PLK1","PCNT",0.095,0.328,0.262
"PLK1","RRM2",0.098,0.269,0.227
"PLK1","SCNN1D",0.095,0.201,0.17
"PLK1","KIFC1",0.209,0.276,0.271
"PLK1","EIF4EBP1",0.054,0.282,0.074
"PLK1","DUSP23",0.107,0.246,0.132
"PLK1","HIST1H2AC",0.177,0.147,0.206
"PLK1","ANAPC2",0.095,0.21,0.158
"PLK1","PSME4",0.099,0.222,0.159
"PLK1","DYRK1B",0.147,0.126,0.146
"PLK1","MYT1",0.069,0.258,0.15
"PLK1","ACTA1",0.158,0.149,0.2
"PLK1","CALML5",0.078,0.225,0.118
"PLK1","CNTROB",0.059,0.241,0.26
"PLK1","INCENP",0.095,0.218,0.372
"PLK1","CKS1B",0.102,0.298,0.143
"PLK1","HRAS",0.157,0.335,0.096
"PLK1","RANGAP1",0.099,0.158,0.215
"PLK1","PSMA7",0.133,0.143,0.147
"PLK1","TUBB",0.121,0.292,0.208
"PLK1","MIB2",0.126,0.141,0.074
"PLK1","TACC3",0.095,0.293,0.284
"PLK1","KIF25",0.161,0.34,0.268
"PLK1","DYNC1H1",0.111,0.337,0.244
"MYO1A","CALML5",NA,0.05,0.065
"MYO1A","ACTA1",NA,0.148,0.259
"MYO1A","ARPC4",NA,0.05,0.16
"MYO1A","TPM2",NA,0.151,0.25
"MYO1A","HRAS",NA,0.031,0.117
"MYO1A","MYL6",NA,0.209,0.256
"MYO1A","RAB5B",NA,0.135,0.111
"MYO1A","ARPC5",NA,0.078,0.149
"MYO1A","CALB2",NA,0,0.113
"MRPL16","MRPL52",0.498,0.567,0.434
"MRPL16","MRPS24",0.392,0.591,0.441
"MRPL16","RPL14",0.276,0.28,0.208
"MRPL16","RPL32",0.392,0.317,0.28
"MRPL16","PSTPIP1",0.038,0.147,0.143
"MRPL16","MRPL21",0.392,0.603,0.434
"MRPL16","EIF5A",0.176,0.243,0.168
"MRPL16","RPL7",0.268,0.271,0.191
"MRPL16","RPS9",0.366,0.276,0.203
"MRPL16","RPS2",0.226,0.282,0.179
"MRPL16","RPL4",0.322,0.306,0.186
"MRPL16","RPL36AL",0.046,NA,0.216
"MRPL16","RPL18",0.392,0.317,0.216
"MRPL16","EEF2",0.142,0.392,0.137
"MRPL16","RPLP0",0.427,0.289,0.175
"MRPL16","EEF1G",0.034,0.385,0.107
"MRPL16","FAU",0.285,NA,NA
"MRPL16","RPL27A",0.322,0.306,0.232
"MRPL16","RPS21",0.322,0.292,0.301
"MRPL16","RPL11",0.373,0.203,0.226
"MRPL16","RPLP2",0.272,0.306,0.199
"MRPL16","RPL15",0.276,0.317,0.277
"MRPL16","RPL13A",0.37,0.296,0.242
"MRPL16","MRPS12",0.322,0.563,0.459
"MRPL16","MARCKSL1",0.046,NA,0.096
"MRPL16","RPL37A",0.322,0.306,0.197
"CRK","SOCS1",0.144,0.314,0.158
"CRK","KCTD17",0.095,0.184,0.102
"CRK","LPXN",0.086,0.267,0.12
"CRK","STAT5A",0.073,0.247,0.132
"CRK","PIK3R5",0.038,0.262,0.129
"CRK","FYB",NA,NA,NA
"CRK","HCK",0.228,0.356,0.092
"CRK","EPHB3",0,0.351,0.13
"CRK","VAV1",0.23,0.368,0.088
"CRK","DNM2",0.193,0.282,0.096
"CRK","SOS1",0.141,0.321,0.089
"TBC1D2B","DUSP23",0.036,0,0.097
"PCSK4","DDOST",0.095,0.075,0.22
"PCSK4","CNDP2",0,0.173,0.181
"PCSK4","MGAM",0,0.067,0.35
"WNT10B","TCF7",0.058,0.187,0
"WNT10B","PORCN",0,0.141,0
"WNT10B","WNT11",0.328,0.316,0.189
"WNT10B","FGF8",0.112,0.261,0.214
"WNT10B","CEBPA",0.051,0.248,0
"KRT16","MIB2",0.048,0.044,0.098
"VPS37C","VPS28",0.085,0.487,0.366
"LTBP3","MSX1",0.095,0.15,0.049
"KCNK9","KCNK3",0.467,0.337,0.256
"GBX2","FGF8",0,0.276,NA
"GBX2","PAX8",0.111,0.276,NA
"GBX2","LHX2",0.258,0,NA
"LRG1","GNB1",0.095,0.344,0.19
"LRG1","HRAS",0.095,0.284,0.117
"LRG1","LRRC20",0.095,NA,NA
"LRG1","DIRAS3",0.095,0.115,NA
"LRG1","DIRAS2",0.046,NA,0.117
"LRG1","EEF1G",0.095,0.115,0.188
"LRG1","GNB2",0.095,0.115,0.181
"LRG1","GNAI2",0.095,0.115,0.18
"RPS9","RPL7",0.239,0.475,0.263
"RPS9","RPS21",0.255,0.469,0.275
"RPS9","RPL27A",0.255,0.44,0.213
"RPS9","RPL11",0.309,0.399,0.265
"RPS9","RPLP2",0.183,0.44,0.285
"RPS9","RPS2",0.218,0.469,0.294
"RPS9","LENG8",0.095,NA,NA
"RPS9","DDOST",0.035,0.201,0.138
"RPS9","RPL4",0.255,0.44,0.28
"RPS9","RPL36AL",0.095,NA,0.213
"RPS9","RPL18",0.271,0.436,0.281
"RPS9","RPL15",0.237,0.436,0.234
"RPS9","RPL13A",0.273,0.441,0.286
"RPS9","GSPT2",0.148,0.339,0.113
"RPS9","EEF2",0.152,0.334,0.195
"RPS9","RPL10",0.363,0.415,0.206
"RPS9","EXOSC3",0.131,0.396,0.181
"RPS9","MRPS12",0.255,0.287,0.237
"RPS9","RPL37A",0.255,0.44,0.285
"RPS9","RPL41",0.274,0.436,0.232
"RPS9","RPLP0",0.333,0.435,0.248
"RPS9","RPL14",0.237,0.472,0.231
"RPS9","CSNK1E",0.116,0.199,0.137
"RPS9","EEF1G",0.054,0.22,0.151
"RPS9","RPL32",0.271,0.436,0.232
"RPS9","EIF4A2",0.116,0.325,0.113
"RPS9","FAU",0.285,NA,NA
"RPS9","EIF5A",0.171,0.358,0.15
"HDAC3","TPM2",0.068,0.108,0.166
"HDAC3","GATA2",0.148,0.244,0.13
"HDAC3","TCF7",0.056,0.186,0.169
"HDAC3","PRAM1",0.113,0.136,0.097
"HDAC3","SIN3B",0.27,0.322,0.215
"HDAC3","H2AFY",0.156,0.342,0.161
"HDAC3","BAZ1B",0.095,0.266,0.164
"HDAC3","FAU",0.046,NA,NA
"HDAC3","SP1",0.155,0.238,0.217
"HDAC3","POLR2L",0.101,0.216,0.213
"HDAC3","IRF3",0.093,0.22,0.148
"HDAC3","HIST1H2AC",0.046,0.177,0.133
"HDAC3","CEBPA",0.158,0.23,0.141
"HDAC3","ZNF148",0.05,0.22,0.167
"HDAC3","PRMT5",0.138,0.273,0.213
"HDAC3","KLF6",0.054,0.182,0.151
"HDAC3","MTA1",0.326,0.347,0.258
"HDAC3","ISYNA1",0.095,0.114,0.088
"HDAC3","ACTA1",0.06,0.17,0.134
"HDAC3","HINT1",0.162,0.187,0.24
"HDAC3","SUDS3",0.288,0.305,0.268
"ACHE","MGAM",0.115,0.165,0.18
"ACHE","CALB2",0.249,0.143,0.086
"ACHE","HTR3A",0.114,0.168,0.123
"ACHE","CNGA2",0.045,NA,0.123
"ACHE","TH",0.105,0.243,0.089
"DCXR","SPHK1",0.095,0.133,0.106
"DCXR","NES",0.046,0.053,0.193
"CDC25A","PRMT5",0.1,0.25,0.172
"CDC25A","CAMKK2",0.107,0.197,0.115
"CDC25A","PSME4",0.058,0.156,0.158
"CDC25A","CKS1B",0.13,0.334,0.117
"CDC25A","RRM2",0.115,0.298,0.227
"CDC25A","HRAS",0.124,0.289,0.123
"CDC25A","PSMA7",0.144,0.172,0.128
"CDC25A","BRSK1",0.104,0.245,0.122
"CDC25A","FOXM1",0.116,0.289,0.244
"OR5A2","GNB1",0.031,0.223,0.187
"OR5A2","ADRBK1",NA,NA,NA
"GP9","GNB2",0.095,0.099,0.076
"GP9","PIK3R5",0.046,0.325,0.104
"GP9","DIRAS2",0.046,NA,0.187
"GP9","EEF1G",0.095,0.145,0.055
"GP9","GNB1",0.095,0.224,0.139
"GP9","HRAS",0.095,0.16,0.104
"GP9","WDTC1",0.095,0.19,0.022
"GP9","DIRAS3",0.095,0.142,NA
"GP9","GNAI2",0.095,0.097,0.093
"HINT1","FAU",0.046,NA,NA
"HINT1","UBE2V1",0.119,0.224,0.219
"HINT1","TBCA",0.066,0.034,0.156
"HINT1","SIN3B",0.128,0.186,0.23
"HINT1","RPLP0",0.047,0.208,0.163
"HINT1","RPS21",0.047,0.208,0.184
"HINT1","RPL11",0.107,0.211,0.206
"HINT1","SUDS3",0.231,0.209,0.288
"HINT1","UQCRQ",0.142,0.441,0.15
"HINT1","RPL15",0.055,0.207,0.167
"HINT1","PFDN2",0.076,0.075,0.137
"HINT1","FHIT",0.196,0.408,0.177
"RAB24","RBM10",0.06,NA,0.09
"ZNHIT1","ANP32E",0.066,0.645,0.356
"ZNHIT1","CSNK2B",0.157,0.135,0.139
"ZNHIT1","ACTA1",0.065,0.121,0.107
"ORMDL3","IL13",0.095,0.147,0
"ORMDL3","DDOST",0.095,0.287,0.297
"IL13","SOCS1",0.095,0.308,0
"IL13","GATA2",0.095,0.312,0
"IL13","CSF3R",0.095,0.206,0
"IL13","STAT5A",0.095,0.219,0
"IL13","IL7R",0.095,0.182,0
"IL13","STAT4",0.095,0.245,0
"IL13","CXCR4",0.095,0.244,0.056
"IL13","SERPINB5",0.095,0.211,0.183
"IL13","IL6R",0.095,0.283,0.11
"IL13","TNF",0.095,0.274,0.086
"IL13","HBD",0.095,0.122,0.122
"RFXANK","HLA-DRA",0,NA,0.111
"RFXANK","POU3F4",0.146,NA,0.146
"TRIM56","TRIM22",0.026,0.202,0.112
"TRIM56","LSM2",0.158,0.071,0.086
"GNB2","GNB1",0.329,0.288,0.237
"GNB2","FSHR",0.047,0.143,0.073
"GNB2","WNT11",0.052,0.079,0.117
"GNB2","CACNA1A",0.047,0.082,0.088
"GNB2","HRAS",0.162,0.12,0.119
"GNB2","ADM2",0.361,0.132,0.214
"GNB2","OPTC",0,NA,0.086
"GNB2","NPW",0.095,0.183,0.214
"GNB2","DIRAS3",0.095,0.113,NA
"GNB2","PIK3R5",0.157,0.198,0.108
"GNB2","RTN4RL2",0,0.128,0.163
"GNB2","ADRBK1",NA,NA,NA
"GNB2","GNAI2",0.232,0.279,0.174
"GNB2","CXCR4",0.079,0.118,0.183
"GNB2","RHOG",0.222,0.129,0.23
"GNB2","CACNA1H",0.053,0.073,0.088
"GNB2","CORT",0.071,0.25,0.09
"GNB2","P2RY11",0,0.199,0.076
"GNB2","GRM4",0,0.217,0.138
"GNB2","HTR4",0,0.25,0.087
"GNB2","IGFALS",0.095,0.107,0.164
"GNB2","UTS2R",0,0.21,0.08
"GNB2","DIRAS2",0.046,NA,0.187
"GNB2","GPR20",0,0.252,0.07
"SOX14","GATA2",0.198,0.233,0.144
"PCBP1","GTF2F1",0.129,0.241,0.167
"PCBP1","POLR2L",0.043,0.223,0.198
"PCBP1","XAB2",0.095,0.275,0.195
"PCBP1","CTNNBL1",0.074,0.187,0.175
"PCBP1","FTL",0.066,0.025,0.189
"PCBP1","PCBP2",0.171,0.358,0.18
"PCBP1","LSM2",0.192,0.291,0.247
"PCBP1","CPSF1",0.217,0.301,0.17
"PCBP1","ECHS1",0.06,0.116,0.121
"HOXC4","POLR2L",0.033,0.204,0.146
"HOXC4","HIST1H2AC",0.256,0.037,0.146
"PAM","CYB561",0.192,0.114,0.092
"PAM","SERPINB5",0.039,0.173,0.129
"PAM","FAU",0.046,NA,NA
"IL7R","IL6R",0.214,0.292,0.113
"IL7R","TNF",0.064,0.221,0.165
"IL7R","SPN",0.055,0.192,0.119
"IL7R","STAT5A",0.03,0.278,0.094
"IL7R","STAT4",0.041,0.307,0.094
"IL7R","SLAMF1",0.275,0.242,0.224
"IL7R","LAMP1",0.055,0.164,0.232
"IL7R","CXCR4",0.254,0.227,0.16
"IL7R","P2RY8",0.298,0.188,0.187
"SLAMF1","TREX1",0.088,0.239,0.082
"SLAMF1","SIGLEC1",0.046,0.073,0
"SLAMF1","PSMA7",0.126,0.125,0.326
