"symbol1","symbol2","MF","BP","CC"
"RPLP2","USP5",0.574,0.41,0.667
"RPLP2","CLPP",0.593,0.501,0.472
"RPLP2","HIST1H2AC",0.741,0.261,0.676
"RPLP2","STK24",0.685,0.362,0.779
"RPLP2","RFXANK",0.52,NA,0.708
"RPLP2","HDAC3",0.573,0.399,0.675
"RPLP2","RPL14",0.887,0.848,0.882
"RPLP2","ZBED1",0.563,0.667,0.531
"RPLP2","MTA2",0.558,0.377,0.601
"RPLP2","ATP6V1F",0.521,0.265,0.798
"RPLP2","COX5A",0.596,0.184,0.455
"RPLP2","ARPC5",0.783,0.246,0.747
"RPLP2","ARPC1B",0.783,0.085,0.791
"RPLP2","PRMT5",0.457,0.247,0.67
"RPLP2","MYBBP1A",0.543,0.366,0.678
"RPLP2","RABAC1",0.794,NA,1
"RPLP2","NUDC",0.712,0.327,0.748
"RPLP2","TUBGCP2",0.675,0.139,0.546
"RPLP2","RPL35",0.797,0.914,0.834
"RPLP2","GABARAP",0.635,0.412,0.598
"RPLP2","NUP210",NA,0.387,0.59
"RPLP2","SMG6",0.531,0.524,0.662
"RPLP2","HARS2",0.667,0.652,0.735
"RPLP2","RPL13A",0.797,0.863,0.837
"RPLP2","HSPBP1",0.618,0.337,0.871
"RPLP2","GSPT2",0.625,0.767,0.595
"RPLP2","TIMM13",0.404,0.311,0.5
"RPLP2","ANAPC2",1,0.224,0.629
"RPLP2","CPSF1",0.691,0.542,0.562
"RPLP2","PYCR2",0.614,0.363,0.538
"RPLP2","SEC61A1",0.555,0.511,0.723
"RPLP2","EXOSC3",0.678,0.429,0.584
"RPLP2","FIS1",0.804,0.231,0.635
"RPLP2","VPS28",0.706,0.375,0.794
"RPLP2","BIN2",0.748,0.163,0.606
"RPLP2","LSM7",0.67,0.538,0.537
"RPLP2","PAF1",0.686,0.425,0.685
"RPLP2","KLHDC4",1,NA,NA
"RPLP2","UBE2R2",0.635,0.514,1
"RPLP2","MRPL16",0.696,0.609,0.673
"RPLP2","ARHGAP17",0.664,0.195,0.791
"RPLP2","CNDP2",0.279,0.656,0.783
"RPLP2","PRMT8",0.503,0.418,0.684
"RPLP2","PPAN",0.505,0,0.577
"RPLP2","EXOSC5",0.669,0.439,0.584
"RPLP2","XAB2",1,0.553,0.577
"RPLP2","PLSCR3",0.601,0,0.651
"RPLP2","THOC2",0.742,0.422,0.395
"RPLP2","LSM2",0.615,0.538,0.56
"RPLP2","MRPL17",0.845,0.524,0.673
"RPLP2","CHTF18",0.558,0.196,0.708
"RPLP2","MRPS24",0.856,0.609,0.571
"RPLP2","PDCL3",0.698,0.313,0.773
"RPLP2","MUS81",0.478,0.305,0.546
"RPLP2","FTSJ3",0.535,0.193,0.577
"RPLP2","MRPL52",1,0.692,0.673
"RPLP2","TRAPPC5",0.725,0.265,0.446
"RPLP2","TUBB",0.74,0.356,0.651
"RPLP2","MRPL21",0.856,0.524,0.673
"RPLP2","HIST1H2AA",0.741,0.305,0.644
"RPLP2","POLR2J2",0.176,NA,0.175
"RPLP2","TSEN54",0.609,0.122,0.46
"MRPS12","RPS2",0.867,0.649,0.624
"MRPS12","RPS9",0.87,0.628,0.66
"MRPS12","UQCRC2",0.695,0.248,0.773
"MRPS12","CLPP",0.606,0.457,0.716
"MRPS12","RPL14",0.945,0.631,0.615
"MRPS12","COX5A",0.615,0.184,0.801
"MRPS12","NUDC",0.712,0.317,0.604
"MRPS12","RPL35",0.927,0.658,0.68
"MRPS12","RPL13A",0.927,0.643,0.635
"MRPS12","TXN2",1,0.184,0.8
"MRPS12","TIMM13",0.404,0.055,0.725
"MRPS12","UQCRQ",0.118,0.189,0.818
"MRPS12","SEC61A1",0.577,0.026,0.479
"MRPS12","MRPL16",0.748,0.98,0.933
"MRPS12","MRPL17",0.757,0.947,0.933
"MRPS12","MRPS24",0.942,0.98,0.98
"MRPS12","MUS81",0.511,0.281,0.493
"MRPS12","MRPL52",1,0.988,0.933
"MRPS12","TRAPPC5",0.722,0.159,0.259
"RPN1","RPS2",0.723,0.556,0.723
"RPN1","RPS9",0.69,0.512,0.708
"RPN1","RPS23",0.761,0.481,0.796
"RPN1","RRM2",0.587,0.317,1
"RPN1","SET",0.575,0.457,0.746
"RPN1","SH3GL1",0.709,0.475,0.725
"RPN1","SLC1A5",0.531,0.134,0.714
"RPN1","SURF4",1,0.269,0.759
"RPN1","TBCA",0.779,0.319,0.673
"RPN1","UGP2",0.607,0.324,0.738
"RPN1","UQCRC2",0.645,0.451,0.562
"RPN1","SLC39A7",0.62,0.099,0.87
"RPN1","RPL14",0.739,0.51,0.715
"RPN1","ZBED1",0.583,0.686,0.546
"RPN1","RAB11B",0.59,0.242,0.63
"RPN1","ATP6V1F",0.513,0.235,0.701
"RPN1","ENTPD4",0.315,0.209,0.597
"RPN1","ARPC5",0.628,0.323,0.614
"RPN1","ARPC1B",0.628,0.178,0.568
"RPN1","PRMT5",0.482,0.342,0.695
"RPN1","MYBBP1A",0.652,0.402,0.691
"RPN1","AGPAT1",0.616,0.452,0.893
"RPN1","TUBGCP2",0.558,0.239,0.55
"RPN1","OS9",1,0.517,0.814
"RPN1","RPL35",0.661,0.524,0.746
"RPN1","NUP210",NA,0.311,0.669
"RPN1","HARS2",0.713,0.586,0.735
"RPN1","RPL13A",0.661,0.502,0.665
"RPN1","GSPT2",0.725,0.571,0.596
"RPN1","DHRS7B",NA,0.213,1
"RPN1","TIMM13",0.384,0.125,0.514
"RPN1","CPSF1",0.701,0.389,0.589
"RPN1","PYCR2",0.583,0.416,0.547
"RPN1","SEC61A1",0.542,0.102,0.916
"RPN1","EXOSC3",0.738,0.29,0.595
"RPN1","VPS28",0.665,0.332,0.723
"RPN1","UBE2R2",0.63,0.676,1
"RPN1","PPAN",0.676,0.139,0.578
"RPN1","XAB2",1,0.538,0.562
"RPN1","SIGIRR",1,0.279,0.7
"RPN1","MRPL17",0.438,0.491,0.557
"RPN1","CHTF18",0.563,0.215,0.698
"RPN1","PDCL3",0.651,0.488,0.758
"RPN1","MUS81",0.476,0.326,0.572
"RPN1","SLC44A4",0.047,0.179,0.611
"RPN1","YIF1B",NA,0.263,0.707
"RPN1","TRAPPC5",0.672,0.182,0.466
"RPN1","TUBB",0.589,0.419,0.604
"RPN1","POLR2J2",0.18,NA,0.314
"RPN1","TUBB2B",0.636,0.301,0.669
"RPS2","RPS9",0.802,0.85,0.96
"RPS2","RPS21",0.703,0.851,0.835
"RPS2","RPS23",0.867,0.83,0.867
"RPS2","RRM2",0.618,0.183,1
"RPS2","SET",0.605,0.459,0.764
"RPS2","TBCA",0.759,0.157,0.723
"RPS2","TMSB4X",0.787,0.241,0.84
"RPS2","UQCRC2",0.65,0.319,0.653
"RPS2","CLPP",0.617,0.455,0.549
"RPS2","RBM10",0.756,NA,0.736
"RPS2","HIST1H2AC",0.869,0.287,0.817
"RPS2","STK24",0.725,0.403,0.878
"RPS2","DYRK2",0.618,0.335,0.825
"RPS2","PIAS1",0.589,0.425,0.761
"RPS2","VAMP8",0.626,0.28,0.695
"RPS2","HDAC3",0.619,0.438,0.787
"RPS2","RPL14",0.914,0.928,0.837
"RPS2","MTA1",0.603,0.426,0.814
"RPS2","ZBED1",0.607,0.667,0.695
"RPS2","MTA2",0.606,0.413,0.766
"RPS2","ARPC1B",0.701,0.148,0.789
"RPS2","PRMT5",0.513,0.288,0.79
"RPS2","MYBBP1A",0.593,0.39,0.8
"RPS2","RPL35",0.767,0.891,0.832
"RPS2","GABARAP",0.644,0.388,0.615
"RPS2","EXOSC7",0.723,0.611,0.676
"RPS2","SMG6",0.658,0.508,0.775
"RPS2","HARS2",0.719,0.621,0.763
"RPS2","RPL13A",0.767,0.792,0.858
"RPS2","GSPT2",0.727,0.684,0.61
"RPS2","TXN2",1,0.269,0.649
"RPS2","TIMM13",0.322,0.275,0.583
"RPS2","PYCR2",0.616,0.308,0.603
"RPS2","SEC61A1",0.584,0.462,0.724
"RPS2","GEMIN4",1,0.448,0.797
"RPS2","EXOSC3",0.734,0.548,0.721
"RPS2","CHCHD2",0.717,0.423,0.716
"RPS2","ISYNA1",0.611,0.105,0.768
"RPS2","DPH5",0,0.643,1
"RPS2","LSM7",0.76,0.508,0.66
"RPS2","MRPL16",0.5,0.53,0.665
"RPS2","ARHGAP17",0.66,0.232,0.848
"RPS2","PRMT8",0.539,0.479,0.679
"RPS2","PPAN",0.6,0.74,0.686
"RPS2","EXOSC5",0.641,0.547,0.721
"RPS2","XAB2",1,0.569,0.701
"RPS2","THOC2",0.786,0.404,0.606
"RPS2","MRPL17",0.548,0.435,0.665
"RPS2","MRPS24",0.724,0.53,0.609
"RPS2","PDCL3",0.654,0.316,0.833
"RPS2","MUS81",0.542,0.311,0.704
"RPS2","ANP32E",0.279,0.209,0.73
"RPS2","RHOT2",0.654,0.252,0.764
"RPS2","FTSJ3",0.652,0.419,0.704
"RPS2","MRPL52",1,0.626,0.665
"RPS2","TRAPPC5",0.686,0.248,0.497
"RPS2","TUBB",0.713,0.376,0.731
"RPS2","MRPL21",0.724,0.435,0.665
"RPS2","HIST1H2AA",0.869,0.481,0.775
"RPS2","POLR2J2",0.102,NA,0.536
"RPS2","RNF149",0.407,0.72,1
"RPS9","RPS21",0.749,0.82,0.845
"RPS9","RPS23",0.87,0.801,0.89
"RPS9","RRM2",0.55,0.176,1
"RPS9","SET",0.549,0.45,0.812
"RPS9","STAT3",0.64,0.305,0.836
"RPS9","TBCA",0.735,0.157,0.774
"RPS9","RBM10",0.736,NA,0.72
"RPS9","HIST1H2AC",0.869,0.397,0.784
"RPS9","STK24",0.61,0.404,0.883
"RPS9","EIF4G3",0.662,0.912,0.624
"RPS9","HDAC3",0.55,0.453,0.802
"RPS9","RPL14",0.841,0.889,0.816
"RPS9","ZBED1",0.571,0.667,0.679
"RPS9","MTA2",0.561,0.397,0.793
"RPS9","ATP6V1F",0.501,0.24,0.742
"RPS9","COX5A",0.545,0.184,0.481
"RPS9","ARPC5",0.662,0.318,0.81
"RPS9","ARPC1B",0.662,0.189,0.756
"RPS9","PRMT5",0.473,0.353,0.799
"RPS9","MYBBP1A",0.612,0.419,0.823
"RPS9","WDR6",0.766,0.333,0.766
"RPS9","RPL35",0.791,0.852,0.854
"RPS9","EXOSC7",0.693,0.597,0.689
"RPS9","DNAJC9",0.618,0.02,0.875
"RPS9","HARS2",0.691,0.602,0.763
"RPS9","RPL13A",0.791,0.765,0.929
"RPS9","GSPT2",0.698,0.658,0.614
"RPS9","TIMM13",0.299,0.258,0.609
"RPS9","ANAPC2",1,0.199,0.732
"RPS9","CPSF1",0.64,0.492,0.731
"RPS9","PYCR2",0.548,0.298,0.598
"RPS9","SEC61A1",0.523,0.431,0.706
"RPS9","GEMIN4",1,0.405,0.826
"RPS9","EXOSC3",0.704,0.538,0.768
"RPS9","ISYNA1",0.541,0.101,0.764
"RPS9","LSM7",0.735,0.466,0.736
"RPS9","MRPL16",0.725,0.505,0.693
"RPS9","ARHGAP17",0.588,0.25,0.84
"RPS9","PRMT8",0.494,0.466,0.659
"RPS9","PPAN",0.718,0.74,0.711
"RPS9","EXOSC5",0.579,0.535,0.768
"RPS9","XAB2",1,0.548,0.751
"RPS9","THOC2",0.702,0.397,0.609
"RPS9","LSM2",0.692,0.466,0.749
"RPS9","MRPL17",0.551,0.408,0.693
"RPS9","CHTF18",0.537,0.196,0.774
"RPS9","MUS81",0.472,0.296,0.709
"RPS9","FTSJ3",0.606,0.372,0.753
"RPS9","TRAPPC5",0.611,0.232,0.535
"RPS9","TUBB",0.671,0.385,0.775
"RPS9","HIST1H2AA",0.869,0.481,0.751
"RPS9","POLR2J2",0.116,NA,0.536
"RPS9","TSEN54",0.545,0.243,0.631
"RPS9","RNF149",0.407,0.72,1
"RPS21","RPS23",0.871,0.803,0.935
"RPS21","RPL14",0.793,0.866,0.748
"RPS21","RPL35",0.846,0.832,0.832
"RPS21","RPL13A",0.846,0.756,0.774
"RPS23","RRM2",0.637,0.159,1
"RPS23","SET",0.611,0.418,0.781
"RPS23","TBCA",0.82,0.157,0.717
"RPS23","RBM10",0.801,NA,0.674
"RPS23","HIST1H2AC",0.869,0.232,0.701
"RPS23","STK24",0.689,0.353,0.803
"RPS23","PIAS1",0.549,0.326,0.705
"RPS23","RPL14",0.945,0.845,0.798
"RPS23","ATP6V1F",0.548,0.198,0.695
"RPS23","ARPC5",0.771,0.253,0.666
"RPS23","ARPC1B",0.771,0.123,0.607
"RPS23","PRMT5",0.491,0.259,0.765
"RPS23","MYBBP1A",0.688,0.353,0.763
"RPS23","RPL35",0.927,0.831,0.871
"RPS23","GABARAP",0.646,0.372,0.617
"RPS23","EXOSC7",0.755,0.461,0.654
"RPS23","DNAJC9",0.732,0,0.827
"RPS23","SMG6",0.637,0.452,0.748
"RPS23","HARS2",0.744,0.582,0.756
"RPS23","RPL13A",0.927,0.791,0.836
"RPS23","GSPT2",0.761,0.682,0.619
"RPS23","TIMM13",0.404,0.239,0.561
"RPS23","UQCRQ",0.118,0.189,0.561
"RPS23","CPSF1",0.742,0.445,0.69
"RPS23","PYCR2",0.633,0.31,0.575
"RPS23","SEC61A1",0.577,0.412,0.793
"RPS23","EXOSC3",0.779,0.423,0.696
"RPS23","CHCHD2",0.785,0.359,0.655
"RPS23","VPS28",0.707,0.364,0.733
"RPS23","DPH5",0,0.842,1
"RPS23","MRPL16",0.748,0.55,0.718
"RPS23","PRMT8",0.521,0.433,0.68
"RPS23","PPAN",0.719,0.551,0.639
"RPS23","LSM2",0.753,0.398,0.668
"RPS23","MRPL17",0.757,0.467,0.718
"RPS23","MRPS24",0.942,0.55,0.682
"RPS23","FTSJ3",0.643,0.227,0.673
"RPS23","MRPL21",0.942,0.467,0.718
"RPS23","HIST1H2AA",0.869,0.358,0.659
"RPS23","POLR2J2",0.162,NA,0.536
"RRM2","SET",0.537,0.245,0.871
"RRM2","SH3GL1",0.69,0.222,1
"RRM2","STK24",0.636,0.205,1
"RRM2","KHSRP",0.602,0.137,1
"RRM2","RPL14",0.633,0.183,1
"RRM2","POLD3",0.574,0.112,0.72
"RRM2","NUDC",0.644,0.098,1
"RRM2","RPL35",0.478,0.182,1
"RRM2","DNAJC9",0.652,0,1
"RRM2","PPAN",0.451,0,0.72
"RRM2","LSM2",0.558,0.16,1
"RRM2","CENPH",0.559,0,1
"RRM2","MUS81",0.421,0.191,0.72
"RRM2","SLC44A4",0.059,0.071,0.631
"RRM2","TUBB",0.553,0.293,0.871
"S100A8","S100A12",0.808,0.702,0.967
"S100A8","S100A14",0.653,0.493,0.798
"SALL2","TFAP4",0.872,0.598,1
"SCTR","DCXR",0.069,0.133,0.866
"SCTR","ADM2",0.134,0.633,0.599
"SDHC","UQCRC2",0.278,0.642,0.778
"SDHC","CLPP",0.239,0.208,0.588
"SDHC","COX7A2L",NA,0.32,0.703
"SDHC","COX5A",0.602,0.837,0.76
"SDHC","TXN2",0.443,0.249,0.659
"SDHC","DHRS7B",NA,0.099,0.887
"SDHC","TIMM13",0.052,0.007,0.676
"SDHC","UQCRQ",0.774,0.694,0.8
"SDHC","CHCHD2",0.307,0.252,0.704
"SDHC","NDUFB11",0.443,0,0.856
"SDHC","ARHGAP17",0.214,0.115,0.647
"SDHC","MRPL17",0.05,0.079,0.738
"SELL","TNF",0.648,0.336,0.719
"SELL","CXCR4",0.453,0.448,0.693
"SET","SMARCD3",0.494,0.612,0.711
"SET","TBCA",0.626,0.176,0.785
"SET","UGP2",0.561,0.197,0.823
"SET","KHSRP",0.586,0.541,0.751
"SET","TNFSF13",0.811,0.502,0.811
"SET","HDAC3",0.544,0.528,0.791
"SET","TAF1C",0.558,0.47,0.789
"SET","RPL14",0.611,0.434,0.664
"SET","MTA1",0.529,0.493,0.816
"SET","MTA2",0.531,0.638,0.795
"SET","ARPC5",0.58,0.273,0.71
"SET","PRMT5",0.447,0.299,0.808
"SET","MYBBP1A",0.426,0.493,0.814
"SET","NUDC",0.616,0.296,0.836
"SET","RPL35",0.411,0.439,0.727
"SET","PDAP1",0.712,0.388,0.66
"SET","EXOSC7",0.557,0.485,0.688
"SET","NUP210",NA,0.189,0.646
"SET","DNAJC9",0.616,0.027,0.836
"SET","HARS2",0.602,0.367,0.779
"SET","RPL13A",0.411,0.482,0.767
"SET","TIMM13",0.285,0.056,0.607
"SET","ANAPC2",1,0.172,0.729
"SET","CPSF1",0.6,0.414,0.771
"SET","EXOSC3",0.591,0.469,0.754
"SET","DPH5",0,0.424,0.871
"SET","PAF1",0.597,0.511,0.736
"SET","PPAN",0.382,0.184,0.729
"SET","EXOSC5",0.571,0.471,0.754
"SET","XAB2",1,0.53,0.71
"SET","LSM2",0.555,0.43,0.694
"SET","MUS81",0.452,0.393,0.753
"SET","FTSJ3",0.495,0.18,0.744
"SH3GL1","SURF4",1,0.409,0.629
"SH3GL1","RPL14",0.841,0.351,0.807
"SH3GL1","MTA1",0.592,0.476,0.763
"SH3GL1","ARPC5",0.714,0.496,0.671
"SH3GL1","CRTAP",0.636,0.235,0.666
"SH3GL1","GABARAP",0.684,0.426,0.679
"SH3GL1","TIMM13",0.418,0.23,0.58
"SH3GL1","ANAPC2",1,0.299,0.717
"SH3GL1","CPSF1",0.738,0.27,0.651
"SH3GL1","VPS28",0.751,0.25,0.75
"SH3GL1","BIN2",0.794,0.377,0.547
"SH3GL1","UBE2R2",0.692,0.376,1
"SH3GL1","PPAN",0.522,0.189,0.615
"SH3GL1","SH3GLB2",1,NA,0.879
"SH3GL1","PLSCR3",0.655,0.242,0.706
"SH3GL1","LSM2",0.667,0.346,0.564
"SH3GL1","RHOT2",0.725,0.492,0.76
"SIX3","MTA1",0.792,0.299,0.765
"SIX3","LHX2",1,0.799,NA
"SLAMF1","TNFRSF13B",0.87,0.314,0.487
"SLC1A5","SLC3A2",0.762,0.591,0.899
"SLC1A5","RPL35",0.389,0.206,0.74
"SLC1A5","SEC61A1",0.496,0.305,0.741
"SLC3A2","STAT3",0.627,0.204,0.864
"SLC34A1","SLC9A3R2",0.595,0.534,0.653
"SMARCD3","SP1",0.544,0.621,0.792
"SMARCD3","STK11",0.484,0.408,0.752
"SMARCD3","TBX5",0.661,0.409,0.719
"SMARCD3","KHSRP",0.561,0.444,0.667
"SMARCD3","HDAC3",0.621,0.591,0.689
"SMARCD3","MYBBP1A",0.565,0.5,0.72
"SMARCD3","SIN3B",0.676,0.634,0.859
"SMARCD3","PAF1",0.573,0.562,0.675
"SMARCD3","MUS81",0.434,0.342,0.676
"SMARCD3","KLHDC3",0.624,0.261,0.858
"SIGLEC1","SPN",0.047,0.417,0.904
"SOS1","THPO",0.628,0.499,0.689
"SOS1","VWF",0.59,0.365,0.587
"SOS1","NCK2",0.582,0.672,0.927
"SOS1","RHOBTB1",0.547,0.57,0.96
"SOS1","FRS3",0.849,0.722,1
"SOS1","ARHGAP17",0.895,0.495,0.944
"SOS1","ARHGAP9",0.764,0.515,0.866
"SOS1","RHOT2",0.645,0.539,0.875
"SP1","SRF",0.876,0.573,0.785
"SP1","STAT3",0.899,0.46,0.801
"SP1","TAL1",0.861,0.526,0.737
"SP1","TFAP4",0.858,0.631,0.84
"SP1","ZNF35",0.708,0.582,0.731
"SP1","HDAC3",0.665,0.54,0.801
"SP1","BBC3",0.605,0.361,0.524
"SP1","THOC2",0.615,0.344,0.613
"SPARC","TMSB4X",0.657,0.418,0.877
"SPARC","VEGFB",0.506,0.608,0.804
"SPARC","VWF",0.666,0.407,0.797
"SPARC","STAB1",0.481,0.557,0.56
"SPI1","STAT3",0.82,0.509,0.891
"SPI1","STAT5A",0.741,0.378,0.869
"SPI1","TNF",0.691,0.442,0.518
"SPI1","VAV1",0.664,0.359,0.638
"SPI1","HDAC3",0.594,0.591,0.755
"SPI1","ZFPM1",0.885,0.531,0.781
"SRF","HDAC3",0.572,0.433,0.815
"SRMS","ILKAP",1,NA,0.804
"STAT3","STAT4",0.794,0.48,0.861
"STAT3","STAT5A",0.745,0.56,0.861
"STAT3","THPO",0.453,0.46,0.689
"STAT3","ZNF148",0.843,0.422,0.842
"STAT3","CXCR4",0.537,0.609,0.757
"STAT3","PIAS1",0.606,0.498,0.829
"STAT3","SOCS1",0.606,0.561,0.832
"STAT3","HDAC3",0.677,0.434,0.844
"STAT3","DIRAS3",1,0.274,NA
"STAT3","MTA1",0.774,0.52,0.871
"STAT3","PIAS3",0.642,0.108,1
"STAT3","RPL35",0.485,0.255,0.814
"STAT3","USP22",0.602,0.371,0.736
"STAT3","KPNA6",0.604,0.84,0.869
"STAT3","SEC61A1",0.59,0.102,0.72
"STAT3","TUBB",0.608,0.481,0.734
"STAT4","PIAS1",0.586,0.445,0.855
"STAT5A","THPO",0.561,0.347,0.559
"STAT5A","CXCR4",0.488,0.367,0.601
"STAT5A","PIAS1",0.571,0.419,0.855
"STAT5A","SOCS1",0.553,0.483,0.782
"STAT5A","HDAC3",0.587,0.328,0.756
"STAT5A","SQSTM1",0.653,0.359,0.613
"STAT5A","PIAS3",0.679,0.062,1
"STAT5A","ZFPM1",0.796,0.163,0.701
"STK11","TSC2",0.669,0.587,0.838
"STK11","USP11",0.555,0.689,0.907
"STK11","WDR6",0.652,0.378,0.849
"STK11","CAB39",0.837,0.564,0.831
"STK11","ILKAP",1,NA,0.907
"STK11","BRSK1",0.708,0.607,0.802
"SURF4","SLC39A7",1,0.099,0.78
"SURF4","RPL14",1,0.281,0.629
"SURF4","ENTPD4",0.557,0,0.654
"SURF4","ARPC1B",1,0.511,0.517
"SURF4","RABAC1",1,NA,0.93
"SURF4","KPNA6",1,0.211,0.652
"SURF4","GSPT2",1,0.14,0.482
"SURF4","TIMM13",0.596,0.27,0.484
"SURF4","SEC61A1",1,0.334,0.766
"SURF4","EXOSC3",1,0.172,0.516
"SURF4","VPS28",1,0.338,0.701
"SURF4","PLSCR3",1,0.656,0.648
"SURF4","UBL5",1,0.408,0.663
"SURF4","SMAP1",NA,0.399,NA
"SURF4","YIF1B",NA,0.792,0.776
"SURF4","ZNF598",1,0.114,NA
"SURF4","ORMDL3",1,0.355,0.763
"SURF4","TRAPPC5",1,0.591,0.492
"TBCA","HDAC3",0.592,0.181,0.763
"TBCA","ARPC5",0.688,0.211,0.707
"TBCA","MPHOSPH6",1,0.036,0.745
"TBCA","NUDC",0.731,1,0.865
"TBCA","RPL35",0.699,0.157,0.827
"TBCA","TIMM13",0.406,0,0.671
"TBCA","PPAN",0.721,0,0.672
"TBCA","XAB2",1,0.302,0.598
"TBCA","LSM2",0.768,0.11,0.572
"TBCA","UBL5",0.669,0.319,0.866
"TBCA","MUS81",0.527,0.159,0.694
"TBCA","TRAPPC5",0.744,0,0.435
"TBCA","TUBB",0.629,0.513,0.73
"TBCA","TUBB2B",0.687,0.171,0.929
"TBX5","ALX4",0.881,0.235,1
"TFAP4","TFCP2",0.897,0.516,0.806
"TFAP4","NUDC",0.648,0.385,0.748
"TFAP4","SIN3B",0.613,0.482,0.702
"TFCP2","GABARAP",0.673,0.269,0.655
"THRA","HDAC3",0.632,0.517,0.791
"TMSB4X","VEGFB",0.565,0.421,0.843
"TMSB4X","VWF",0.624,0.311,0.825
"TNF","RIPK1",0.678,0.629,0.484
"TNF","TNIP1",0.72,0.474,0.614
"TNNI1","TNNI2",1,0.857,0.944
"TNNI1","TNNT2",1,0.613,0.864
"TNNI1","TNNT3",1,0.815,1
"TNNI1","TPM2",0.771,0.79,0.773
"TNNI1","TCAP",1,0.463,0.818
"TNNI2","TNNT2",0.639,0.674,0.848
"TNNI2","TNNT3",0.624,0.813,0.944
"TNNI2","TPM2",0.717,0.755,0.765
"TNNI2","TCAP",0.514,0.51,0.802
"TNNT2","TPM2",0.601,0.766,0.723
"TNNT3","TPM2",0.576,0.908,0.773
"TNNT3","TCAP",0.463,0.669,0.818
"TP73","PIAS1",0.597,0.512,0.842
"TP73","TNK2",0.585,0.525,0.73
"TPM2","TCAP",0.556,0.517,0.684
"TRAF5","RIPK1",0.728,0.516,0.631
"TRAF5","TNFSF13",0.811,0.603,0.642
"TRAF5","TNFRSF13B",0.68,0.506,0.634
"TSC2","TMEM115",0.745,0.41,0.734
"TSC2","KLC2",0.65,0.167,0.712
"TYRO3","TNIP1",0.607,0.518,0.776
"TYRO3","ILKAP",1,NA,0.755
"UBE2V1","RIPK1",0.581,0.562,0.629
"UGP2","ENTPD4",0.282,0.132,0.526
"UGP2","NUDC",0.655,0.127,0.914
"UGP2","GSPT2",0.588,0.216,0.705
"UGP2","PYCR2",0.564,0.21,0.721
"UGP2","CAB39",0.602,0.145,0.837
"UGP2","SMAP1",NA,0,NA
"UGP2","SLC44A4",0.047,0.023,0.76
"UNG","DNAJC9",0.552,0,0.854
"UNG","APEX2",0.073,1,0.88
"UNG","MRPL16",0.231,0.253,0.833
"UNG","CTNNBL1",0.597,0.258,0.783
"UNG","CHCHD4",0.494,0.017,0.826
"UNG","TUBB",0.513,0.305,0.692
"UQCRC2","CLPP",0.746,0.308,0.69
"UQCRC2","NIPSNAP1",1,0,1
"UQCRC2","COX7A2L",NA,0.512,0.836
"UQCRC2","COX5A",0.585,0.837,0.898
"UQCRC2","RPL35",0.511,0.318,0.628
"UQCRC2","DHRS7B",NA,0.202,0.703
"UQCRC2","TIMM13",0.391,0.319,0.793
"UQCRC2","UQCRQ",0.118,0.808,0.938
"UQCRC2","SEC61A1",0.546,0.286,0.569
"UQCRC2","CHCHD2",0.747,0.383,0.812
"UQCRC2","NDUFB11",1,0.433,0.881
"UQCRC2","UBE2R2",0.625,0.3,0.714
"UQCRC2","QRSL1",0.596,0.147,0.662
"UQCRC2","MRPL17",0.458,0.091,0.838
"UQCRC2","MRPS24",0.499,0.155,0.777
"UQCRC2","CHCHD4",0.637,0.264,0.767
"UQCRC2","NDUFS7",0.531,0.671,0.804
"VAV1","CXCR4",0.478,0.54,0.678
"VAV1","SOCS1",0.594,0.524,0.733
"VAV1","LAT",0.736,0.715,0.682
"VAV1","TUBB",0.577,0.486,0.556
"VEGFB","VWF",0.522,0.334,0.841
"VWF","ADAMTS13",0.669,0.557,0.614
"VWF","WDTC1",1,0.155,0.664
"WNT3","WNT10B",0.937,0.761,0.627
"WNT3","WNT11",0.825,0.618,0.75
"WNT10B","WNT11",0.709,0.591,0.938
"WNT10B","HDAC3",0.289,0.348,0.492
"ZNF35","ZNF598",0.63,0.377,NA
"ZNF148","HDAC3",0.59,0.554,0.8
"ZP2","ZP3",0.783,0.284,0.858
"CXCR4","SOCS1",0.438,0.461,0.698
"CXCR4","RGS14",0.473,0.444,0.682
"CXCR4","NPW",1,0.372,0.888
"SLC39A7","SEC61A1",0.526,0.069,0.872
"RASSF7","NCK2",1,NA,0.612
"SF3A2","RBM10",0.857,NA,0.66
"SF3A2","PQBP1",0.771,0.557,0.7
"SF3A2","CPSF1",0.809,0.75,0.68
"SF3A2","CTNNBL1",0.882,0.699,0.762
"SF3A2","XAB2",1,0.774,0.765
"SF3A2","LSM2",0.81,0.858,0.782
"SF3A2","MUS81",0.529,0.316,0.626
"SF3A2","FTSJ3",0.682,0.513,0.639
"CLPP","NIPSNAP1",1,0.001,1
"CLPP","MTA1",0.55,0.382,0.598
"CLPP","COX5A",0.553,0.169,0.626
"CLPP","NUDC",0.61,0.306,0.645
"CLPP","RPL35",0.408,0.441,0.514
"CLPP","DNAJC9",0.61,0,0.629
"CLPP","HARS2",0.666,0.4,0.806
"CLPP","HSPBP1",0.564,0.52,0.812
"CLPP","TXN2",1,0.532,0.766
"CLPP","TIMM13",0.292,0.027,0.654
"CLPP","CPSF1",0.619,0.234,0.54
"CLPP","SEC61A1",0.526,0.005,0.481
"CLPP","NDUFB11",1,0.059,0.739
"CLPP","MRPL16",0.193,0.37,0.759
