"symbol1","symbol2"
"RPLP0","PRMT8"
"RPLP0","PPAN"
"RPLP0","EXOSC5"
"RPLP0","XAB2"
"RPLP0","THOC2"
"RPLP0","LSM2"
"RPLP0","MRPL17"
"RPLP0","MRPS24"
"RPLP0","PDCL3"
"RPLP0","MUS81"
"RPLP0","ZNF598"
"RPLP0","FTSJ3"
"RPLP0","TRAPPC5"
"RPLP0","TUBB"
"RPLP0","HIST1H2AA"
"RPLP0","POLR2J2"
"RPLP0","TUBB2B"
"RPLP2","MRPS12"
"RPLP2","RPN1"
"RPLP2","RPS2"
"RPLP2","RPS9"
"RPLP2","RPS21"
"RPLP2","RPS23"
"RPLP2","RRM2"
"RPLP2","SET"
"RPLP2","SH3GL1"
"RPLP2","SURF4"
"RPLP2","TBCA"
"RPLP2","UQCRC2"
"RPLP2","USP5"
"RPLP2","CLPP"
"RPLP2","HIST1H2AC"
"RPLP2","STK24"
"RPLP2","RFXANK"
"RPLP2","HDAC3"
"RPLP2","RPL14"
"RPLP2","ZBED1"
"RPLP2","MTA2"
"RPLP2","ATP6V1F"
"RPLP2","COX5A"
"RPLP2","ARPC5"
"RPLP2","ARPC1B"
"RPLP2","PRMT5"
"RPLP2","MYBBP1A"
"RPLP2","RABAC1"
"RPLP2","NUDC"
"RPLP2","TUBGCP2"
"RPLP2","RPL35"
"RPLP2","GABARAP"
"RPLP2","NUP210"
"RPLP2","SMG6"
"RPLP2","HARS2"
"RPLP2","RPL13A"
"RPLP2","HSPBP1"
"RPLP2","GSPT2"
"RPLP2","TIMM13"
"RPLP2","ANAPC2"
"RPLP2","CPSF1"
"RPLP2","PYCR2"
"RPLP2","SEC61A1"
"RPLP2","EXOSC3"
"RPLP2","FIS1"
"RPLP2","VPS28"
"RPLP2","BIN2"
"RPLP2","LSM7"
"RPLP2","PAF1"
"RPLP2","KLHDC4"
"RPLP2","UBE2R2"
"RPLP2","MRPL16"
"RPLP2","ARHGAP17"
"RPLP2","CNDP2"
"RPLP2","PRMT8"
"RPLP2","PPAN"
"RPLP2","EXOSC5"
"RPLP2","XAB2"
"RPLP2","PLSCR3"
"RPLP2","THOC2"
"RPLP2","LSM2"
"RPLP2","MRPL17"
"RPLP2","CHTF18"
"RPLP2","MRPS24"
"RPLP2","PDCL3"
"RPLP2","MUS81"
"RPLP2","FTSJ3"
"RPLP2","MRPL52"
"RPLP2","TRAPPC5"
"RPLP2","TUBB"
"RPLP2","MRPL21"
"RPLP2","HIST1H2AA"
"RPLP2","POLR2J2"
"RPLP2","TSEN54"
"MRPS12","RPS2"
"MRPS12","RPS9"
"MRPS12","UQCRC2"
"MRPS12","CLPP"
"MRPS12","RPL14"
"MRPS12","COX5A"
"MRPS12","NUDC"
"MRPS12","RPL35"
"MRPS12","RPL13A"
"MRPS12","TXN2"
"MRPS12","TIMM13"
"MRPS12","UQCRQ"
"MRPS12","SEC61A1"
"MRPS12","MRPL16"
"MRPS12","MRPL17"
"MRPS12","MRPS24"
"MRPS12","MUS81"
"MRPS12","MRPL52"
"MRPS12","TRAPPC5"
"RPN1","RPS2"
"RPN1","RPS9"
"RPN1","RPS23"
"RPN1","RRM2"
"RPN1","SET"
"RPN1","SH3GL1"
"RPN1","SLC1A5"
"RPN1","SURF4"
"RPN1","TBCA"
"RPN1","UGP2"
"RPN1","UQCRC2"
"RPN1","SLC39A7"
"RPN1","RPL14"
"RPN1","ZBED1"
"RPN1","RAB11B"
"RPN1","ATP6V1F"
"RPN1","ENTPD4"
"RPN1","ARPC5"
"RPN1","ARPC1B"
"RPN1","PRMT5"
"RPN1","MYBBP1A"
"RPN1","AGPAT1"
"RPN1","TUBGCP2"
"RPN1","OS9"
"RPN1","RPL35"
"RPN1","NUP210"
"RPN1","HARS2"
"RPN1","RPL13A"
"RPN1","GSPT2"
"RPN1","DHRS7B"
"RPN1","TIMM13"
"RPN1","CPSF1"
"RPN1","PYCR2"
"RPN1","SEC61A1"
"RPN1","EXOSC3"
"RPN1","VPS28"
"RPN1","UBE2R2"
"RPN1","PPAN"
"RPN1","XAB2"
"RPN1","SIGIRR"
"RPN1","MRPL17"
"RPN1","CHTF18"
"RPN1","PDCL3"
"RPN1","MUS81"
"RPN1","SLC44A4"
"RPN1","YIF1B"
"RPN1","TRAPPC5"
"RPN1","TUBB"
"RPN1","POLR2J2"
"RPN1","TUBB2B"
"RPS2","RPS9"
"RPS2","RPS21"
"RPS2","RPS23"
"RPS2","RRM2"
"RPS2","SET"
"RPS2","TBCA"
"RPS2","TMSB4X"
"RPS2","UQCRC2"
"RPS2","CLPP"
"RPS2","RBM10"
"RPS2","HIST1H2AC"
"RPS2","STK24"
"RPS2","DYRK2"
"RPS2","PIAS1"
"RPS2","VAMP8"
"RPS2","HDAC3"
"RPS2","RPL14"
"RPS2","MTA1"
"RPS2","ZBED1"
"RPS2","MTA2"
"RPS2","ARPC1B"
"RPS2","PRMT5"
"RPS2","MYBBP1A"
"RPS2","RPL35"
"RPS2","GABARAP"
"RPS2","EXOSC7"
"RPS2","SMG6"
"RPS2","HARS2"
"RPS2","RPL13A"
"RPS2","GSPT2"
"RPS2","TXN2"
"RPS2","TIMM13"
"RPS2","PYCR2"
"RPS2","SEC61A1"
"RPS2","GEMIN4"
"RPS2","EXOSC3"
"RPS2","CHCHD2"
"RPS2","ISYNA1"
"RPS2","DPH5"
"RPS2","LSM7"
"RPS2","MRPL16"
"RPS2","ARHGAP17"
"RPS2","PRMT8"
"RPS2","PPAN"
"RPS2","EXOSC5"
"RPS2","XAB2"
"RPS2","THOC2"
"RPS2","MRPL17"
"RPS2","MRPS24"
"RPS2","PDCL3"
"RPS2","MUS81"
"RPS2","ANP32E"
"RPS2","RHOT2"
"RPS2","FTSJ3"
"RPS2","MRPL52"
"RPS2","TRAPPC5"
"RPS2","TUBB"
"RPS2","MRPL21"
"RPS2","HIST1H2AA"
"RPS2","POLR2J2"
"RPS2","RNF149"
"RPS9","RPS21"
"RPS9","RPS23"
"RPS9","RRM2"
"RPS9","SET"
"RPS9","STAT3"
"RPS9","TBCA"
"RPS9","RBM10"
"RPS9","HIST1H2AC"
"RPS9","STK24"
"RPS9","EIF4G3"
"RPS9","HDAC3"
"RPS9","RPL14"
"RPS9","ZBED1"
"RPS9","MTA2"
"RPS9","ATP6V1F"
"RPS9","COX5A"
"RPS9","ARPC5"
"RPS9","ARPC1B"
"RPS9","PRMT5"
"RPS9","MYBBP1A"
"RPS9","WDR6"
"RPS9","RPL35"
"RPS9","EXOSC7"
"RPS9","DNAJC9"
"RPS9","HARS2"
"RPS9","RPL13A"
"RPS9","GSPT2"
"RPS9","TIMM13"
"RPS9","ANAPC2"
"RPS9","CPSF1"
"RPS9","PYCR2"
"RPS9","SEC61A1"
"RPS9","GEMIN4"
"RPS9","EXOSC3"
"RPS9","ISYNA1"
"RPS9","LSM7"
"RPS9","MRPL16"
"RPS9","ARHGAP17"
"RPS9","PRMT8"
"RPS9","PPAN"
"RPS9","EXOSC5"
"RPS9","XAB2"
"RPS9","THOC2"
"RPS9","LSM2"
"RPS9","MRPL17"
"RPS9","CHTF18"
"RPS9","MUS81"
"RPS9","FTSJ3"
"RPS9","TRAPPC5"
"RPS9","TUBB"
"RPS9","HIST1H2AA"
"RPS9","POLR2J2"
"RPS9","TSEN54"
"RPS9","RNF149"
"RPS21","RPS23"
"RPS21","RPL14"
"RPS21","RPL35"
"RPS21","RPL13A"
"RPS23","RRM2"
"RPS23","SET"
"RPS23","TBCA"
"RPS23","RBM10"
"RPS23","HIST1H2AC"
"RPS23","STK24"
"RPS23","PIAS1"
"RPS23","RPL14"
"RPS23","ATP6V1F"
"RPS23","ARPC5"
"RPS23","ARPC1B"
"RPS23","PRMT5"
"RPS23","MYBBP1A"
"RPS23","RPL35"
"RPS23","GABARAP"
"RPS23","EXOSC7"
"RPS23","DNAJC9"
"RPS23","SMG6"
"RPS23","HARS2"
"RPS23","RPL13A"
"RPS23","GSPT2"
"RPS23","TIMM13"
"RPS23","UQCRQ"
"RPS23","CPSF1"
"RPS23","PYCR2"
"RPS23","SEC61A1"
"RPS23","EXOSC3"
"RPS23","CHCHD2"
"RPS23","VPS28"
"RPS23","DPH5"
"RPS23","MRPL16"
"RPS23","PRMT8"
"RPS23","PPAN"
"RPS23","LSM2"
"RPS23","MRPL17"
"RPS23","MRPS24"
"RPS23","FTSJ3"
"RPS23","MRPL21"
"RPS23","HIST1H2AA"
"RPS23","POLR2J2"
"RRM2","SET"
"RRM2","SH3GL1"
"RRM2","STK24"
"RRM2","KHSRP"
"RRM2","RPL14"
"RRM2","POLD3"
"RRM2","NUDC"
"RRM2","RPL35"
"RRM2","DNAJC9"
"RRM2","PPAN"
"RRM2","LSM2"
"RRM2","CENPH"
"RRM2","MUS81"
"RRM2","SLC44A4"
"RRM2","TUBB"
"S100A8","S100A12"
"S100A8","S100A14"
"SALL2","TFAP4"
"SCTR","DCXR"
"SCTR","ADM2"
"SDHC","UQCRC2"
"SDHC","CLPP"
"SDHC","COX7A2L"
"SDHC","COX5A"
"SDHC","TXN2"
"SDHC","DHRS7B"
"SDHC","TIMM13"
"SDHC","UQCRQ"
"SDHC","CHCHD2"
"SDHC","NDUFB11"
"SDHC","ARHGAP17"
"SDHC","MRPL17"
"SELL","TNF"
"SELL","CXCR4"
"SET","SMARCD3"
"SET","TBCA"
"SET","UGP2"
"SET","KHSRP"
"SET","TNFSF13"
"SET","HDAC3"
"SET","TAF1C"
"SET","RPL14"
"SET","MTA1"
"SET","MTA2"
"SET","ARPC5"
"SET","PRMT5"
"SET","MYBBP1A"
"SET","NUDC"
"SET","RPL35"
"SET","PDAP1"
"SET","EXOSC7"
"SET","NUP210"
"SET","DNAJC9"
"SET","HARS2"
"SET","RPL13A"
"SET","TIMM13"
"SET","ANAPC2"
"SET","CPSF1"
"SET","EXOSC3"
"SET","DPH5"
"SET","PAF1"
"SET","PPAN"
"SET","EXOSC5"
"SET","XAB2"
"SET","LSM2"
"SET","MUS81"
"SET","FTSJ3"
"SH3GL1","SURF4"
"SH3GL1","RPL14"
"SH3GL1","MTA1"
"SH3GL1","ARPC5"
"SH3GL1","CRTAP"
"SH3GL1","GABARAP"
"SH3GL1","TIMM13"
"SH3GL1","ANAPC2"
"SH3GL1","CPSF1"
"SH3GL1","VPS28"
"SH3GL1","BIN2"
"SH3GL1","UBE2R2"
"SH3GL1","PPAN"
"SH3GL1","SH3GLB2"
"SH3GL1","PLSCR3"
"SH3GL1","LSM2"
"SH3GL1","RHOT2"
"SIX3","MTA1"
"SIX3","LHX2"
"SLAMF1","TNFRSF13B"
"SLC1A5","SLC3A2"
"SLC1A5","RPL35"
"SLC1A5","SEC61A1"
"SLC3A2","STAT3"
"SLC34A1","SLC9A3R2"
"SMARCD3","SP1"
"SMARCD3","STK11"
"SMARCD3","TBX5"
"SMARCD3","KHSRP"
"SMARCD3","HDAC3"
"SMARCD3","MYBBP1A"
"SMARCD3","SIN3B"
"SMARCD3","PAF1"
"SMARCD3","MUS81"
"SMARCD3","KLHDC3"
"SIGLEC1","SPN"
"SOS1","THPO"
"SOS1","VWF"
"SOS1","NCK2"
"SOS1","RHOBTB1"
"SOS1","FRS3"
"SOS1","ARHGAP17"
"SOS1","ARHGAP9"
"SOS1","RHOT2"
"SP1","SRF"
"SP1","STAT3"
"SP1","TAL1"
"SP1","TFAP4"
"SP1","ZNF35"
"SP1","HDAC3"
"SP1","BBC3"
"SP1","THOC2"
"SPARC","TMSB4X"
"SPARC","VEGFB"
"SPARC","VWF"
"SPARC","STAB1"
"SPI1","STAT3"
"SPI1","STAT5A"
"SPI1","TNF"
"SPI1","VAV1"
"SPI1","HDAC3"
"SPI1","ZFPM1"
"SRF","HDAC3"
"SRMS","ILKAP"
"STAT3","STAT4"
"STAT3","STAT5A"
"STAT3","THPO"
"STAT3","ZNF148"
"STAT3","CXCR4"
"STAT3","PIAS1"
"STAT3","SOCS1"
"STAT3","HDAC3"
"STAT3","DIRAS3"
"STAT3","MTA1"
"STAT3","PIAS3"
"STAT3","RPL35"
"STAT3","USP22"
"STAT3","KPNA6"
"STAT3","SEC61A1"
"STAT3","TUBB"
"STAT4","PIAS1"
"STAT5A","THPO"
"STAT5A","CXCR4"
"STAT5A","PIAS1"
"STAT5A","SOCS1"
"STAT5A","HDAC3"
"STAT5A","SQSTM1"
"STAT5A","PIAS3"
"STAT5A","ZFPM1"
"STK11","TSC2"
"STK11","USP11"
"STK11","WDR6"
"STK11","CAB39"
"STK11","ILKAP"
"STK11","BRSK1"
"SURF4","SLC39A7"
"SURF4","RPL14"
"SURF4","ENTPD4"
"SURF4","ARPC1B"
"SURF4","RABAC1"
"SURF4","KPNA6"
"SURF4","GSPT2"
"SURF4","TIMM13"
"SURF4","SEC61A1"
"SURF4","EXOSC3"
"SURF4","VPS28"
"SURF4","PLSCR3"
"SURF4","UBL5"
"SURF4","SMAP1"
"SURF4","YIF1B"
"SURF4","ZNF598"
"SURF4","ORMDL3"
"SURF4","TRAPPC5"
"TBCA","HDAC3"
"TBCA","ARPC5"
"TBCA","MPHOSPH6"
"TBCA","NUDC"
"TBCA","RPL35"
"TBCA","TIMM13"
"TBCA","PPAN"
"TBCA","XAB2"
"TBCA","LSM2"
"TBCA","UBL5"
"TBCA","MUS81"
"TBCA","TRAPPC5"
"TBCA","TUBB"
"TBCA","TUBB2B"
"TBX5","ALX4"
"TFAP4","TFCP2"
"TFAP4","NUDC"
"TFAP4","SIN3B"
"TFCP2","GABARAP"
"THRA","HDAC3"
"TMSB4X","VEGFB"
"TMSB4X","VWF"
"TNF","RIPK1"
"TNF","TNIP1"
"TNNI1","TNNI2"
"TNNI1","TNNT2"
"TNNI1","TNNT3"
"TNNI1","TPM2"
"TNNI1","TCAP"
"TNNI2","TNNT2"
"TNNI2","TNNT3"
"TNNI2","TPM2"
"TNNI2","TCAP"
"TNNT2","TPM2"
"TNNT3","TPM2"
"TNNT3","TCAP"
"TP73","PIAS1"
"TP73","TNK2"
"TPM2","TCAP"
"TRAF5","RIPK1"
"TRAF5","TNFSF13"
"TRAF5","TNFRSF13B"
"TSC2","TMEM115"
"TSC2","KLC2"
"TYRO3","TNIP1"
"TYRO3","ILKAP"
"UBE2V1","RIPK1"
"UGP2","ENTPD4"
"UGP2","NUDC"
"UGP2","GSPT2"
"UGP2","PYCR2"
"UGP2","CAB39"
"UGP2","SMAP1"
"UGP2","SLC44A4"
"UNG","DNAJC9"
"UNG","APEX2"
"UNG","MRPL16"
"UNG","CTNNBL1"
"UNG","CHCHD4"
"UNG","TUBB"
"UQCRC2","CLPP"
"UQCRC2","NIPSNAP1"
"UQCRC2","COX7A2L"
"UQCRC2","COX5A"
"UQCRC2","RPL35"
"UQCRC2","DHRS7B"
"UQCRC2","TIMM13"
"UQCRC2","UQCRQ"
"UQCRC2","SEC61A1"
"UQCRC2","CHCHD2"
"UQCRC2","NDUFB11"
"UQCRC2","UBE2R2"
"UQCRC2","QRSL1"
"UQCRC2","MRPL17"
"UQCRC2","MRPS24"
"UQCRC2","CHCHD4"
"UQCRC2","NDUFS7"
"VAV1","CXCR4"
"VAV1","SOCS1"
"VAV1","LAT"
"VAV1","TUBB"
"VEGFB","VWF"
"VWF","ADAMTS13"
"VWF","WDTC1"
"WNT3","WNT10B"
"WNT3","WNT11"
"WNT10B","WNT11"
"WNT10B","HDAC3"
"ZNF35","ZNF598"
"ZNF148","HDAC3"
"ZP2","ZP3"
"CXCR4","SOCS1"
"CXCR4","RGS14"
"CXCR4","NPW"
"SLC39A7","SEC61A1"
"RASSF7","NCK2"
"SF3A2","RBM10"
"SF3A2","PQBP1"
"SF3A2","CPSF1"
"SF3A2","CTNNBL1"
"SF3A2","XAB2"
"SF3A2","LSM2"
"SF3A2","MUS81"
"SF3A2","FTSJ3"
"CLPP","NIPSNAP1"
"CLPP","MTA1"
"CLPP","COX5A"
"CLPP","NUDC"
"CLPP","RPL35"
"CLPP","DNAJC9"
"CLPP","HARS2"
"CLPP","HSPBP1"
"CLPP","TXN2"
"CLPP","TIMM13"
"CLPP","CPSF1"
"CLPP","SEC61A1"
"CLPP","NDUFB11"
"CLPP","MRPL16"
"CLPP","EXOSC5"
"CLPP","LSM2"
"CLPP","MRPL17"
"CLPP","MRPS24"
"CLPP","ALKBH7"
"CLPP","MRPL52"
"CLPP","TUBB"
"CLPP","NDUFS7"
"DGCR6","ZBED1"
"USP11","DYRK1B"
"USP11","KPNA6"
"USP11","SEC61A1"
"RBM10","RPL14"
"RBM10","POM121"
"RBM10","PRMT5"
"RBM10","MYBBP1A"
"RBM10","RPL35"
"RBM10","PDAP1"
"RBM10","USP22"
"RBM10","RPL13A"
"RBM10","CPSF1"
"RBM10","LSM7"
"RBM10","PAF1"
"RBM10","XAB2"
"RBM10","FTSJ3"
"RBM10","TUBB"
"HIST1H2AC","RPL14"
"HIST1H2AC","PRMT5"
"HIST1H2AC","MYBBP1A"
"HIST1H2AC","RPL35"
"HIST1H2AC","RPL13A"
"HIST1H2AC","GSPT2"
"HIST1H2AC","CPSF1"
"HIST1H2AC","PRMT8"
"HIST1H2AC","PPAN"
"HIST1H2AC","XAB2"
"HIST1H2AC","LSM2"
"HIST1H2AC","MRPL17"
"HIST1H2AC","TUBB"
"HIST1H2AC","HIST1H2AA"
"STK24","RPL14"
"STK24","RPL35"
"STK24","CAB39"
"STK24","TUBB"
"NCK2","ARPC5"
"NCK2","ARPC1B"
"NCK2","TNK2"
"NCK2","GIT1"
"TPST2","GABARAP"
"TPST2","RNF149"
"NIPSNAP1","SQSTM1"
"NIPSNAP1","COX5A"
"PPFIA3","PTPRU"
"PPFIA3","GIT1"
"PIAS1","RPL14"
"PIAS1","WAC"
"KHSRP","NUDC"
"KHSRP","EXOSC7"
"KHSRP","CPSF1"
"KHSRP","EXOSC3"
"KHSRP","EXOSC5"
"KHSRP","XAB2"
"SOCS1","PIM2"
"EIF4G3","PRMT5"
"EIF4G3","MYBBP1A"
"EIF4G3","KPNA6"
"EIF4G3","GSPT2"
"EIF4G3","CPSF1"
"EIF4G3","PPAN"
"EIF4G3","XAB2"
"EIF4G3","THOC2"
"EIF4G3","ZNF598"
"VAMP8","IFI30"
"VAMP8","GABARAP"
"VAMP8","SEC61A1"
"VAMP8","BET1L"
"RIPK1","SQSTM1"
"RIPK1","USP2"
"RIPK1","TRPC4AP"
"RIPK1","ILKAP"
"RIPK1","TUBB"
"TNFSF13","TNFRSF13B"
"SAP30","HDAC3"
"SAP30","MTA1"
"SAP30","MTA2"
"SAP30","SIN3B"
"SAP30","SUDS3"
"SAP30","RCOR2"
"HDAC3","BAZ1B"
"HDAC3","RPL14"
"HDAC3","MTA1"
"HDAC3","MTA2"
"HDAC3","PRMT5"
"HDAC3","MYBBP1A"
"HDAC3","NUDC"
"HDAC3","TUBGCP2"
"HDAC3","RPL35"
"HDAC3","PDAP1"
"HDAC3","DHX30"
"HDAC3","EXOSC7"
"HDAC3","SIN3B"
"HDAC3","USP22"
"HDAC3","CPSF1"
"HDAC3","LSM2"
"HDAC3","SUDS3"
"HDAC3","MUS81"
"HDAC3","KLHDC3"
"HDAC3","FTSJ3"
"HDAC3","TUBB"
"HDAC3","HIST1H2AA"
"SQSTM1","LIMD1"
"SQSTM1","TNK2"
"SQSTM1","GABARAP"
"SQSTM1","GEMIN4"
"MCM3AP","PRMT5"
"MCM3AP","CPSF1"
"MCM3AP","CTNNBL1"
"FOXH1","DRAP1"
"FOXH1","ALX4"
"PGLYRP1","HSPBP1"
"LIMD1","ZNF598"
"TAF1C","MTA1"
"TAF1C","MTA2"
"BAZ1B","MYBBP1A"
"BAZ1B","SIN3B"
"BAZ1B","USP22"
"BAZ1B","ZNF598"
"RPL14","ARPC5"
"RPL14","ARPC1B"
"RPL14","PRMT5"
"RPL14","MYBBP1A"
"RPL14","RPL35"
"RPL14","PDAP1"
"RPL14","GABARAP"
"RPL14","EXOSC7"
"RPL14","NUP210"
"RPL14","DNAJC9"
"RPL14","SMG6"
"RPL14","HARS2"
"RPL14","RPL13A"
"RPL14","GSPT2"
"RPL14","TIMM13"
"RPL14","CPSF1"
"RPL14","PYCR2"
"RPL14","SEC61A1"
"RPL14","GEMIN4"
"RPL14","VPS28"
"RPL14","DPH5"
"RPL14","LSM7"
"RPL14","MRPL16"
"RPL14","PRMT8"
"RPL14","PPAN"
"RPL14","THOC2"
"RPL14","MRPL17"
"RPL14","MRPS24"
"RPL14","PDCL3"
"RPL14","MUS81"
"RPL14","ZNF598"
"RPL14","FTSJ3"
"RPL14","MRPL52"
"RPL14","TRAPPC5"
"RPL14","TUBB"
"RPL14","MRPL21"
"RPL14","HIST1H2AA"
"RPL14","POLR2J2"
"PSTPIP1","ARPC1B"
"PSTPIP1","RPL35"
"PSTPIP1","TUBB"
"CLDN6","TJP3"
"PKMYT1","POLD3"
"PKMYT1","CPSF1"
"PIGQ","PIGL"
"USP2","TRIM46"
"USP2","PCGF6"
"USP2","ZNF598"
"MTA1","MTA2"
"MTA1","POLD3"
"MTA1","NUDC"
"MTA1","SIN3B"
"MTA1","USP22"
"MTA1","TIMM13"
"MTA1","CPSF1"
"MTA1","SUDS3"
"MTA1","ZFPM1"
"MTA1","FOXK1"
"MTA1","RCOR2"
"KCNQ4","KCNH3"
"DYRK1B","WDR6"
"DYRK1B","FOXK1"
"COX7A2L","COX5A"
"COX7A2L","TIMM13"
"COX7A2L","UQCRQ"
"COX7A2L","NDUFB11"
"ZBED1","ARPC1B"
"ZBED1","ANAPC2"
"ZBED1","PAF1"
"ZBED1","LRRC20"
"ZBED1","EXOSC5"
"ZBED1","LSM2"
"ZBED1","MUS81"
"ZBED1","FTSJ3"
"ZBED1","TUBB"
"ZBED1","POLR2J2"
"MTA2","MPHOSPH6"
"MTA2","PRMT5"
"MTA2","POLD3"
"MTA2","NUDC"
"MTA2","RPL35"
"MTA2","SIN3B"
"MTA2","XAB2"
"MTA2","ZFPM1"
"MTA2","TUBB"
"MTA2","RCOR2"
"MTA2","TSEN54"
"RAB11B","RABAC1"
"RAB11B","GSPT2"
"RAB11B","YIF1B"
"ATP6V1F","ENTPD4"
"ATP6V1F","NUDC"
"ATP6V1F","GABARAP"
"ATP6V1F","GSPT2"
"ATP6V1F","TIMM13"
"ATP6V1F","PYCR2"
"ATP6V1F","ARHGAP17"
"ATP6V1F","PPAN"
"ATP6V1F","SMAP1"
"ATP6V1F","PDCL3"
"ATP6V1F","TRAPPC5"
"COX5A","RPL35"
"COX5A","GABARAP"
"COX5A","WDTC1"
"COX5A","HSPBP1"
"COX5A","DHRS7B"
"COX5A","TIMM13"
"COX5A","UQCRQ"
"COX5A","FIS1"
"COX5A","CHCHD2"
"COX5A","NDUFB11"
"COX5A","UBE2R2"
"COX5A","MRPL16"
"COX5A","MRPL17"
"COX5A","MRPS24"
"COX5A","TRAPPC5"
"COX5A","NDUFS7"
"LPXN","POM121"
"FADS2","PLA2G2F"
"ENTPD4","RABAC1"
"ENTPD4","SIN3B"
"ENTPD4","SEC61A1"
"ENTPD4","NT5M"
"ENTPD4","SMAP1"
"ENTPD4","TRAPPC5"
"LPIN2","ARHGAP17"
"POM121","MYBBP1A"
"POM121","PPAN"
"POM121","TUBB"
"RHOBTB1","ARHGEF16"
"RHOBTB1","ARHGAP17"
"RHOBTB1","ARHGAP9"
"RHOBTB1","FGD3"
"RHOBTB1","RHOT2"
"CCS","TIMM13"
"CCS","VPS28"
"CCS","NDUFB11"
"TSSC4","XAB2"
"ARPC5","ARPC4"
"ARPC5","ARPC1B"
"ARPC5","GABARAP"
"ARPC5","RPL13A"
"ARPC5","PDCL3"
"ARPC5","EFHD2"
"ARPC5","TUBB"
"ARPC4","ARPC1B"
"ARPC1B","RPL35"
"ARPC1B","RPL13A"
"ARPC1B","CPSF1"
"ARPC1B","PYCR2"
"ARPC1B","ARHGAP17"
"ARPC1B","PLSCR3"
"ARPC1B","PDCL3"
"ARPC1B","EFHD2"
"ARPC1B","MUS81"
"ARPC1B","TRAPPC5"
"ARPC1B","TUBB"
"NUBP2","NUDC"
"NUBP2","TIMM13"
"NUBP2","UBE2R2"
"NUBP2","MRPL16"
"MPHOSPH6","EXOSC7"
"MPHOSPH6","EXOSC3"
"MPHOSPH6","EXOSC5"
"TNIP1","RABAC1"
"NPM3","TXN2"
"NPM3","FTSJ3"
"PIAS3","GEMIN4"
"PRMT5","MYBBP1A"
"PRMT5","NUDC"
"PRMT5","TUBGCP2"
"PRMT5","RPL35"
"PRMT5","PDAP1"
"PRMT5","EXOSC7"
"PRMT5","NUP210"
"PRMT5","DNAJC9"
"PRMT5","SIN3B"
"PRMT5","RPL13A"
"PRMT5","GSPT2"
"PRMT5","TIMM13"
"PRMT5","CPSF1"
"PRMT5","PYCR2"
"PRMT5","GEMIN4"
"PRMT5","DPH5"
"PRMT5","CTNNBL1"
"PRMT5","PRMT8"
"PRMT5","PPAN"
"PRMT5","EXOSC5"
"PRMT5","XAB2"
"PRMT5","THOC2"
"PRMT5","LSM2"
"PRMT5","GEMIN7"
"PRMT5","MUS81"
"PRMT5","BRSK1"
"PRMT5","ZNF598"
"PRMT5","KLHDC3"
"PRMT5","FTSJ3"
"PRMT5","TRAPPC5"
"PRMT5","TUBB"
"PRMT5","HIST1H2AA"
"PRMT5","FOXK1"
"IFI30","GABARAP"
"ZNHIT1","TIMM13"
"ZNHIT1","VPS28"
"CRTAP","SH3GLB2"
"CRTAP","FKBP10"
"MYBBP1A","NUDC"
"MYBBP1A","TUBGCP2"
"MYBBP1A","WDR6"
"MYBBP1A","RPL35"
"MYBBP1A","DHX30"
"MYBBP1A","EXOSC7"
"MYBBP1A","SIN3B"
"MYBBP1A","RPL13A"
"MYBBP1A","TIMM13"
"MYBBP1A","ANAPC2"
"MYBBP1A","CPSF1"
"MYBBP1A","PYCR2"
"MYBBP1A","GEMIN4"
"MYBBP1A","EXOSC3"
"MYBBP1A","PAF1"
"MYBBP1A","PPAN"
"MYBBP1A","EXOSC5"
"MYBBP1A","XAB2"
"MYBBP1A","CHTF18"
"MYBBP1A","GEMIN7"
"MYBBP1A","MUS81"
"MYBBP1A","ZNF598"
"MYBBP1A","FTSJ3"
"MYBBP1A","TRAPPC5"
"MYBBP1A","TUBB"
"AGPAT1","TUBB"
"RABAC1","TMEM115"
"RABAC1","TXN2"
"RABAC1","SNX15"
"RABAC1","SH3GLB2"
"RABAC1","NDRG2"
"RABAC1","YIF1B"
"RABAC1","TRAPPC5"
"DRAP1","HSPBP1"
"RGS14","NPW"
"POLD3","DNAJC9"
"POLD3","CENPH"
"POLD3","FTSJ3"
"NUDC","TUBGCP2"
"NUDC","RPL35"
"NUDC","GABARAP"
"NUDC","EXOSC7"
"NUDC","WDTC1"
"NUDC","DNAJC9"
"NUDC","USP22"
"NUDC","HSPBP1"
"NUDC","TRPC4AP"
"NUDC","TIMM13"
"NUDC","ANAPC2"
"NUDC","CPSF1"
"NUDC","EXOSC3"
"NUDC","DYNC1LI1"
"NUDC","PAF1"
"NUDC","MRPL16"
"NUDC","EXOSC5"
"NUDC","XAB2"
"NUDC","LSM2"
"NUDC","CENPH"
"NUDC","DDA1"
"NUDC","THOC6"
"NUDC","MUS81"
"NUDC","FTSJ3"
"NUDC","MRPL52"
"NUDC","CHCHD4"
"NUDC","TUBB"
"TUBGCP2","PPAN"
"TUBGCP2","CHTF18"
"TUBGCP2","MUS81"
"TUBGCP2","TRAPPC5"
"TUBGCP2","TUBB"
"TUBGCP2","TUBB2B"
"OS9","NUP210"
"OS9","SEC61A1"
"PIM2","ILKAP"
"WDR6","TIMM13"
"WDR6","CPSF1"
"WDR6","FTSJ3"
"WDR6","HIPK4"
"RPL35","PDAP1"
"RPL35","GABARAP"
"RPL35","EXOSC7"
