"entrez1","entrez2"
"23521","29894"
"23521","29920"
"23521","29927"
"23521","50628"
"23521","51690"
"23521","54948"
"23521","56341"
"23521","56342"
"23521","56949"
"23521","57187"
"23521","63875"
"23521","79031"
"23521","80198"
"23521","117246"
"23521","126003"
"23521","203068"
"23521","219927"
"23521","221613"
"23521","246721"
"23521","284996"
"23616","59286"
"23633","23708"
"23633","29920"
"23633","51010"
"23633","56342"
"23633","56915"
"23633","57187"
"23633","79031"
"23633","80198"
"23640","25979"
"23640","26517"
"23640","203068"
"23708","26517"
"23708","29894"
"23708","29920"
"23708","51010"
"23708","54039"
"23708","54758"
"23708","54926"
"23708","56341"
"23708","56342"
"23708","56915"
"23708","56949"
"23708","57187"
"23708","57819"
"23708","60682"
"23708","79031"
"23708","117246"
"23708","246721"
"25798","80762"
"25828","26517"
"25828","64951"
"25828","84266"
"25979","29927"
"26133","79016"
"26517","27089"
"26517","29882"
"26517","29894"
"26517","29920"
"26517","29927"
"26517","51010"
"26517","51024"
"26517","51160"
"26517","51690"
"26517","51719"
"26517","54539"
"26517","54623"
"26517","54948"
"26517","56341"
"26517","56342"
"26517","56904"
"26517","56915"
"26517","56949"
"26517","57187"
"26517","57819"
"26517","59286"
"26517","63875"
"26517","64951"
"26517","80198"
"26517","89941"
"26517","90522"
"26517","90850"
"26517","113675"
"26517","117246"
"26517","122704"
"26517","126003"
"26517","131474"
"26517","203068"
"26517","219927"
"26517","246721"
"26517","374291"
"27033","57474"
"27089","51024"
"27089","51142"
"27089","54539"
"27089","63875"
"27089","64951"
"27089","122704"
"27089","374291"
"27130","29882"
"27237","55114"
"27237","64333"
"27237","89941"
"27301","80198"
"29882","29894"
"29882","51160"
"29882","54623"
"29882","56342"
"29882","56904"
"29882","56949"
"29882","57187"
"29882","79031"
"29882","80198"
"29882","84108"
"29882","90850"
"29882","117246"
"29882","126003"
"29894","29920"
"29894","54623"
"29894","56259"
"29894","56342"
"29894","56904"
"29894","56915"
"29894","56949"
"29894","57819"
"29894","63922"
"29894","80198"
"29894","90850"
"29894","116138"
"29894","117246"
"29894","126003"
"29894","203068"
"29894","283989"
"29920","29927"
"29920","56341"
"29920","56342"
"29920","56949"
"29920","57187"
"29920","79031"
"29920","90850"
"29920","117246"
"29920","126003"
"29920","203068"
"29920","246721"
"29920","347733"
"29927","54948"
"29927","63875"
"29927","203068"
"50628","79760"
"50628","80198"
"50846","50937"
"51010","56342"
"51010","56915"
"51010","56949"
"51010","57819"
"51010","80198"
"51010","90850"
"51010","117246"
"51024","79031"
"51024","89941"
"51142","54948"
"51142","219927"
"51143","64837"
"51160","55048"
"51160","55114"
"51305","54346"
"51411","55114"
"51540","55748"
"51611","56341"
"51611","56342"
"51611","117246"
"51690","57819"
"51690","59286"
"51690","246721"
"51719","60682"
"51719","84446"
"54539","63875"
"54539","64951"
"54539","89885"
"54539","374291"
"54623","54926"
"54623","56259"
"54623","56342"
"54623","56949"
"54623","80198"
"54623","117246"
"54623","126003"
"54623","283248"
"54758","56342"
"54758","80198"
"54758","117246"
"54758","126003"
"54926","56904"
"54926","80198"
"54926","90850"
"54926","126003"
"54926","151636"
"54948","55278"
"54948","63875"
"54948","64951"
"54948","65108"
"54948","122704"
"54948","203068"
"54948","219927"
"54948","246721"
"55114","56904"
"55114","59286"
"55114","60682"
"55114","89846"
"55114","89941"
"55114","90850"
"56259","56342"
"56259","56949"
"56259","117246"
"56341","56342"
"56341","117246"
"56341","221613"
"56342","56915"
"56342","56949"
"56342","57819"
"56342","63875"
"56342","63922"
"56342","64754"
"56342","80198"
"56342","90850"
"56342","117246"
"56342","126003"
"56342","203068"
"56342","221613"
"56342","246721"
"56915","56949"
"56915","57819"
"56915","80198"
"56915","90850"
"56915","117246"
"56915","126003"
"56949","57819"
"56949","80198"
"56949","90850"
"56949","117246"
"56949","126003"
"56970","127002"
"57026","59286"
"57048","79031"
"57048","80198"
"57187","57819"
"57187","79228"
"57187","80198"
"57187","90850"
"57187","117246"
"57447","64837"
"57819","59286"
"57819","63875"
"57819","79031"
"57819","80198"
"57819","117246"
"57819","126003"
"57819","203068"
"57819","221613"
"57819","246721"
"59286","246721"
"60682","90850"
"63875","64951"
"63875","219927"
"63875","221613"
"63922","80198"
"64333","89846"
"64333","89941"
"64754","80198"
"64951","122704"
"79031","80198"
"79031","117246"
"79031","203068"
"79031","246721"
"79031","347733"
"80198","80736"
"80198","89941"
"80198","117246"
"80198","203068"
"80198","246721"
"80198","283989"
"80736","90522"
"80736","347735"
"83759","117246"
"89846","89941"
"89941","131474"
"89941","374291"
"117246","203068"
"117246","283989"
"119749","125963"
"119749","128372"
"119749","219981"
"122704","219927"
"125963","128372"
"125963","219981"
"126003","203068"
"126003","246721"
"128372","219981"
"203068","347733"
